pull_id,pull_no,title,body
414071915,8792,b'RavenDB-12881 add ability to customize which portions of database rec\xe2\x80\xa6',b'\xe2\x80\xa6ord should be exported/imported by smuggler'
414066168,8791,b'RavenDB-12477',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12477'
414059389,8790,b'RavenDB-12912 Reduce Voron.Data.Tables.NewPageAllocator.Create() allo\xe2\x80\xa6',b'\xe2\x80\xa6cation from 2.06MB on 32 bits'
414012743,8789,"b""RDBC-282 Changes API doesn't reconnect after server failure""",b''
413861262,8788,b'4.1 to 4.2 merge',b''
413851741,8787,b'RavenDB-12941',"b'- after receiving http status gone (caused by DatabaseNotRelevantException) and refreshing the topology, we need to execute the command once again with retries in order to check all nodes in the retrieved topology, not only the first one\r\n- this behavior also avoids possible NRE in ThrowFailedToContactAllNodes'"
413845821,8786,b'RavenDB-12923 fixed double open read Tx in graph query runner code',b'Also fixed an issue where we would generate indexes for collections'
413841236,8785,b'RavenDB-12662 fixing JS indexes for cases where documents+indexes are\xe2\x80\xa6',b'\xe2\x80\xa6 inserted through REST api'
413831054,8784,b'RavenDB-12934 fix `LockAlreadyDisposedException` exception in `Remove\xe2\x80\xa6',b'\xe2\x80\xa6dLeaderCauseReelection` test'
413824851,8783,b'RavenDB-12900 have a timeout for a cluster transaction request.',b''
413814222,8782,b'RavenDB-12924',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12924'
413813838,8781,b'RavenDB-12377 Backup database record - interversion test',b''
413804623,8780,b'4.1 to 4.2 merge',b''
413800722,8779,b'RavenDB-12819 Backup Subscriptions',b''
413742764,8778,b'RavenDB-12494 no documents in the cluster transaction caused the next request to hang',b''
413677986,8777,b'RavenDB-8356 make latest version check channel customizable',b''
413465785,8776,"b""RavenDB-12594 Documents List View - Fields don't show after refresh (\xe2\x80\xa6""",b'\xe2\x80\xa6Territories & Id)'
413434402,8775,b'RavenDB-12903 Add sample etl script with counters / document deletion',b''
413428452,8774,b'RavenDB-12931 Releasing memory allocations while doing counter schema\xe2\x80\xa6',b'\xe2\x80\xa6 - tombstone processing part'
413423339,8773,b'RavenDB-12886 remove google+ links from studio',b''
413420131,8772,b'RavenDB-10999 Proper editor for the cron syntax - PR fix',b''
413367571,8771,b'RavenDB-12931 Releasing memory allocations while doing counter schema\xe2\x80\xa6',b'\xe2\x80\xa6 upgrade'
413321000,8770,b'RavenDB-7070 need to add PAL to RachisConsensusTestBase to prevent tests from failing',b''
413283002,8769,b'Fix database topology not cleared from local cache',b'As communicated in https://groups.google.com/forum/#!topic/ravendb/8vjFtWL9Eiw'
413092626,8768,b'4.1 to 4.2 merge',b''
412977564,8767,b'fix related to RavenDB-12494',b'Make sure to properly wait for correct Rachis index - the condition was incorrect'
412970144,8766,b'RavenDB-12854 Taking into account that we might be using 32 bits page\xe2\x80\xa6',b'\xe2\x80\xa6r because of ForceUsing32BitsPager option usage'
412969331,8765,b'RavenDB-12854 Taking into account that we might be using 32 bits page\xe2\x80\xa6',b'\xe2\x80\xa6r because of ForceUsing32BitsPager option usage'
412946591,8764,"b""RavenDB-12904 Let's not include stats of current ETL batch to the ove\xe2\x80\xa6""","b""\xe2\x80\xa6rall progress if we're in fallback mode and the load was unsuccessful"""
412870259,8763,b'RavenDB-8891',b'https://issues.hibernatingrhinos.com/issue/RavenDB-8891'
412860364,8762,b'RavenDB-12926 AsyncManualResetEvent.WaitAsync(Cts) should work even i\xe2\x80\xa6',b'\xe2\x80\xa6f original Cts is none'
412851070,8761,b'RavenDB-12891 When adding / deleting results of map-reduce index as a\xe2\x80\xa6',"b""\xe2\x80\xa6rtificial documents let's make sure we won't put documents that have been deleted from an index"""
412851035,8760,b'RavenDB-12891 When adding / deleting results of map-reduce index as a\xe2\x80\xa6',"b""\xe2\x80\xa6rtificial documents let's make sure we won't put documents that have been deleted from an index"""
412573935,8759,"b""RavenDB-12793 fixed cluster transaction task so it won't hang thus le\xe2\x80\xa6""",b'\xe2\x80\xa6aking DocumentDatabase (this time for good)'
412545787,8758,b'RavenDB-12890 - fix AVE during import with attachments',b'missing failing tests'
412525453,8757,b'RavenDB-12823 a resolved document will generate a new change vector t\xe2\x80\xa6',b'\xe2\x80\xa6o ensure it uniqueness across the nodes\r\n\r\nUnder a specific sequence of events we could end up with different documents having the same change vector'
412498277,8756,b'RavenDB-12921 - Porting failing tests',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12921'
412496872,8755,b'RavenDB-12921 - Client failover for more than 2 nodes fails',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12921'
412481175,8754,b'fix for RavenDB-12494',"b""In RequestRouter, make sure to check the Request and not Response headers for cluster-wide transaction's LastKnownClusterTransactionIndex. (otherwise we would not be waiting for the cluster transaction _at all_, because the waiting code never executes)"""
412469524,8753,b'4.1 to 4.2 merge',b''
412428899,8752,b'RavenDB-12913 reduce memory fragmentation under 32bit system',b''
412402753,8751,b'RavenDB-7070 fixing compilation',b''
412383055,8750,b'RavenDB-12879 moving away from any pinvoke calls in Sparrow',b''
412376494,8749,b'RavenDB-12905',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12905'
412334325,8748,"b""RavenDB-12908 test replication connection shouldn't use bidirectional\xe2\x80\xa6""",b'\xe2\x80\xa6 = true'
412295979,8747,b'Raven db 7328',b''
412147036,8746,b'RavenDB-12879',b''
412130198,8745,b'RavenDB-12854 We must not use current tx when dealing with compressio\xe2\x80\xa6',"b""\xe2\x80\xa6n buffer pager if encryption is on and running on 32 bits. The issue was that dispose of previous transaction could zero data in compression.buffers while there was another transaction already using it. That was possible because in 32 bits unlocking the memory is done separately for each mapping. The solution is to use temporary tx while working with compression.buffers pager so it won't be accessed concurrently."""
412130011,8744,b'RavenDB-12854 We must not use current tx when dealing with compressio\xe2\x80\xa6',"b""\xe2\x80\xa6n buffer pager if encryption is on and running on 32 bits. The issue was that dispose of previous transaction could zero data in compression.buffers while there was another transaction already using it. That was possible because in 32 bits unlocking the memory is done separately for each mapping. The solution is to use temporary tx while working with compression.buffers pager so it won't be accessed concurrently."""
412053240,8743,b'RavenDB-12248 : Typed patch API should respect $type for subclasses',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12248'
412021872,8742,b'RavenDB-12911 Concurrency exception during spawning CandidateAmbassad\xe2\x80\xa6',b'\xe2\x80\xa6ors can cause the cluster to hang'
411946728,8741,b'RavenDB-12854 We must not use current tx when dealing with compressio\xe2\x80\xa6',"b""\xe2\x80\xa6n buffer pager if encryption is on. The issue was that dispose of previous transaction could zero data in compression.buffers (CryptoPager.TxOnDispose) while it was already in use by another transaction (note that tx write lock is released before the tx dispose). The solution is to use temporary tx while working with compression.buffers pager so it won't be accessed concurrently."""
411943716,8740,b'RavenDB-12854 We must not use current tx when dealing with compressio\xe2\x80\xa6',"b""\xe2\x80\xa6n buffer pager if encryption is on. The issue was that dispose of previous transaction could zero data in compression.buffers (CryptoPager.TxOnDispose) while it was already in use by another transaction (note that tx write lock is released before the tx dispose). The solution is to use temporary tx while working with compression.buffers pager so it won't be accessed concurrently."""
411933477,8739,b'RavenDB-12491: Minor - Fix error message',b''
411892792,8738,b'RavenDB-12854 We must not use current tx when dealing with compressio\xe2\x80\xa6',"b""\xe2\x80\xa6n buffer pager if encryption is on. The issue was that dispose of previous transaction could zero data in compression.buffers (CryptoPager.TxOnDispose) while it was already in use by another transaction (note that tx write lock is released before the tx dispose). The solution is to use temporary tx while working with compression.buffers pager so it won't be accessed concurrently."""
411890067,8737,b'RavenDB-12854 We must not use current tx when dealing with compressio\xe2\x80\xa6',"b""\xe2\x80\xa6n buffer pager if encryption is on. The issue was that dispose of previous transaction could zero data in compression.buffers (CryptoPager.TxOnDispose) while it was already in use by another transaction (note that tx write lock is released before the tx dispose). The solution is to use temporary tx while working with compression.buffers pager so it won't be accessed concurrently."""
411884027,8736,b'RavenDB-12905',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12905'
411880781,8735,"b'RavenDB-11139: Add CompareExchange & identities incremental backup, C\xe2\x80\xa6'","b'\xe2\x80\xa6ompareExchangeTombstones schema, upgrade system schema, tests.'"
411869397,8734,b'RavenDB-12906 fix studio compilation related to update of counter ref\xe2\x80\xa6',b'\xe2\x80\xa6actor'
411782418,8733,b'4.1 to 4.2 merge',b''
411771942,8732,b'RavenDB-7070 removing warnings',b''
411562347,8731,b'RavenDB-12793 ',b'@ayende I have reverted the task runner to its original form since the modifications made by you still kept references to the DocumentDatabase and I could see the leak in the dump we took'
411462237,8730,b'RavenDB-12484',b'https://issues.hibernatingrhinos.com/issue/RavenDB-12484'
411407829,8729,b'RDBC-267 in class Raven.Client.Documents.Session.DocumentsChanges som\xe2\x80\xa6',b'\xe2\x80\xa6e fields are not used - marked FieldOldType & FieldNewType as obsolete'
411183515,8728,b'RavenDB-12730: use already implemented rvn_get_current_thread_id thro\xe2\x80\xa6',b'\xe2\x80\xa6ugh Raven.Server (with fallback to old way if using Raven.Client and add ARM64 SYS-gettid unique value)'
411182245,8727,b'RavenDB-12823 should mutate the revision flags to include `Conflicted\xe2\x80\xa6',b'\xe2\x80\xa6` once conflict is resolved'
411168320,8726,b'RavenDB-12884 fixing racy graph test',b''
411102298,8725,b'4.1 to 4.2 merge',b''
411082880,8724,b'RavenDB-7070 CsvWriter should use same delimeter as CsvReader so culture specific tests can pass',b''
411082234,8723,b'RavenDB-7070 CsvWriter should use same delimeter as CsvReader so cult\xe2\x80\xa6',b'\xe2\x80\xa6ure specific tests can pass'
411066879,8722,b'Raven db 10862',b''
411054837,8721,b'RavenDB-10999 rich cron editor',b''
410779276,8720,b'RavenDB-12869 Fixing disposal of IndexWriteOperation in test',b''
410779182,8719,b'RavenDB-12869 Fixing disposal of IndexWriteOperation in test',b''
410761008,8718,b'RavenDB-12593 Editor background and selected row colors should be exc\xe2\x80\xa6',b'\xe2\x80\xa6hanged'
410662664,8717,b'RavenDB-10862 Add a way to filter indexes by state',b''
410390946,8716,b'RavenDB-12793 [WIP] Failed to start database ',"b""what i have found out is that we have a convoy of notification tasks been held by the TP capturing disposed of DocumentDatabases those inside contains scratch buffer pools that seems to be holding on to dictionaries.\r\ni have check the GCRoot and it is the ScratchBufferPool._current that is holding the data while the pool is disposed of. \r\nnot sure my fix is the right one, i would like @arekpalinski @ayende to review this.\r\nAnyway i'm going to run this code over the weekend and see if it still leaks."""
410281821,8715,"b'RavenDB-12867 added support for  deserialize of Dictionary<string, Bl\xe2\x80\xa6'",b'\xe2\x80\xa6ittableJsonReaderObject>. Subscriptions are now property created when restoring snapshot backup.'
410244998,8714,b'RavenDB-12377 Backup database record in backup/restore',b''
410234779,8713,b'4.1 to 4.2 merge',b''
410195742,8712,b'RavenDB-12880 fixed calculation',b''
410195055,8711,b'RavenDB-12880 fixed calculation',b''
410187404,8710,b'RavenDB-12878 iterating resource cache should be done in case insensitive manner',b''
410187342,8709,b'RavenDB-12878 iterating resource cache should be done in case insensitive manner',b''
409946297,8708,b'RavenDB-12823 fix inconsistent revision count in the cluster when the\xe2\x80\xa6',b'\xe2\x80\xa6re are conflicts'
409875224,8707,b'RavenDB-12229 Next Starting Batch value from subscriptions should be \xe2\x80\xa6',b'\xe2\x80\xa6visible without having to edit.'
409859657,8706,b'RavenDB-12861 Change Vector preview is broken',b''
409854870,8705,b'RavenDB-12842 Capturing local stack traces throws sillently',b''
409854036,8704,b'fix for RavenDB-12784',"b'During graph queries that need to ""wait for non-stale"", make sure to generate auto-indexes.\r\nIn order to do that, DynamicQueryRunnier::MatchIndex() is used to get relevant index to wait for ""non-stale"", and generate auto-index if needed.\r\nAlso added precaution so if the query runner will attempt to close transaction for a query that is a part of QueryQueryStep it will properly throw.'"
409830074,8703,b'RavenDB-12876 When running environment in memory we should not attemp\xe2\x80\xa6',b'\xe2\x80\xa6t to store journal for reuse'
409773479,8702,b'RavenDB-12837: fix int overflow on journal writes over 2GB',b''
409765616,8701,b'RavenDB-7070 JIT in .NET Core 2.2.2 does not longer have the limitation',b''
409717828,8700,b'RavenDB-11876 clone encryption key for compaction + tests',b''
409704530,8699,b'RavenDB-11876 clone encryption key for compaction',b''
409699294,8698,b'RavenDB-7070 updated to .NET Core 2.2.2',b''
409666262,8697,b'RavenDB-7070 updated to .NET Core 2.1.8',b''
409658754,8696,b'RavenDB-7070 updated to .NET Core 2.1.8',b''
409651942,8695,b'4.1 to 4.2 merge',b''
409380527,8694,b'RavenDB-12672 - change incoming replication documents handling',b''
409324719,8693,b'RavenDB-12491: libsodium compilation and refactoring + minor changes to librvnpal',b''
409309228,8692,b'RavenDB-12870 Removing condition that made that tombstones of documen\xe2\x80\xa6',b'\xe2\x80\xa6ts that have been updated and later deleted were never indexed'
409176554,8691,"b'RavenDB-12630 support 8, 9, 10 and 11 in install build prerequisites \xe2\x80\xa6'",b'\xe2\x80\xa6sh script'
409176441,8690,"b'RavenDB-12630 support 8, 9, 10 and 11 in install build prerequisites \xe2\x80\xa6'",b'\xe2\x80\xa6sh script'
409167955,8689,b'4.1 to 4.2 merge',b''
408813951,8688,b'RavenDB-12853 prevent the invocation of GetDocumentStore from within \xe2\x80\xa6',b'\xe2\x80\xa6TestClass constructor +  modifying tests'
408793729,8687,b'RavenDB-10098 trust certificates by public key pinning hash',b''
408751599,8686,b'RavenDB-12850 / RavenDB-12700 Fixing map-reduce issue related to comp\xe2\x80\xa6',b'\xe2\x80\xa6ressed leafs introduced in https://github.com/ravendb/ravendb/commit/66d3eea6115481f8d40b579eae8df75e822ef5e1#diff-a5f076f0b9091a74c93f23cdaffa963cR300'
