issue_id,issue_no,title,body
1166430,329,b'Validate the anonymous type properties of MapReduce indexes in the client api',"b'Add validation check for the anonymous type properties to make sure that their names match the properties names on the strongly typed index class.\n\nFor example:\n\n```\npublic class Posts_Statistics : AbstractIndexCreationTask<PostComments, PostsStatistics>\n{\n    public Posts_Statistics()\n    {\n        Map = postComments => from postComment in postComments\n                              select new { PostCountError = 1, CommentsCount = postComment.Comments.Count };\n\n        Reduce = results => from result in results\n                            group result by ""constant"" into g\n                            select new\n                            {\n                                PostsCount = g.Sum(x => x.PostsCount),\n                                CommentCountError = g.Sum(x => x.CommentsCount)\n                            };\n    }\n}\n\npublic class PostsStatistics\n{\n    public int PostsCount { get; set; }\n    public int CommentsCount { get; set; }\n}\n```\n\nIt\'ll be great if the client API can detect that the PostsStatistics does not have ""PostCountError"" and ""CommentCountError"" properties and throw an exception to let the user notice.\n'"
1164880,328,b'Multi Get - prevent nesting of multi get requests',b''
1164868,327,b'Multi Get - support profiling',b''
1164866,326,b'Multi Get - support client aggressive caching',b''
1164864,325,b'Multi Get - support client side caching',b''
1164652,324,b'Support replication failover for asycn / silverlight clients',b''
1164651,323,b'Ensure all ServerClient methods handle replication properly',b'There are a few that does not\n'
1163466,322,b'Add profiling information for async session',b''
1160589,321,b'Document Size Quotas',b''
1160306,320,b'Document Raven-Read-Only',b''
1147454,318,b'Error on shutdown',"b'A critical error occurred while starting the server. Please see the\nexception details bellow for more details:\nLucene.Net.Store.AlreadyClosedException: this Directory is closed\n  at Lucene.Net.Store.Directory.EnsureOpen() in z:\\Projects\\ravendb\n\\SharedLibs\\Sources\\Lucene2.9.2\\src\\Lucene.Net\\Store\\Directory.cs:line\n267\n  at Lucene.Net.Store.RAMDirectory.CreateOutput(String name) in z:\n\\Projects\\ravendb\\SharedLibs\\Sources\\Lucene2.9.2\\src\\Lucene.Net\\Store\n\\RAMDirectory.cs:line 276\n  at Lucene.Net.Index.SegmentInfos.Write(Directory directory) in z:\n\\Projects\\ravendb\\SharedLibs\\Sources\\Lucene2.9.2\\src\\Lucene.Net\\Index\n\\SegmentInfos.cs:line 421\n  at Lucene.Net.Index.SegmentInfos.PrepareCommit(Directory dir) in z:\n\\Projects\\ravendb\\SharedLibs\\Sources\\Lucene2.9.2\\src\\Lucene.Net\\Index\n\\SegmentInfos.cs:line 937\n  at Lucene.Net.Index.IndexWriter.StartCommit(Int64 sizeInBytes,\nIDictionary`2 commitUserData) in z:\\Projects\\ravendb\\SharedLibs\\Sources\n\\Lucene2.9.2\\src\\Lucene.Net\\Index\\IndexWrit\ner.cs:line 6480\n  at Lucene.Net.Index.IndexWriter.Commit(Int64 sizeInBytes) in z:\n\\Projects\\ravendb\\SharedLibs\\Sources\\Lucene2.9.2\\src\\Lucene.Net\\Index\n\\IndexWriter.cs:line 4750\n  at Lucene.Net.Index.IndexWriter.CloseInternal(Boolean\nwaitForMerges) in z:\\Projects\\ravendb\\SharedLibs\\Sources\n\\Lucene2.9.2\\src\\Lucene.Net\\Index\\IndexWriter.cs:line 2544\n  at Lucene.Net.Index.IndexWriter.Close(Boolean waitForMerges) in z:\n\\Projects\\ravendb\\SharedLibs\\Sources\\Lucene2.9.2\\src\\Lucene.Net\\Index\n\\IndexWriter.cs:line 2474\n  at Lucene.Net.Index.IndexWriter.Close() in z:\\Projects\\ravendb\n\\SharedLibs\\Sources\\Lucene2.9.2\\src\\Lucene.Net\\Index\n\\IndexWriter.cs:line 2436\n  at Raven.Database.Indexing.Index.Dispose() in c:\\Builds\\raven\n\\Raven.Database\\Indexing\\Index.cs:line 118\n  at Raven.Database.Indexing.IndexStorage.Dispose() in c:\\Builds\\raven\n\\Raven.Database\\Indexing\\IndexStorage.cs:line 120\n  at Raven.Database.DocumentDatabase.Dispose() in c:\\Builds\\raven\n\\Raven.Database\\DocumentDatabase.cs:line 258\n  at Raven.Server.RavenDbServer.Dispose()\n  at Raven.Server.Program.RunServer(RavenConfiguration\nravenConfiguration)\n  at Raven.Server.Program.RunInDebugMode(Nullable`1\nanonymousUserAccessMode, RavenConfiguration ravenConfiguration)\n  at Raven.Server.Program.InteractiveRun(String[] args)\n  at Raven.Server.Program.Main(String[] args)\nPress any key to continue...\n'"
1147440,317,b'Set-Based operations: WaitForNonStaleResultsAsOfLastWrite',b''
1136139,315,b'Document Raven.Client.MvcIntegration.dll ',b''
1135945,314,b'Document consistency models',"b'Specifically, WaitForNonStaleResultsAsOfLastWrite\n'"
1135944,313,b'Document aggressive caching',b''
1114511,309,b'Feature request: Include LastModified in RavenDocumentsByEntityName',"b'I would like to be able to do something like:\n\nDatabaseCommands.DeleteByIndex(""Raven/DocumentsByEntityName"", new IndexQuery\n{\n   Query = ""Tag:[[Products]] AND LastModified:[\\* TO ""+cutOffDateTime+""]""\n}, true);\n\n...so I need  a LastModified field in the index. I don\'t want to create a separate index (performance reasons) and modifying the existing one doesn\'t help, because the index will be updated as soon as I use the Raven SL UI (which does a PutIndex)\n\nI think it wouldn\'t hurt to have a LastModified field on this index and it might be helpful for others too. Even the Raven UI migth use it, e.g. to sort the docs per collection by modification time.\n'"
1114492,308,b'Raven UI shows last modified time in UTC',"b'Looking at the last modfied entry via the SL UI shows the time in UTC. It would be nice, to see this in local time.\nAlso the ""last indexed"" field on the index stats shows 2 hours ago instead of somethiong like 10 seconds ago, because of the offset between local and UTC time.\n'"
1102826,307,b'Document replication destination connection string name vs url',b'Mention that we need to specify both and why\n'
1102377,306,b'Document Raven/SkipCreatingStudioIndexes',b''
1092074,305,b'Remove items from cache after write.',b'Will prevent stale aggressive cache misses\n'
1090994,304,b'Document Raven/IndexStoragePath',b''
1090993,303,b'Document - Raven/Esent/LogsPath',b'Raven/Esent/LogsPath - for moving the path to a different place - good for perf\n'
1062547,302,b'Ensure RavenDB works on Mono/Linux',b''
1045678,301,b'AccessMode None is not respected in IIS',"b'Not sure why, need to test this further\n'"
1045396,300,b'Production error',"b'[EsentErrorException: Error AlreadyInitialized (JET_errAlreadyInitialized, Database engine already initialized)]\n   Microsoft.Isam.Esent.Interop.Api.Check(Int32 err) in C:\\Work\\ravendb\\SharedLibs\\Sources\\ManagedEsent-48322\\EsentInterop\\Api.cs:2253\n   Microsoft.Isam.Esent.Interop.SystemParameters.SetIntegerParameter(JET_param param, Int32 value) in C:\\Work\\ravendb\\SharedLibs\\Sources\\ManagedEsent-48322\\EsentInterop\\SystemParameters.cs:239\n   Raven.Storage.Esent.TransactionalStorage..cctor() in c:\\Builds\\raven-unstable\\Raven.Storage.Esent\\TransactionalStorage.cs:55\n\n[TypeInitializationException: The type initializer for &#39;Raven.Storage.Esent.TransactionalStorage&#39; threw an exception.]\n   System.RuntimeMethodHandle._InvokeConstructor(IRuntimeMethodInfo method, Object[] args, SignatureStruct&amp; signature, RuntimeType declaringType) +0\n   System.Reflection.RuntimeConstructorInfo.Invoke(BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture) +517\n   System.RuntimeType.CreateInstanceImpl(BindingFlags bindingAttr, Binder binder, Object[] args, CultureInfo culture, Object[] activationAttributes) +12732877\n   System.Activator.CreateInstance(Type type, Object[] args) +38\n   Raven.Database.Config.InMemoryRavenConfiguration.CreateTransactionalStorage(Action notifyAboutWork) in c:\\Builds\\raven-unstable\\Raven.Database\\Config\\InMemoryRavenConfiguration.cs:408\n   Raven.Database.DocumentDatabase..ctor(InMemoryRavenConfiguration configuration) in c:\\Builds\\raven-unstable\\Raven.Database\\DocumentDatabase.cs:117\n   Raven.Web.ForwardToRavenRespondersFactory..cctor() in c:\\Builds\\raven-unstable\\Raven.Web\\ForwardToRavenRespondersFactory.cs:31\n\n[TypeInitializationException: The type initializer for &#39;Raven.Web.ForwardToRavenRespondersFactory&#39; threw an exception.]\n   Raven.Web.ForwardToRavenRespondersFactory..ctor() +0\n\n[TargetInvocationException: Exception has been thrown by the target of an invocation.]\n   System.RuntimeTypeHandle.CreateInstance(RuntimeType type, Boolean publicOnly, Boolean noCheck, Boolean&amp; canBeCached, RuntimeMethodHandleInternal&amp; ctor, Boolean&amp; bNeedSecurityCheck) +0\n   System.RuntimeType.CreateInstanceSlow(Boolean publicOnly, Boolean skipCheckThis, Boolean fillCache) +117\n   System.RuntimeType.CreateInstanceDefaultCtor(Boolean publicOnly, Boolean skipVisibilityChecks, Boolean skipCheckThis, Boolean fillCache) +247\n   System.Activator.CreateInstance(Type type, Boolean nonPublic) +106\n   System.RuntimeType.CreateInstanceImpl(BindingFlags bindingAttr, Binder binder, Object[] args, CultureInfo culture, Object[] activationAttributes) +12732877\n   System.Activator.CreateInstance(Type type, BindingFlags bindingAttr, Binder binder, Object[] args, CultureInfo culture) +28\n   System.Web.HttpRuntime.CreateNonPublicInstance(Type type, Object[] args) +83\n   System.Web.Configuration.HandlerFactoryCache..ctor(String type) +57\n   System.Web.HttpApplication.GetFactory(String type) +95\n   System.Web.MaterializeHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute() +352\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean&amp; completedSynchronously) +371\n'"
1045335,299,b'Document aggressive caching mode',b''
1045081,298,b'Document CutoffEtag',b'Document how it works and the impact on map/reduce operations\n'
1044078,297,b'reproduceable ET_errFileAccessDenied when using replication and deleting Data dir',"b'Repro steps.  The repro takes awhile, I saw the same result 3 times in a row.  This may be a ""don\'t do that"" kind of problem, it seems like a scenario that might only occur when testing out replication.\n1. Set up 2 instances of RavenDB in IIS (unstable build 376)\n   (I actually have 3 running when I repro\'d, but I don\'t know thats significant the third is idle)\n   (each is in its own application pool)\n2. Set up replication from one machine to the other\n   - copying the bundle to the plugins directory\n   - manually added the target host to Raven/Replication/Destinations\n   - I observe at this point that replication is working\n3. Run iisreset /stop \n4. Delete the data directory of the replication source\n5. Run iisreset\n6. Visit the source RavenDB server\n\nResult is a YSOD.  Note that the file referenced in the error information does not exist-- the error says c:\\inetpub\\127-0-0-2-dearly.test-ravendb\\Data\\Data cannot be accessed, but the base directory was deleted (c:\\inetpub\\127-0-0-2-dearly.test-ravendb\\Data\\ does not exist).\nCreating the c:\\inetpub\\127-0-0-2-dearly.test-ravendb\\Data\\ directory does not stop the error.  Sysinternal\'s Process explorer did not show any processes accessing that file.\nError still happens after reboot.\nError still repros after stopping all other IIS sites on the system.\nThe error does go away if I redeploy from scratch.\n\nThe YSOD error details are here:\n\n```\nError FileAccessDenied (JET_errFileAccessDenied, Cannot access file, the file is locked or in use)\n\nDescription: An unhandled exception occurred during the execution of the current web request. Please review the stack trace for more information about the error and where it originated in the code. \n\nException Details: Microsoft.Isam.Esent.Interop.EsentErrorException: Error FileAccessDenied (JET_errFileAccessDenied, Cannot access file, the file is locked or in use)\n\nSource Error: \n\nAn unhandled exception was generated during the execution of the current web request. Information regarding the origin and location of the exception can be identified using the exception stack trace below.\n\nStack Trace: \n\n\n[EsentErrorException: Error FileAccessDenied (JET_errFileAccessDenied, Cannot access file, the file is locked or in use)]\n   Microsoft.Isam.Esent.Interop.Api.Check(Int32 err) in C:\\Work\\ravendb\\SharedLibs\\Sources\\ManagedEsent-48322\\EsentInterop\\Api.cs:2253\n   Raven.Storage.Esent.TransactionalStorage.Initialize(IUuidGenerator uuidGenerator) in c:\\Builds\\raven-unstable\\Raven.Storage.Esent\\TransactionalStorage.cs:169\n\n[InvalidOperationException: Could not open transactional storage: c:\\inetpub\\127-0-0-2-dearly.test-ravendb\\Data\\Data]\n   Raven.Storage.Esent.TransactionalStorage.Initialize(IUuidGenerator uuidGenerator) in c:\\Builds\\raven-unstable\\Raven.Storage.Esent\\TransactionalStorage.cs:184\n   Raven.Database.DocumentDatabase..ctor(InMemoryRavenConfiguration configuration) in c:\\Builds\\raven-unstable\\Raven.Database\\DocumentDatabase.cs:157\n   Raven.Web.ForwardToRavenRespondersFactory..cctor() in c:\\Builds\\raven-unstable\\Raven.Web\\ForwardToRavenRespondersFactory.cs:31\n\n[TypeInitializationException: The type initializer for \'Raven.Web.ForwardToRavenRespondersFactory\' threw an exception.]\n   Raven.Web.ForwardToRavenRespondersFactory..ctor() +0\n\n[TargetInvocationException: Exception has been thrown by the target of an invocation.]\n   System.RuntimeTypeHandle.CreateInstance(RuntimeType type, Boolean publicOnly, Boolean noCheck, Boolean& canBeCached, RuntimeMethodHandleInternal& ctor, Boolean& bNeedSecurityCheck) +0\n   System.RuntimeType.CreateInstanceSlow(Boolean publicOnly, Boolean skipCheckThis, Boolean fillCache) +117\n   System.RuntimeType.CreateInstanceDefaultCtor(Boolean publicOnly, Boolean skipVisibilityChecks, Boolean skipCheckThis, Boolean fillCache) +247\n   System.Activator.CreateInstance(Type type, Boolean nonPublic) +106\n   System.RuntimeType.CreateInstanceImpl(BindingFlags bindingAttr, Binder binder, Object[] args, CultureInfo culture, Object[] activationAttributes) +12732877\n   System.Activator.CreateInstance(Type type, BindingFlags bindingAttr, Binder binder, Object[] args, CultureInfo culture) +28\n   System.Web.HttpRuntime.CreateNonPublicInstance(Type type, Object[] args) +83\n   System.Web.Configuration.HandlerFactoryCache..ctor(String type) +57\n   System.Web.HttpApplication.GetFactory(String type) +95\n   System.Web.MaterializeHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute() +352\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) +371\n```\n'"
