issue_id,issue_no,title,body
743222117,5489,b'Could not load file from Consume Model even after changing to sdk-style',"b'**Versions**\r\nMicrosoft.ML - Version=""1.5.0-preview2"". \r\nVisual Studio 2019\r\nTarget Framework: Class Library ( .NET Framework 4.7)\r\n\r\n**Bug description**\r\n""Could not load file"" error thrown from ""ModelOperationsCatalog.Load()"".\r\n\r\n**Steps to Reproduce**\r\n1. Follow the steps here: https://dotnet.microsoft.com/learn/ml-dotnet/get-started-tutorial/create\r\n2. Include the auto generated ""MLModel.zip"" into the project file as an ""Embedded Resource"".\r\n3. Read the ""MLModel.zip"" into Stream and pass that in into the mlContext.Model.Load(theMLModelZipStream, null)""\r\n`string resourceName = ""IfcPluginML.Model.MLModel.zip"";`\r\n`Stream modelFile = System.Reflection.Assembly.GetExecutingAssembly().GetManifestResourceStream(resourceName)`\r\n`ITransformer mlModel = mlContext.Model.Load(modelFile , out var modelInputSchema);`\r\n4. Compile into .dll and run.\r\n5. Error is thrown.\r\n\r\n**Expected Experience**\r\nFile is read successfully.\r\n\r\n**Actual Experience**\r\nCould not read file:\r\n\r\n![image](https://user-images.githubusercontent.com/37243889/99022804-46ee1280-259e-11eb-8cec-e32c3663096d.png)\r\n\r\nI have checked that the \r\n`Stream modelFile = GetEmbeddedResourceStream(resourceName);  // returns ""System.IO.UnmanagedMemoryStream""`\r\nso it is definitely not null.\r\n\r\nPutting the full file path produces the same error too:\r\n`string modelPath = @""C:\\Users\\User\\AppData\\Local\\Temp\\MLVSTools\\IfcPluginML\\IfcPluginML.Model\\MLModel.zip"";`\r\n`ITransformer mlModel = mlContext.Model.Load(modelPath, out var modelInputSchema);`\r\n\r\n**Additional Context**\r\nI have referenced this post: https://github.com/dotnet/machinelearning-modelbuilder/issues/274\r\nHowever, even after changing the target framework of ProjectNameML.Model.csproj to an sdk style:\r\n![image](https://user-images.githubusercontent.com/37243889/99023420-8ec16980-259f-11eb-8899-35699780ca2f.png)\r\nThe error persists.\r\n\r\nHow my software works:\r\n1. There is a main project (Class Library .NET Framework 4.7).\r\n2. The main project calls `ConsumeModel.Predict(input);`\r\n3. ConsumeModel throws the error.\r\n\r\n**It works when:**\r\n1. The auto generated Program.cs in ProjectNameML.ConsoleApp (.NET Core 3.1) is ran.\r\n2. Program.cs calls `ConsumeModel.Predict(input);`\r\n3. Runs perfectly.\r\n\r\nThanks for your help \xf0\x9f\x92\xaf \r\n'"
742568481,5487,b'Help to consume simple linear integration TensorFlow model needed',"b'### System information\r\n\r\n- **OS version/distro**: Windows 10.0.19041 64 Bit\r\n- **.NET Version (eg., dotnet --info)**: Version:   5.0.100\r\n\r\n### Issue\r\n  Please help me by providing the solution that I can solve this problem. \r\n- **What did you do?**\r\nI created a simple Python script in Jupyter Notebook for the data set consisting of 8 rows. Successfuly trained and evaluated the model and then exported it. The model can be loaded but I cannot configure the pipeline to make prediction. \r\n- **What happened?**\r\nNow I try to consume the model with ML.NET Console dotnet core 3.1 application.\r\n- **What did you expect?**\r\nCannot consume the model, because not able to create the proper pipeline. \r\nCannot access the properties in GetModelShema as in the microsoft tutorial, because they dont exist. (how can I define them in my model (""Features""m ""Prediction/Softmax"")) that they are labeled and recognized?\r\n\r\n### Source code / logs\r\n[project&jupyter_notebook.zip](https://github.com/dotnet/machinelearning/files/5537990/project.jupyter_notebook.zip)'"
742390574,5486,b'Load Tensorflow model from stream',"b'### System information\r\n\r\n- **OS version/distro**: Windows 10 Enterprise 64 bits\r\n- **.NET Version (eg., dotnet --info)**:  .NET Core 3.1\r\n\r\n### Question\r\n\r\nIs there a way to load a Tensorflow model from a memory stream instead of a filepath? Currently the only way I managed to load a TF model is by calling:\r\n`public static TensorFlowModel LoadTensorFlowModel(this ModelOperationsCatalog catalog, string modelLocation);`\r\n\r\nHowever, if I want to load a ML.NET trained model, I can do it by calling:\r\n`public ITransformer Load(string filePath, out DataViewSchema inputSchema);`\r\nor\r\n`public ITransformer Load(Stream stream, out DataViewSchema inputSchema);`\r\n\r\nI am looking for a method like the latter one but for TF models. Does anybody know if something like that is already implemented? How could I load a TF model without the need of having the .pb file in disk?\r\nWill such a method be implemented in a future release?\r\n\r\nThanks for your help,\r\nCarlos.\r\n\r\n\r\n'"
741839600,5484,b'Use custom Onnx model in place of Onnx model found on Object Detection sample',"b'I have a digit detection model in custom vision and it is detecting digit Very good at cloud https://www.customvision.ai/.\r\nAfter i export it local (onnx) and i checked with ml.net\r\nour accuracy decrease and it does not recognize object . in most images .\r\nnote : my objects are small , character size like ocr,\r\nplease help me.'"
740531627,5483,b'How to use neural network in ML.NET?',b'Is there any concept in ML.NET to imply the NN?\r\n\r\n\r\n'
738884655,5481,b'TimeSeries forecasting not work well ',"b'I use the following data format for time series forecasting.The data is on the half-hour dimension,and the forecasted column is `NextTimeCount`. \r\n\r\nUse data from the past 24 hours or more to predict the next hour data.\r\nNo matter how adjust the `windowSize` paramter, there is no good result.\r\n```\r\nYear,Time,RealCount,DropCount,TurnOnRate,ServiceRate,ProductRate,UsageRate,ShareRate,AHT,RealManCount,NextTimeCount,PreTimeCount,Month,Day,TotalCount,DayOfWeek\r\n2020,0,130,4,0.97,0.96,0.72,0.96,0.75,3.97,26,116,0,9,1,134,2\r\n2020,30,115,1,0.99,0.98,0.76,0.97,0.78,4.7,26,96,134,9,1,116,2\r\n2020,60,84,12,0.86,0.85,0.7,0.95,0.74,3.83,15,61,116,9,1,96,2\r\n2020,90,61,0,1,1,0.67,0.94,0.71,4.34,15,57,96,9,1,61,2\r\n2020,120,53,4,0.92,0.92,0.81,0.96,0.85,4.63,10,54,61,9,1,57,2\r\n```\r\nEven the predictions in the [example](https://github.com/dotnet/machinelearning-samples/tree/master/samples/csharp/end-to-end-apps/Forecasting-Sales)  are not very accurate,The prediction number is only half of regression model.\r\n![image](https://user-images.githubusercontent.com/6649024/98509295-eb6d0d80-229b-11eb-9931-b6a6df3d0483.png)\r\n\r\nAny suggestion?'"
738440404,5480,"b""Suddenly unable to load DLL 'CpuMathNative' on F#""","b'### System information\r\n\r\n.NET Core SDK (reflecting any global.json):\r\n Version:   3.1.401\r\n Commit:    5b6f5e5005\r\n\r\nRuntime Environment:\r\n OS Name:     Windows\r\n OS Version:  10.0.19041\r\n OS Platform: Windows\r\n RID:         win10-x64\r\n Base Path:   C:\\Program Files\\dotnet\\sdk\\3.1.401\\\r\n\r\nHost (useful for support):\r\n  Version: 3.1.7\r\n  Commit:  fcfdef8d6b\r\n\r\n.NET Core SDKs installed:\r\n  2.1.801 [C:\\Program Files\\dotnet\\sdk]\r\n  2.1.802 [C:\\Program Files\\dotnet\\sdk]\r\n  2.2.401 [C:\\Program Files\\dotnet\\sdk]\r\n  2.2.402 [C:\\Program Files\\dotnet\\sdk]\r\n  3.1.102 [C:\\Program Files\\dotnet\\sdk]\r\n  3.1.401 [C:\\Program Files\\dotnet\\sdk]\r\n\r\n - Microsoft.ML 1.5.2\r\n - Microsoft.ML.FastTree 1.5.2\r\n - Microsoft.ML.Mkl.Components 1.5.2\r\n - Newtonsoft.Json 12.0.3\r\n - System.Threading.Channels 4.7.1\r\n - System.Memory 4.5.4\r\n - System.CodeDom 4.7.0\r\n - System.Reflection.Emit.Lightweight 4.7.0\r\n - Microsoft.ML.CpuMath 1.5.2\r\n - Microsoft.ML.DataView 1.5.2\r\n - Microsoft.ML.Mkl.Redist 1.5.2\r\n - System.Collections.Immutable 1.7.1\r\n - System.Reflection.Emit.ILGeneration 4.7.0\r\n - System.Threading.Tasks.Extensions 4.5.4\r\n - System.Runtime.CompilerServices.Unsafe 4.7.1\r\n - System.Buffers 4.5.1\r\n - System.Numerics.Vectors 4.5.0\r\n\r\n### Issue\r\n\r\n- **What did you do?**\r\nI tried to run a trainer `context.BinaryClassification.Trainers.SdcaLogisticRegression`. \r\n- **What happened?**\r\nWith the exact same code, on the exact same machine without any changes, first it ran without problems, then, suddenly I get:\r\n\r\n> Unable to load DLL \'CpuMathNative\' or one of its dependencies\r\n\r\nI am absolutely sure that before I was able to use that trainer. \r\nI am absolutely sure that I did this using netstanderd2.0\r\nI also tried setting to netcoreapp3.1 and net72, with the same error.\r\n\r\nI DID NOT EVEN RESTART BUT THIS HAPPENED WHILE WORKING!!\r\n\r\nThis is weird???\r\n\r\n- **What did you expect?**\r\n\r\nTo be able to continue to run the same code on the same machine.\r\n\r\n### Source code / logs\r\n\r\n**Note** The below code DID RUN \r\n\r\n```fsharp\r\nopen Microsoft.ML\r\nopen Microsoft.ML.Data\r\n\r\nlet printDataMetrics (trainData : Data seq) (testData : Data seq) =\r\n    printfn ""*       Metrics for train and test data      "" \r\n    printfn ""*-----------------------------------------------------------""\r\n    printfn ""*       Model trained with %i records"" (trainData |> Seq.length)\r\n    printfn ""*       Containing %i deaths"" (trainData |> Seq.filter (fun d -> d.Death) |> Seq.length)\r\n    printfn ""*       Model tested with %i records"" (testData |> Seq.length)\r\n    printfn ""*       Containing %i deaths"" (testData |> Seq.filter (fun d -> d.Death) |> Seq.length)\r\n    printfn """"\r\n    \r\n\r\nlet printCalibratedMetrics (metrics : CalibratedBinaryClassificationMetrics) =\r\n    printfn ""*       Metrics for binary classification model      "" \r\n    printfn ""*-----------------------------------------------------------""\r\n    printfn ""*       Accuracy: %.3f"" metrics.Accuracy\r\n    printfn ""*       Area Under Roc Curve: %.3f"" metrics.AreaUnderRocCurve\r\n    printfn ""*       Area Under PrecisionRecall Curve: %.3f"" metrics.AreaUnderPrecisionRecallCurve\r\n    printfn ""*       F1 Score: %.3f"" metrics.F1Score\r\n    printfn ""*       LogLoss: %.3f"" metrics.LogLoss\r\n    printfn ""*       LogLoss Reduction: %.3f"" metrics.LogLossReduction\r\n    printfn ""*       Positive Precision: %.3f"" metrics.PositivePrecision\r\n    printfn ""*       Positive Recall: %.3f"" metrics.PositiveRecall\r\n    printfn ""*       Negative Precision: %.3f"" metrics.NegativePrecision\r\n    printfn ""*       Negative Recall: %.3f"" metrics.NegativeRecall\r\n\r\nlet printNonCalibratedMetrics (metrics : BinaryClassificationMetrics) =\r\n    \r\n    printfn ""*       Metrics for binary classification model      "" \r\n    printfn ""*-----------------------------------------------------------""\r\n    printfn ""*       Accuracy: %.3f"" metrics.Accuracy\r\n    printfn ""*       Area Under Roc Curve: %.3f"" metrics.AreaUnderRocCurve\r\n    printfn ""*       Area Under PrecisionRecall Curve: %.3f"" metrics.AreaUnderPrecisionRecallCurve\r\n    printfn ""*       F1 Score: %.3f"" metrics.F1Score\r\n    printfn ""*       Positive Precision: %.3f"" metrics.PositivePrecision\r\n    printfn ""*       Positive Recall: %.3f"" metrics.PositiveRecall\r\n    printfn ""*       Negative Precision: %.3f"" metrics.NegativePrecision\r\n    printfn ""*       Negative Recall: %.3f"" metrics.NegativeRecall\r\n\r\n// Calculate the model using the training data,\r\n// and test data for the metrics. Include the features\r\n// (Data column names) that has to be included in the model.\r\nlet calculate trainData testData features =\r\n    let context = MLContext()\r\n\r\n    let trainView = context.Data.LoadFromEnumerable trainData\r\n    let testView = context.Data.LoadFromEnumerable testData\r\n    \r\n    let pipeline =\r\n        let features = features |> Seq.toArray\r\n        EstimatorChain()\r\n            .Append(context.Transforms.Concatenate(""Features"", features))\r\n            .Append(context.BinaryClassification.Trainers.SdcaLogisticRegression(""Death"", ""Features""))\r\n\r\n    let trained = pipeline.Fit(trainView)\r\n\r\n    let predicted = trained.Transform(testView)\r\n\r\n    let metrics = \r\n        //context.BinaryClassification.EvaluateNonCalibrated(data=predicted, labelColumnName=""Death"", scoreColumnName=""Score"")\r\n        context.BinaryClassification.Evaluate(data=predicted, labelColumnName=""Death"", scoreColumnName=""Score"")\r\n\r\n\r\n    printDataMetrics trainData testData\r\n    metrics\r\n    |> printCalibratedMetrics\r\n\r\n```'"
736795562,5476,b'Use runtime /dynamic created class object in prediction engine.',"b'### System information\r\n\r\n- **OS version/distro**:\r\nwindows 7\r\n- **.NET Version (eg., dotnet --info)**: \r\n>  .NET 4.6.1 ML.NET 1.5.2\r\n### Issue\r\n\r\n- **What did you do?**\r\nUse runtime /dynamic created class object in prediction engine.\r\n\r\nI want to predict different value, so I have created 25+ model\r\nUsing those models, I predict different values.\r\nBut each time I need to create class object with data and pass it to prediction engine to predict data \r\nSo, every time I need to change in code. So, I take approach to create class object on run time/ Dynamic with data and pass it to prediction engine but it will generate exception. Colum name not found in schema\r\n\r\n\r\n- **What happened?**\r\n- **What did you expect?**\r\n\r\n### Source code / logs\r\n\r\nPlease paste or attach the code or logs or traces that would be helpful to diagnose the issue you are reporting.\r\n'"
735932441,5473,b'Is it possible to convert a ml.net model (.zip) to ONNX or tensorflow model?',"b""### System information\r\n\r\n- **Win 10 10.0.19041**:\r\n- **.NET Version 3.1.402**: \r\n\r\n### Issue\r\n\r\nIs it possible to convert a ml.net model (.zip) to ONNX or tensorflow model? I've found various APIs but they were either removed or I didn't know how to make them work.\r\n"""
733837804,5470,b'No multinomial logistic regression algorithm',"b""I didn't find multinomial logistic regression algorithm. Is it with a different name?\r\n\r\nMultinomial logistic regression is used to predict probabilities for more than two classes.\r\n\r\n"""
733080581,5469,b'ResizeImages() raise System.ArgumentException when resizing image already at correct size',"b'### System information\r\n\r\n- **OS version/distro**: Windows 10, 10.0.19041\r\n- **.NET Version (eg., dotnet --info)**:  .NET Core 3.1.403\r\n\r\n### Issue\r\n\r\n- **What did you do?**\r\nDoing inference on an image, with `ResizeImages()` part of the pipeline. The processed image is already at the correct size (1300x1300, i.e. no resizing needed). Also occurs with different pipeline/images when image already at `ResizeImages()` output size.\r\n\r\n- **What happened?**\r\nProgram raised an exception: `System.ArgumentException: \'Parameter is not valid.\'`\r\n(No exception for other images, and for same image with a different size).\r\n\r\n- **What did you expect?**\r\nNo exception.\r\n\r\n### Source code / logs\r\n```csharp\r\n// Define scoring pipeline\r\nvar pipeline = mlContext.Transforms.ResizeImages(inputColumnName: ""bitmap"", outputColumnName: ""image"",\r\n                                             imageWidth: 1300, imageHeight: 1300,\r\n                                             resizing: ResizingKind.IsoPad)\r\n                            .Append(mlContext.Transforms.ExtractPixels(outputColumnName: ""image"", scaleImage: 1f / 255f))\r\n                            .Append(mlContext.Transforms.ApplyOnnxModel(inputColumnNames: new[] { ""image"" },\r\n                                                                        outputColumnNames: new[] { ""boxes"", ""labels"", ""scores"", ""masks"" },\r\n                                                                        modelFile: modelLocation));\r\n// Fit on empty list to obtain input data schema\r\nvar model = pipeline.Fit(mlContext.Data.LoadFromEnumerable(new List<InputBitmapData>()));\r\n\r\n// Create prediction engine\r\nvar predictionEngine = mlContext.Model.CreatePredictionEngine<InputBitmapData, OutputPrediction>(model);\r\n\r\nusing (var bitmap = new Bitmap(Image.FromFile(imagePath)))\r\n{\r\n      var prediction = predictionEngine.Predict(new InputBitmapData() { Image = bitmap }); // <- error raised\r\n}\r\n\r\n```\r\n\r\n```\r\nSystem.ArgumentException\r\n  HResult=0x80070057\r\n  Message=Parameter is not valid.\r\n  Source=System.Drawing.Common\r\n  StackTrace:\r\n   at System.Drawing.Image.get_Height()\r\n   at Microsoft.ML.Transforms.Image.ImageResizingTransformer.Mapper.<>c__DisplayClass3_0.<MakeGetter>b__1(Bitmap& dst)\r\n   at Microsoft.ML.Transforms.Image.ImagePixelExtractingTransformer.Mapper.<>c__DisplayClass5_0`1.<GetGetterCore>b__1(VBuffer`1& dst)\r\n   at Microsoft.ML.Transforms.Onnx.OnnxTransformer.Mapper.NamedOnnxValueGetterVec`1.GetNamedOnnxValue()\r\n   at Microsoft.ML.Transforms.Onnx.OnnxTransformer.Mapper.UpdateCacheIfNeeded(Int64 position, INamedOnnxValueGetter[] srcNamedOnnxValueGetters, String[] activeOutputColNames, OnnxRuntimeOutputCacher outputCache)\r\n   at Microsoft.ML.Transforms.Onnx.OnnxTransformer.Mapper.<>c__DisplayClass12_0`1.<MakeTensorGetter>b__0(VBuffer`1& dst)\r\n   at Microsoft.ML.Data.TypedCursorable`1.TypedRowBase.<>c__DisplayClass8_0`1.<CreateDirectVBufferSetter>b__0(TRow row)\r\n   at Microsoft.ML.Data.TypedCursorable`1.TypedRowBase.FillValues(TRow row)\r\n   at Microsoft.ML.Data.TypedCursorable`1.RowImplementation.FillValues(TRow row)\r\n   at Microsoft.ML.PredictionEngineBase`2.FillValues(TDst prediction)\r\n   at Microsoft.ML.PredictionEngine`2.Predict(TSrc example, TDst& prediction)\r\n   at Microsoft.ML.PredictionEngineBase`2.Predict(TSrc example)\r\n```\r\n\r\nGuess: the problem might come from here:\r\nhttps://github.com/dotnet/machinelearning/blob/a9ab7fc530ba9a2a519aaca70862ee67f42bf712/src/Microsoft.ML.ImageAnalytics/ImageResizer.cs#L301-L305'"
731805648,5466,"b""Trying to implement YoloV4 in ML.NET but running into some trouble (I'm quite new to all of this)""","b'### System information\r\n\r\n- **OS version/distro**: Windows 10 20H2\r\n- **.NET Version (eg., dotnet --info)**: 3.1.9\r\n\r\n### Introduction\r\n\r\nI\'m currently trying to use the YoloV4 model inside ML.NET but whenever I try to put an image through the model I get very strange results from the model. (It mainly finds backpacks, handbags, some apples and some other unexpected results). The image I\'m using:\r\n![dog](https://user-images.githubusercontent.com/2350015/97497833-66185d80-196b-11eb-8c96-ce7ed676cbd6.jpg)\r\n\r\nI created a repository to reproduce my issue as well:\r\nhttps://github.com/devedse/DeveMLNetTest\r\n\r\nDisclaimer: I\'m quite new to all of this :smile:\r\n\r\n### Steps I\'ve taken\r\n\r\nI first wanted to obtain a pre-trained model which I was sure worked so I did the following steps:\r\n1. Cloned: https://github.com/Tianxiaomo/pytorch-YOLOv4\r\n1. Installed requirements + pytorch + cuda etc.\r\n1. Downloaded the Yolov4_epoch1.pth model and put it in `checkpoints\\Yolov4_epoch1.pth`\r\n1. Ran `demo_pytorch2onnx.py` with debug enabled.\r\n\r\nWhen you do this you can step through the code where the output from the model is parsed (this shows the labels for all boxes with a confidence higher then 0.6):\r\n![image](https://user-images.githubusercontent.com/2350015/97498111-e212a580-196b-11eb-83b3-013f905eec5e.png)\r\n\r\nWhen we look up these labels, we can see that (all +1 since it\'s a 0-index array):\r\n```\r\n1: bicycle\r\n8: truck\r\n16: dog\r\n```\r\n\r\nSo the results in Python seem to be correct. This python script first converts the model to an ONNX model and then uses that model to do the inference.\r\n\r\nWhen I now start using the model inside C# though and try to parse through the results in exactly the same way I find completely different results:\r\n![image](https://user-images.githubusercontent.com/2350015/97498763-0622b680-196d-11eb-91b9-bb02374e7e39.png)\r\n\r\nCould it be that the model is somehow creating garbage data?\r\n\r\nAnyway, here\'s the code that I\'m \r\n\r\nMLContext:\r\n```\r\nvar pipeline = mlContext.Transforms.LoadImages(outputColumnName: ""image"", imageFolder: """", inputColumnName: nameof(ImageNetData.ImagePath))\r\n                .Append(mlContext.Transforms.ResizeImages(outputColumnName: ""image"", imageWidth: ImageNetSettings.imageWidth, imageHeight: ImageNetSettings.imageHeight, inputColumnName: ""image""))\r\n                .Append(mlContext.Transforms.ExtractPixels(outputColumnName: ""input"", inputColumnName: ""image""))\r\n                .Append(mlContext.Transforms.ApplyOnnxModel(\r\n                    modelFile: modelLocation,\r\n                    outputColumnNames: new[] { ""boxes"", ""confs"" },\r\n                    inputColumnNames: new[] { ""input"" }\r\n                    ));\r\n```\r\n\r\nCode to parse model output:\r\n```\r\npublic IList<YoloBoundingBox> ParseOutputs(float[] boxes, float[] confs, float threshold = .6F)\r\n{\r\n\tvar boxesUnflattened = new List<BoundingBoxDimensions>();\r\n\tfor (int i = 0; i < boxes.Length; i += 4)\r\n\t{\r\n\t\tboxesUnflattened.Add(new BoundingBoxDimensions()\r\n\t\t{\r\n\t\t\tX = boxes[i],\r\n\t\t\tY = boxes[i + 1],\r\n\t\t\tWidth = boxes[i + 2] - boxes[i],\r\n\t\t\tHeight = boxes[i + 3] - boxes[i + 1],\r\n\t\t\tOriginalStuff = boxes.Skip(i).Take(4).ToArray()\r\n\t\t});\r\n\t}\r\n\r\n\tvar confsUnflattened = new List<float[]>();\r\n\tfor (int i = 0; i < confs.Length; i += 80)\r\n\t{\r\n\t\tconfsUnflattened.Add(confs.Skip(i).Take(80).ToArray());\r\n\t}\r\n\r\n\tvar maxConfidencePerBox = confsUnflattened.Select(t => t.Select((n, i) => (Number: n, Index: i)).Max()).ToList();\r\n\tvar boxesNumbered = boxesUnflattened.Select((b, i) => (Box: b, Index: i)).ToList();\r\n\r\n\tvar boxesIndexWhichHaveHighConfidence = maxConfidencePerBox.Where(t => t.Number > threshold).ToList();\r\n\tvar allBoxesThemselvesWithHighConfidence = boxesIndexWhichHaveHighConfidence.Join(boxesNumbered, t => t.Index, t => t.Index, (l, r) => (Box: r, Conf: l)).ToList();\r\n\r\n\r\n\tConsole.WriteLine(""I would expect a bike, dog and car here"");\r\n\tConsole.WriteLine(""Instead we got:"");\r\n\r\n\tforeach (var b in allBoxesThemselvesWithHighConfidence)\r\n\t{\r\n\t\tvar startString = $""{b.Conf.Number}: {labels[b.Conf.Index]}"";\r\n\t\tConsole.WriteLine($""{startString.PadRight(30, \' \')}({string.Join("","", b.Box.Box.OriginalStuff)})"");\r\n\t}\r\n\r\n\tthrow new InvalidOperationException(""Everything below this doesn\'t work anyway"");\r\n```\r\n\r\nCan someone give me some hints / ideas on why I could be running into this issue?\r\n\r\nAlso feel free to clone the repo and press F5. It should simply build / run.\r\nhttps://github.com/devedse/DeveMLNetTest'"
731667035,5465,b'Bayesian Optimization with Gaussian Processes',"b'Are there any implementations of aforementioned methods with ""same process space"" interface to C# by Microsoft or Microsoft sponsored project or similar? Basically I am interested in anything solid/more or less ready to be used ""out of the box"". Tree-based regression under the hood will also work.'"
731400231,5463,b'How to read all data from output shapes of a node?',"b'### System information\r\n\r\n- **OS version/distro**:\r\nWindows 10\r\n- **.NET Version**: \r\n.net Core 3.1\r\n- **ML.NET Version**:\r\nML.NET 1.5.2 \r\n- **Further packages**:\r\nSciSharp.TensorFlow.Redist 2.3.1\r\n\r\n### Issue\r\n\r\n- **What did you do?**\r\nWith my ML.NET code I load an existing TensorFlow Model for object detection and run it. It\'s an own pretrained model and there is no further training in my code. The execution of the model works fine. The model provides several result information: coordinates, confidences, class ids, number of found objects\r\n- **What happened?**\r\nWhen I try to read data after inference I only get coordinates.\r\n- **What did you expect?**\r\nGetting all data of node.\r\n\r\n### Source code / logs\r\nThe special thing about the model is the shape of output node. In all examples I saw so far, it was always e.g. a list of floats. In this specific model the shape are several lists containing the data.\r\n\r\nWhen I have a look at the output node of the model with Netron it looks like this\r\n![image](https://user-images.githubusercontent.com/8576966/97433888-7ce49300-191e-11eb-9500-207614a7130d.png)\r\n\r\nMy colleagues, consuming the model with python, just call it with something like\r\n`coords, confidence, class_ids,  nums  = model( input_image)`\r\nand receive the results. \r\n\r\nSo far I defined my result class as\r\n```C#\r\npublic class ImagePrediction\r\n{\r\n    [ColumnName(""StatefulPartitionedCall"")]\r\n    public float[] Coordinates;\r\n}\r\n```\r\nso it makes sense that only the first list is available as result.\r\n\r\nUnfortunately I have no idea what I have do change to get all provided information in ML.NET\r\n\r\nRest of execution code is quite the same like classification sample with a TensorFlow model.\r\n\r\nI uploaded model and code to a repository. Since I am not allowed to make the model public, it is a private repo. Please let me know when someone wants to have a deeper look in code/model.\r\n\r\nI appreciate any ideas what I can try or even if it is possible/supported at all.\r\n\r\nThanks and regards'"
730164397,5459,b'Make TextLoader infer column information from a CSV file header',"b""### System information\r\n\r\n- **OS version/distro**: Windows 10\r\n- **.NET Version (eg., dotnet --info)**: 3.1\r\n\r\n### Issue\r\n\r\nI couldn't find the channel to submit a request so I apologise if this isnt the right place.\r\n\r\nI have a web portal that customers upload csv files to train and predict using multiclass-classification algo. However, ML.NET requires a concrete class for the Input Model with properties hard coded to the columns of the csv. \r\n\r\nCould you enhance the LoadFromText method so that it can accept an argument for the label header name and then just read the features from the headers of the rest of the csv file without having to create a class? This way nothing is hard coded and it can work with any csv file that my customers upload.\r\n\r\n### Source code / logs\r\n\r\nPlease paste or attach the code or logs or traces that would be helpful to diagnose the issue you are reporting.\r\n"""
729845023,5458,b'Error while loading yolov4 model ',"b'![Screenshot from 2020-10-27 00-56-53](https://user-images.githubusercontent.com/29913676/97219090-84594e80-17ef-11eb-923e-7e9dfda0d3f7.png)\r\nI am new to this. I have experience with Python but with this, I have no idea. Please help. What is this error indicating?'"
