pull_id,pull_no,title,body
351762242,690,b'Move to netcoreapp2.1',"b'Since .NET Core 2.0 is [getting to the end of its lifetime](https://blogs.msdn.microsoft.com/dotnet/2018/06/20/net-core-2-0-will-reach-end-of-life-on-september-1-2018/), we should upgrade our tests and build infrastructure to .NET Core 2.1.\r\n\r\nFYI - @TomFinley @codemzs @Ivanidzo4ka @Zruty0 '"
351674145,688,b'API scenarios implementation with Estimators',b'First version of a couple scenarios over Estimators'
351668715,687,b'API scenarios implemented with Estimators API',b'Added some Estimators-based scenarios and stopgap implementations of necessary components'
351625936,686,b'Simplified if-expression',"b""We are excited to review your PR.\r\n\r\nSo we can do the best job, please check:\r\n\r\n- [ ] There's a descriptive title that will make sense to other developers some time from now. \r\n- [ ] There's associated issues. All PR's should have issue(s) associated - unless a trivial self-evident change such as fixing a typo. You can use the format `Fixes #nnnn` in your description to cause GitHub to automatically close the issue(s) when your PR is merged.\r\n- [ ] Your change description explains what the change does, why you chose your approach, and anything else that reviewers should know.\r\n- [ ] You have included any necessary tests in the same PR.\r\n\r\n"""
351316661,684,b'HashTransform to handle Floats and Doubles',b'closes issue #679 '
351064227,683,b'Replace DvInt* with .NET standard data types. WIP',"b'This change also removes missing value handling for sbyte, short, int and long because default of these values is a null and that does not fit well with sparse vector architecture where default for missing values is a zero. fixes #673 '"
350992242,681,b' Replace SubComponent with IComponentFactory in ML.Ensemble',"b""The next round of SubComponent removal. Now the ML.Ensemble project is SubComponent free.\r\n\r\nWorking towards #585\r\n\r\nNote: I had to move the Argument class's fields down to the concrete class because of the way we handle `SignatureType`. You can use a generic type in an attribute.  However, this allowed me to remove the `TSig` type on the base classes, which is nice since the signature Type shouldn't be in the public API."""
350200569,677,b'Introduce examples for pipeline api.',b'examples for #584\r\n\r\n'
349674104,672,b'Change SseUtils call sites to call CpuMathUtils instead',"b'After all active SSE intrinsics have been implemented and tested for correctness and speed, this PR asks to make all external `SseUtils` call sites call `CpuMathUtils` instead.  This would allow us to obtain a baseline performance of C# hardware intrinsics APIs in a future PR.\r\n\r\ncc: @safern @danmosemsft @eerhardt @tannergooding '"
349324749,671,b' Move Scorers and Calibrators to use IComponentFactory.',"b""Also, PartitionedFileLoader is now SubComponent-free.\r\n\r\nThis is the next round of SubComponent removal from our public API.  I've removed all `Scorer` and `Calibrator` usages of SubComponent.\r\n\r\n@Ivanidzo4ka - I still need to update this so CmdParser doesn't throw an exception.  I'll do that when I'm back in the office. I wanted to send this out now to get eyes on it while I'm out."""
348979642,670,b'WIP Introduce I*PredictionKind*TrainerFactory and propagate them ',"b""Fixes #669.\r\n\r\nNeed to kill all LoadableClasses attributes, and figure out why command line parser throw assert.\r\n\r\n@eerhardt  this is related to comment in your PR regarding subcomponents, and I just don't want you to do same job since this is about 90% complete."""
348907770,668,b'Port all active C# hardware intrinsics APIs for SSE from SIMD native algorithms',"b""### What's new:\r\n1. Implemented all remaining active SSE intrinsics, including their software fallbacks and passing unit tests\r\n2. Implemented the performance tests of all remaining active SSE intrinsics, except for those that accept `AlignedArray` as an argument\r\n3. Performance test results for all applicable, active SSE intrinsics are updated in https://github.com/briancylui/machinelearning/issues/1\r\n\r\n### Description from https://github.com/dotnet/machinelearning/pull/562:\r\n- with unit tests and performance tests for two target frameworks: .NET Core App 3.0 and .NET Standard 2.0.\r\n- .NET Core App 3.0 gets the new C# hardware intrinsics APIs, while .NET Standard 2.0 gets the original native SIMD algorithms.\r\n- Several things have made this multi-targeting feature possible.\r\n   1. The new CpuMathUtils class that contains the new APIs is implemented as a partial class with method definitions split into two separate files (src\\Microsoft.ML.CpuMath\\CpuMathUtils.[target].cs), only one of which is compiled based on the target framework.\r\n   2. The Microsoft.ML.CpuMath.csproj file makes the switching decision to compile the right files based on the target framework.\r\n\r\n### Structure:\r\n1. All new hardware intrinsics APIs are contained in src\\Microsoft.ML.CpuMath.\r\n2. Unit tests for the two target frameworks live in test\\Microsoft.ML.CpuMath.UnitTests.[target], and contain the same content except for the target framework in .csproj.\r\n3. Performance tests live in test\\Microsoft.ML.CpuMath.PerformanceTests.\r\n\r\n### Changes to users:\r\n1. Originally, users call intrinsics APIs via the SseUtils class in src\\Microsoft.ML.CpuMath\\Sse.cs, but now they call them via the new CpuMathUtils class, which will handle switching between SSE and AVX in the future.\r\n2. CpuMathUtils methods and SseUtils methods share the same signature, but CpuMathUtils methods additionally call a new helper class (SseIntrinsics) for C# implementations of SSE operations.\r\n\r\n### Future follow-up for `CpuMath` enhancement\r\n1. Suggestions on `CpuMath` enhancement in this PR scheduled for future follow-ups have been compiled into an issue page (https://github.com/briancylui/machinelearning/issues/2).\r\n\r\n### List of new SSE intrinisics implemented\r\n\xe2\x80\xa2\tMatMulA\r\n\xe2\x80\xa2\tMatMulTranA\r\n\xe2\x80\xa2\tMatMulPA\r\n\xe2\x80\xa2\tMatMulTranPA\r\n\xe2\x80\xa2\tSdcaL1UpdateU\r\n\xe2\x80\xa2\tSdcaL1UpdateSU\r\n\xe2\x80\xa2\tAddScaleCopyU\r\n\xe2\x80\xa2\tSumU\r\n\xe2\x80\xa2\tAddScalarU\r\n\xe2\x80\xa2\tSumSqDiffU\r\n\xe2\x80\xa2\tSumAbsDiffU\r\n\xe2\x80\xa2\tMaxAbsDiffU\r\n\xe2\x80\xa2\tMaxAbsU\r\n\xe2\x80\xa2\tScaleSrcU\r\n\xe2\x80\xa2\tScaleAddU\r\n\xe2\x80\xa2\tZeroItemsU\r\n\xe2\x80\xa2\tZeroMatrixItemsCoreU\r\n\r\ncc: @eerhardt @tannergooding @safern @danmosemsft """
348849406,667,b'Add sigmoid to lightgbm parameter list and change default to 1.',b'fixes #654 \r\n\r\n'
348727104,665,b'Documentation fixes for the issues in #664',b'Linked Microsoft.ML.SymSgdBinaryClassifier to its documentation. \r\nFixes the missing type in the list element of the FastTree documentation. \r\nIndented examples. \r\n'
348522576,662,b'Add reference to ImageAnalytics nuget so image transforms are packaged.',b'Add reference to ImageAnalytics nuget so image transforms/learners are packaged.\r\n\r\nFixes #661 \r\n\r\n\r\n'
348385143,660,b'Add method AddEntryPoint to class Experiment to add custom entrypoints.',"b'Fixes #659, all entrypoints in class Experiment are stored in _jsonNodes. The method AddSerialize can appends a new node not necessarily defined in Microsoft.ML.\r\n\r\n\r\n'"
348345674,658,b'[WIP] Including Thread Id in the path to avoid collisions',b'This pull request it is to try to solve the problem at #568 \r\n\r\nWhat we did was add the Thread ID in the extracted entity this might result in one entity being added more than once in case there are multi thread working int the solution. Would be good to validate that but I was unsure on how to do it. Another solution would be just to not include anything in case the file it is being extracted already. \r\n\r\nWhat it is the desired behavior for this library would be subjected to how it works if someone from the team could help in understanding that I would be grateful.'
348128489,656,b'Add release notes for ML.NET 0.4',b'This adds release notes for ML.NET 0.4. \r\n\r\nNote that some of the documentation links are not available yet. They will start working after the official release.\r\n'
348098009,653,b'API scenarios implemented with low-level functions',b'examples for #584 '
347972660,652,b'Fix test output during CI.',"b""When tests run in CI, we are not displaying the test output to the console. So if a test fails, and for some reason the .trx file isn't parsed correctly, it is impossible to see what test failed and why.\r\n\r\nThe test output isn't being displayed because of https://github.com/Microsoft/vstest/issues/1503.\r\n\r\nTo work around the vstest bug, split CI builds into 2 separate MSBuild invocations: one to do the build (which is multi-proc) and another to run the tests (which doesn't need MSBuild node reuse).\r\n\r\n"""
347946870,651,b'fixed a spelling from adressing to addressing.',"b""We are excited to review your PR.\r\n\r\nSo we can do the best job, please check:\r\n\r\n- [x] There's a descriptive title that will make sense to other developers some time from now. \r\n- [x] There's associated issues. All PR's should have issue(s) associated - unless a trivial self-evident change such as fixing a typo. You can use the format `Fixes #nnnn` in your description to cause GitHub to automatically close the issue(s) when your PR is merged.\r\n- [x] Your change description explains what the change does, why you chose your approach, and anything else that reviewers should know.\r\n- [x] You have included any necessary tests in the same PR.\r\n\r\nfixed #650.\r\n\r\n"""
347798420,647,b'Pass MKL version to CMAKE from MSBUILD.',b'fixes #648 '
347558335,646,b'[Part 1] Added comments/description to convenience constructors for a set of transform',b'This PR partially addresses #524.\r\n\r\nInformative comments/description is added to convenience constructors of transforms so that comments/description appear in the intellisense for users.\r\n\r\nDescription/Comments are obtained from relevant `doc.xml` file and added to C# summary comments section using `<include>` tag. If  `doc.xml` does not contain the required information it is directly added to C# summary comments.\r\n\r\nFollowing is list of transforms covered in this PR.\r\n\r\n- BootstrapSampleTransform\r\n- CategoricalHashTransform\r\n- CategoricalTransform\r\n- ConcatTransform\r\n- CopyColumnsTransform\r\n- CountFeatureSelection\r\n- DropColumnsTransform\r\n- LpNormNormalizerTransform\r\n- NAFilter\r\n- NormalizeTransform\r\n'
347516565,645,b'Bump the master branch to 0.5',"b'Now that we have branched for 0.4, we need to bump the master branch to the next version.\r\n'"
347516249,644,b'Merge master into release/preview for 0.4',"b'This is a merge of the master branch.  It is basically a straight ""accept master"" on any conflict.\r\n\r\n'"
347432074,643,b'Fix official build failure',"b""Now that the HalLearners nuget package doesn't have a PackageReference to MlNetMklDeps, the MlNetMklDeps package is no longer getting restored during the official build. Since HalLearners needs the license file from MlNetMklDeps, it is failing to build the nuget package.\r\n\r\nThe fix is to restore all project before building the packages."""
347270264,641,b'Make model path mandatory in export to ONNX.',b'fixes #423 \r\n\r\n'
347222797,640,b'Support for read-only properties',"b""Suggestion how to fix #631 \r\nThis would let user pass partially visible properties, but in same time, use will have to mark some of them if he don't want them to be exposed."""
347221914,639,"b""API 'getting started' examples""","b""These examples currently do not compile, they depend on both Estimators and static type checks, but let's at least agree that we can all stand behind them in terms of simplicity.\r\n\r\nDo not merge, this is a discussion-only PR."""
347141692,636,b'Change the linux official build queue from test to production.',"b'We were using a ""test"" build queue because of some limitations with the build lab.  Those limitations are now fixed, so we can start using the ""production"" build queue again.\r\n'"
347138582,635,b'Copy native assemblies for packages.config',"b'Whenever we have native assemblies in our nuget packages, we need to have special build logic in order for it to work on packages.config.\r\n\r\nWe already had that logic for Microsoft.ML, but were missing it for CpuMath and HalLearners.\r\n\r\nFix #633'"
347131475,634,b'package mkl lib with hal learners.',b'fixes #638 \r\n'
346847604,629,b'Merge master into release/preview branch for v0.4',b'This PR is cumulatively merging master into release branch in preparation for v0.4 release.'
346817676,628,b'Fixes in documentation for wordembedding',"b'Better example, and replace html encoding to xml encoding\r\n'"
346789518,627,b'Merge master into release/preview branch for v0.4',b'This PR is cumulatively merging master into release branch in preparation for v0.4 release.'
346746546,626,b'Fix official build',"b""Our official build is broken because we introduced a new dependency when building native code.\r\n\r\nPreviously, when we built native code, we didn't need to restore NuGet packages. But with #624 we now have a dependency from our native C++ code to the MklImports NuGet package. And our build fails if the package hasn't been restored.\r\n\r\nThe fix is to make `BuildNative` dependent on `RestorePackages`."""
346669988,625,b'Docs formatting',b'Incorporating the changes the content developing team made to the ml.net doc repo: https://github.com/dotnet/ml-api-docs\r\n\r\n'
346571686,624,b'Port SymSGD trainer',b'This change adds parallel SGD trainer but disables its multi-threading capabilities because of the lack of OpenMP support by the Clang compiler on linux and macOS build systems and MKL library. It also Supersedes PR #556 by squashing all the commits in one and rebasing with master.\r\n\r\nfixes #623 \r\n'
346427167,622,b'Initial replacement of SubComponent with IComponentFactory',"b'This is the first round of code changes necessary in order to remove SubComponent and instead use IComponentFactory.\r\n\r\nThis change removes SubComponent from the following public APIs:\r\n\r\n* `CompositeDataLoader`\r\n    * In order to completely remove it here, I needed to also remove it in some of the DataCommand classes as well - since they were calling methods on CompositeDataLoader that used SubComponent.\r\n* `Ova` and `Pkpd`\r\n* `TermTransform`\r\n\r\nWorking towards #585 \r\n'"
346392942,621,b'Remove agent.os demands on windows ci',"b""All the machines in this pool are guaranteed to be Windows_NT and now that the pool was made big enough not all of them define an agent.os property, so if they don't have one it will only use the machines that define that only. So in order to have more machines available and make CI faster, let's remove that statement and bump parallel to 4.\r\n\r\nThis was causing Windows builds to be slow and not ran in parallel.\r\n\r\ncc: @chcosta @eerhardt \r\n\r\n"""
346356802,620,"b'Overrides forObject.Equals(Object o), GetHashCode() for ... '","b'Closes #547\r\nAdded overrides for Object.Equals(Object o), GetHashCode() for VectorType, KeyType and ImageType\r\n\r\n'"
346184347,616,b'Allow use of property-based row classes in ML.NET',"b'This is WIP to address \r\n* https://github.com/dotnet/machinelearning/issues/254 - ""Support ColumnAttribute on properties and not just fields"" and \r\n* https://github.com/dotnet/machinelearning/issues/180 - ""F# Records not compatible with ML .NET""\r\n\r\nIt builds on #600 and you can see the added diff between #600 and this PR [here](https://github.com/dsyme/machinelearning/compare/fs1...dsyme:fs2?expand=1#diff-fe2d4189320f83b77c7f4f5dca8bb5d8R132)\r\n\r\nCopying comment from [here](https://github.com/dotnet/machinelearning/issues/254#issuecomment-409215137):\r\n\r\n> This would allow the use of [ColumnNameAttribute and friends](https://github.com/dsyme/machinelearning/compare/fs1...dsyme:fs2?expand=1#diff-46f68725db753df8e54db621da51265cR17) on both public fields (as today) and public properties that have getters/setters.\r\n> \r\n> I\'ve tested that allows an F# record definition to be successfully used, e.g. [this test](https://github.com/dsyme/machinelearning/compare/fs1...dsyme:fs2?expand=1#diff-fe2d4189320f83b77c7f4f5dca8bb5d8R132) now passes in that branch.  It would also allow C# classes that just use attributed public get/set properties to be used, many tests for that pattern would need to be added (e.g. covering the vector, channel and other cases)\r\n> \r\n> It would be a change in spec because existing C# classes that use public fields _plus_ some additional get/set properties may now have their get/set properties considered part of the schema, when they weren\'t before.  I suppose this may mean the user has to add some NoColumn attributes on to these properties.  \r\n> \r\n> We could theoretically adjust the spec to be ""if there are non-zero public fields, then use public fields.  Otherwise, see if there are public get/set properties"", but right now I\'ve used the rule ""combine the public fields and public get/set properties"" as that seems more natural and allows gradual transition of field-based types to property-based types.\r\n> \r\n> I believe this would address @terrajobst\'s concerns about the use of public fields, at least in the core schema model.  There are other uses of GetFields() and field-reflection in the component model/catalog parameterization system which I haven\'t attempted to address.\r\n\r\n'"
345987429,614,b'Added convenience constructors for ScoreTransform and TrainAndScoreTransform.',b'This PR fixes #606.\r\n\r\n'
345967030,611,b'Splitting OLS to a separate package called AdditionalLearners',"b""@eerhardt  pointed out on PR #594 that OLS would not work on the ML.Net package, because the main ML.Net package doesn't reference the MlNetMklDeps package. \r\n\r\nTaking his suggestion and splitting OLS into a separate nuget package. """
345936206,610,b'support validation and incremental trainers',"b""Our internal test shows what some trainers stop properly handle validation datasets and continue training.\r\nThus I'm trying to set proper flags in Info, although, it feels like this flags are useless, but what do I know."""
345883775,607,b'Repeated: Port SIMD algorithms for SSE to managed code',"b'- with unit tests and performance tests for two target frameworks: .NET Core App 3.0 and .NET Standard 2.0.\r\n- .NET Core App 3.0 gets the new C# hardware intrinsics APIs, while .NET Standard 2.0 gets the original native SIMD algorithms.\r\n- Several things have made this multi-targeting feature possible.\r\n   1. The new `CpuMathUtils` class that contains the new APIs is implemented as a partial class with method definitions split into two separate files (`src\\Microsoft.ML.CpuMath\\CpuMathUtils.[target].cs`), only one of which is compiled based on the target framework.\r\n   2. The `Microsoft.ML.CpuMath.csproj` file makes the switching decision to compile the right files based on the target framework.\r\n\r\n### Structure:\r\n1. All new hardware intrinsics APIs are contained in `src\\Microsoft.ML.CpuMath`.\r\n2. Unit tests for the two target frameworks live in `test\\Microsoft.ML.CpuMath.UnitTests.[target]`, and contain the same content except for the target framework in `.csproj`.\r\n3. Performance tests live in `test\\Microsoft.ML.CpuMath.PerformanceTests`.\r\n\r\n### Changes to users:\r\n1. Originally, users call intrinsics APIs via the `SseUtils` class in `src\\Microsoft.ML.CpuMath\\Sse.cs`, but now they call them via the new `CpuMathUtils` class, which will handle switching between SSE and AVX in the future.\r\n2. `CpuMathUtils` methods and `SseUtils` methods share the same signature, but `CpuMathUtils` methods additionally call a new helper class (`SseIntrinsics`) for C# implementations of SSE operations.\r\n\r\n## New pull request:\r\n1. Created this new pull request since the build definition has been changed since the last pull request.  This PR also includes a response to the last PR in the latest commit.\r\n2. Suggestions on `CpuMath` enhancement from the last PR have been compiled into an issue page [here](https://github.com/briancylui/machinelearning/issues/2).'"
345753576,600,b'Smoke test for F#',"b'This addresses the first part of #540, i.e. adding an initial smoke test for ML.NET and F#\r\n\r\nSubmitting now to check that CI passes ok, will then iterate.\r\n\r\n\r\n'"
345516673,597,b'Add needed param to warning for L2 in SDCA',b'Closes #596\r\n\r\n'
345401790,594,b'adding a dependency to the MlNetMklDeps package',"b'Introducing the entry point for Ols, and enabling its test\r\nAdding documentation  for Ols\r\n\r\nResolves #497 \r\n\r\n'"
345290453,592,"b'Fixes #591: typos, adding the type attribute to lists, and moving the name attribute for some examples'","b'Testing the documentation in the doc.microsoft.com staging environment, i noticed a few typos, unescaped apostrophes, and missing xml tag attributes. \r\n\r\nFixes #591: typos, adding the type to lists, and fixing the name attribute in OGD and Poisson\r\n\r\n\r\n\r\n\r\n'"
345138981,587,b'Fix creation of dataviews inferred with .NET types with sparse vectors',"b""Fixes #586. `DataViewConstructionUtils`'s methods to create dataviews over .NET types will now have correctly inferred getters in the case of sparse vectors."""
344149093,579,b'Sweep Range of L2RegularizerWeight in AveragedPerceptron',b'Fixes #567 \r\n\r\n'
344129936,578,"b'Adding the MlNetMklDeps package, adding the entry point, tests and docs for OLS.'",b'MKL package has been published'
343821858,575,b'Pass fold index to cross validation metrics.',b'Fixes #570\r\n\r\n'
343799130,574,b'Fix Linux CI to actually run inside a docker container',b'Current CI was not running under a docker container. Use a different approach using a vsts variable to run under the container.\r\n\r\ncc: @eerhardt @Ivanidzo4ka \r\n\r\n'
343736053,572,b'Schema comprehension doc',b'Added a document that describe typed schema comprehension.\r\n\r\nFixes #554 \r\n'
343253617,566,b'Move Windows and Linux CI to VSTS',b'cc: @eerhardt \r\n\r\n'
343186556,565,b'Add build steps to  test it works fine',b'Changes CI system to use VSTS\r\n\r\n'
343000052,562,b'Port C# key hardware intrinsics APIs for SSE from SIMD native algorithms',"b'- with unit tests and performance tests for two target frameworks: .NET Core App 3.0 and .NET Standard 2.0.\r\n- .NET Core App 3.0 gets the new C# hardware intrinsics APIs, while .NET Standard 2.0 gets the original native SIMD algorithms.\r\n- Several things have made this multi-targeting feature possible.\r\n   1. The new CpuMathUtils class that contains the new APIs is implemented as a partial class with method definitions split into two separate files (src\\Microsoft.ML.CpuMath\\CpuMathUtils.[target].cs), only one of which is compiled based on the target framework.\r\n   2. The Microsoft.ML.CpuMath.csproj file makes the switching decision to compile the right files based on the target framework.\r\n\r\n### Structure:\r\n1. All new hardware intrinsics APIs are contained in src\\Microsoft.ML.CpuMath.\r\n2. Unit tests for the two target frameworks live in test\\Microsoft.ML.CpuMath.UnitTests.[target], and contain the same content except for the target framework in .csproj.\r\n3. Performance tests live in test\\Microsoft.ML.CpuMath.PerformanceTests.\r\n\r\n### Changes to users:\r\n1. Originally, users call intrinsics APIs via the SseUtils class in src\\Microsoft.ML.CpuMath\\Sse.cs, but now they call them via the new CpuMathUtils class, which will handle switching between SSE and AVX in the future.\r\n2. CpuMathUtils methods and SseUtils methods share the same signature, but CpuMathUtils methods additionally call a new helper class (SseIntrinsics) for C# implementations of SSE operations.\r\n\r\n### Future follow-up for `CpuMath` enhancement\r\n1. Suggestions on `CpuMath` enhancement in this PR scheduled for future follow-ups have been compiled into an issue page [here](https://github.com/briancylui/machinelearning/issues/2).\r\n'"
342605196,557,"b'Initial code analyzer for Microsoft.ML, use limited StyleCop'","b'Fixes #553.\r\n\r\nSome WIP items:\r\n- [x] Fix issue with `new` declarations on members not being properly handled by accessibility modifier check.\r\n- [x] Enable checking in all source projects, not just `Microsoft.ML.Core`. (Done only there for now just to validate approach.)\r\n\r\nAdds code analysis initially for correct usage of common Contracts.Except/Check patterns, naming conventions, variable usage and initializations, access modifiers, and other idioms used throughout the Microsoft.ML codebase. Enables analysis on Microsoft.ML projects. Uses existing StyleCop analyzer rules for these where appropriate.'"
342556761,556,b'Port SymSGD',b'This change adds parallel SGD trainer.\r\nfixes #623 '
342549622,555,"b""Don't fail in case of const field in Collection source and extended support for type conversion""",b'Fixes  #537.\r\nAdds support for multiple basic C# types to convert Dataview <-> collection.\r\n'
342139971,550,b'Ensure ONNX export is compatible with Windows RS5',b'fixes #549 by testing ONNX models on Windows RS5 machine.'
342119690,548,b'Fixed the TextTransform bug where chargrams where being computed differently when using with/without word tokenizer.',"b'This PR fixes #530. The cause of the problem was `word tokenizer` being applied before `char tokenizer` causing scalar valued text (e.g. `This is a cat`) to become vector (e.g. <This, is, a, cat>). \r\n\r\nPreviously, char tokenizer treated every vector item as separate text item (e.g. computing chargrams on each item by placing start and end markers `<STX>token<ETX>` instead of taking `This is a cat` as single text item).\r\n\r\nThe fix is in CharTokenizeTransform. The CharTokenizeTransform can take either a scalar or vector column as input. The processing of chargrams are done as follows.\r\n\r\n- If the input column is a scalar with text type then chargrams are computed by prepending `<STX>` and appending `<ETX>` characters at the start and at the end of the text respectively.  For example, if the input is `This is a cat` then chargrams will be computed on `<STX>This is a cat<ETX>`.\r\n\r\n- If the input column is a vector with text type (it could be a result of concatenation of several text columns together or application of word tokenizer before char tokenizer) then chargrams will be computed by prepending `<STX>` and appending `<ETX>` characters at start and at the end of the vector respectively. Also, <US> characters are inserted after every item in the vector. For example, if the input is `<This, is, a, cat>` then chargrams will be computed on `<STX>This<US>is<US>a<US>cat<ETX>`.\r\n\r\n- To be backward compatible, CharTokenizerTransform version was bumped up and the support for loading models saved with previous version is added.\r\n\r\nMoving forward, the chargrams will be computed as follows\r\n\r\n- if `stop word removal` is request, chargrams will be computed after `StopwordRemovalTransform` is applied e.g. `<STX>This<US>is<US>a<US>cat<ETX>`.\r\n- otherwise, raw text after text normalization will be used for chargram computing e.g. `This is a cat`.\r\n\r\n'"
342076074,545,b'word embedding transform',b'I heard word embedding can be nice thing for Text classification\r\n- [x] Create issue\r\n- [x] Put legal attributes for fastText files\r\n- [x] Put legal attributes for GloVe files\r\n\r\n(edited by @justinormont to fix model type names) \r\ncloses #615 '
341951176,542,b' Allow CpuMath to reference C# Hardware Intrinsics APIs.',"b""Need to multi-target CpuMath for netstandard and netcoreapp3.0.  Also, since we are going to move CpuMath into its own NuGet package, remove the dependency from CpuMath to the ML.Core project.\r\n\r\nAdd a build parameter to enable building against .NET Core 3.0's Runtime Intrinsics APIs.\r\n\r\nFix #534 """
341571989,539,b'PipelineSweeperMacro for Multi-Class Classification',b'Fixes #538\r\n\r\n- The PipelineSweeper currently only supports AUC as the optimization metric.  Trying to optimize on any other metric throws an exception.\r\n- Need to fix the way metrics are handled by the PipelineSweeper Macro.\r\n- Added a test case for MultiClass classification using the PipelineSweeper.\r\n\r\n'
341087165,529,b'Adding documentation about the rest of the classes involved on generating the CSharpAPI',"b'Resolves #389 \r\nAdded more documentation and examples about mostly transforms components. (A few learners as well.)\r\n\r\nThe documentation for the classes involved in generating the entry points lives in the doc.xml documents, since it needs to be referenced from two locations, for the most part, and since the CSharpApi is auto-generated. \r\n\r\n'"
341041086,528,b'Image support',b'address #489 \r\nneed create issue about IDataView datatype extensibility.\r\n'
341032515,527,b'Fix TrainAndPredictIrisModelUsingDirectInstantiationTest',b'Fixes #526 .\r\n\r\nThe test `TrainAndPredictIrisModelUsingDirectInstantiationTest` now has analogous changes to the `TrainAndPredictIrisModelTest` test.'
340486297,522,"b'Conversion of ITrainer.Train returns predictor, accepts +TrainContext'","b'Fixes #509.\r\n\r\n* `ITrainer.Train` returns a predictor. There is no `CreatePredictor` method on the interface.\r\n\r\n* `ITrainer.Train` always accepts a `TrainContext`. Dataset type is no longer a generic parameter. This context object replaces the functionality previously offered by the combination of `ITrainer`, `IValidatingTrainer`, `IIncrementalTrainer`, and `IIncrementalValidatingTrainer`, which is now captured in one `ITrainer.Train` method with differently configured contexts.\r\n\r\n* All trainers updated to these two new idioms. Many trainers correspondingly improved to no longer be stateful objects. (The exceptions are those that are just too far gone to be done with less than herculean effort at refactoring them to no longer use instance fields for their computation, most notably, LBFGS and FastTree based trainers.)\r\n\r\n* Utility code meant to deal with the complexity of the aforementioned `IT/IVT/IIT/IIVT` idiom reduced considerably.\r\n\r\n* Opportunistic improvements to `ITrainer` implementors where observed.'"
339993621,520,b'[Part 3] Added convenience constructors for set of transforms.',b'This PR fixes #518. The convenience constructors were added for following transforms.\r\n\r\n- GroupTransform.cs\r\n- HashJoinTransform.cs\r\n- KeyToBinaryVectorTransform.cs\r\n- LoadTransform.cs\r\n- MissingValueIndicatorTransform.cs\r\n- MutualInformationFeatureSelectionTransform.cs\r\n- NADropTransform.cs\r\n- NAHandleTransform.cs\r\n- NAIndicatorTransform.cs\r\n- NAReplaceTransform.cs\r\n- OptionalColumnTransform.cs\r\n- RffTransform.cs\r\n- UngroupTransform.cs\r\n- WhiteningTransform.cs'
339877803,516,b'Fix quotes on json',"b""Fixes issue #507.\r\n\r\nDidn't see any impacted tests for this, but going to see about adding one."""
339677302,514,b'Remove Extra Code Comments and unused InternalStreams project',"b""Fixes #513\r\n\r\nThis is the first go-around at finding extra commented code sitting around. I'll circle back on more when I have a chance.\r\n"""
339547248,510,"b'XML strings for the documentation should live outside of the src code, in xml files. '","b'Resolves #477  by moving the strings with the XML remarks, examples etc into a separate XML file. \r\nNow the actual classes and their C# Api counterparts share the path to the XML node that contains the documentation and the respective example. \r\n\r\nOn this PR, there are only two examples that are separate from the rest of the descriptive xml: the LogisticRegressionBinaryClassifier and LogisticRegressionClassifier, to give an idea of the infrastructure. \r\n\r\nThe rest of the examples are coming in the next PR, together with the rest of the documentation. \r\n\r\n'"
339284398,505,"b'Update Onnx Convert documentation, limited to ONNX-ML target platforms'","b""This PR is just updating the documentation/comments for the ML.NET Convert/export to ONNX.\r\nThe ML.NET export/convert feature uses ONNX-ML (not the regular ONNX specification). \r\nCurrently, the only target platform supported by ONNX-ML is Windows ML.\r\nThe current comments in the documentation have examples mentioning Apple CoreML and TensorFlow, which are currently not supported by ONNX-ML. \r\nThis PR is simply fixing the comments/documentation.\r\n\r\nFurther details on ONNX and ONNX-ML:\r\nONNX is not a single specification but two different variations of the standard. The neural-network-only (DNN) ONNX variant recognizes only tensors as input and output types, while ONNX-ML is a classical Machine Learning variant. \r\nONNX-ML is part of the ONNX standard that provides functionality for classic ML and pipelines. It is a superset of core ONNX.\r\nFrameworks like Caffe2 and CNTK will not support ONNX-ML since they are focused on DNN. \r\n\r\nApple CoreML and other ONNX backends might support ONNX-ML in the future, but they currently don't, so our example should not mention Apple CoreML and TensorFlow as sample target platforms to use after exporting the ONNX file. At least, not yet.\r\n\r\n\r\n"""
338698075,499,b'Validate XML comments in test sources during builds',"b'* CS1573, CS1591, and CS1712 are disabled in test code (documentation is not required)\r\n* Other documentation warnings are enabled (documentation, when included, must be syntactically and semantically correct)\r\n* Fixes cases where comments were incorrect in the current code\r\n\r\nRelated to #434\r\n\r\n\xe2\x9a\xa0\xef\xb8\x8f ~~Please do not rewrite/rebase/squash this pull request during the merge.~~ Edit: relaxing this request for this pull request. \xe2\x9a\xa0\xef\xb8\x8f '"
338618669,496,b'Role mapped improvements',"b'Fixes #445.\r\n\r\n* Generally, favors creating `RoleMappedSchema`/`RoleMappedData` by actual constructors, since that\'s how objects are generally created.\r\n* Concentrated the actual globally useful ""conveniences"" inside the classes themselves, rather than in completely undiscoverable `Utils` classes.\r\n* Got rid of the `Create` and `CreateOpt` idiom that required that we declare every creation method *twice* in favor of a simpler `bool` parameter on the constructors.\r\n* Added documentation.'"
338413394,492,b'Add options to enable use of GPU with LightGBM',b'Note: requires a [build of LightGBM with GPU support](https://github.com/Microsoft/LightGBM/blob/master/docs/Installation-Guide.rst#build-gpu-version).  Addresses #500'
