pull_id,pull_no,title,body
751007605,14717,"b'Revert ""Enable post-build signing""'","b""Reverts dotnet/sdk#14662\r\n\r\nHi folks,\r\n\r\nWe noticed that builds on master are failing after this PR was merged and taking an Arcade update, so we're going to revert it.\r\n\r\nBuild in which failures were first seen: https://dnceng.visualstudio.com/internal/_build/results?buildId=898447&view=results\r\n\r\nTracking issue: dotnet/core-eng#11514\r\n\r\nThanks,\r\nMissy"""
750922695,14715,b'[release/5.0.1xx] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 6d246c53-0b7a-45da-ebd3-08d85e711a64\r\n- **Build**: 20201124.14\r\n- **Date Produced**: 11/25/2020 2:43 PM\r\n- **Commit**: 65a4f7139fd0450cdcb3a714b3cdb3d35b0c47f5\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.1-servicing.20574.11 to 5.0.1-servicing.20574.14][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.1-servicing.20574.11 to 5.0.1-servicing.20574.14][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/ce2b755...65a4f71\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n\r\n'
750922589,14714,b'[release/5.0.2xx] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:70c8f8ea-bf33-4680-3a5e-08d8706e7635)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 70c8f8ea-bf33-4680-3a5e-08d8706e7635\r\n- **Build**: 20201124.14\r\n- **Date Produced**: 11/25/2020 2:43 PM\r\n- **Commit**: 65a4f7139fd0450cdcb3a714b3cdb3d35b0c47f5\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.1-servicing.20574.11 to 5.0.1-servicing.20574.14][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.1-servicing.20574.11 to 5.0.1-servicing.20574.14][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/ce2b755...65a4f71\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:70c8f8ea-bf33-4680-3a5e-08d8706e7635)\r\n\r\n'
750804421,14713,b'[master] Update dependencies from dotnet/windowsdesktop',"b""This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:Coherency Updates)\r\n## Coherency Updates\r\n\r\nThe following updates ensure that dependencies with a *CoherentParentDependency*\r\nattribute were produced in a build used as input to the parent dependency's build.\r\nSee [Dependency Description Format](https://github.com/dotnet/arcade/blob/master/Documentation/DependencyDescriptionFormat.md#dependency-description-overview)\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Coherency Updates**:\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 6.0.0-alpha.1.20573.6 to 6.0.0-alpha.1.20575.1 (parent: Microsoft.WindowsDesktop.App.Ref)\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n[marker]: <> (End:Coherency Updates)\r\n\r\n[marker]: <> (Begin:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: e20b3dc7-0bdd-4677-3200-08d7a4f3bc87\r\n- **Build**: 20201125.1\r\n- **Date Produced**: 11/25/2020 12:03 PM\r\n- **Commit**: de55987360ebb57855b5c19d3cdc793bb7b188fd\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **VS.Redist.Common.WindowsDesktop.SharedFramework.x64.6.0**: [from 6.0.0-alpha.1.20573.7 to 6.0.0-alpha.1.20575.1][1]\r\n  - **Microsoft.WindowsDesktop.App.Runtime.win-x64**: [from 6.0.0-alpha.1.20573.7 to 6.0.0-alpha.1.20575.1][1]\r\n  - **Microsoft.WindowsDesktop.App.Ref**: [from 6.0.0-alpha.1.20573.7 to 6.0.0-alpha.1.20575.1][1]\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: [from 6.0.0-alpha.1.20573.6 to 6.0.0-alpha.1.20575.1][2]\r\n\r\n[1]: https://github.com/dotnet/windowsdesktop/compare/22b7670...de55987\r\n[2]: https://github.com/dotnet/wpf/compare/a3c6d5c...e2e907f\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n\r\n"""
750637215,14710,b'[master] Update dependencies from dotnet/roslyn',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:4e2127c6-ddee-47cc-71b4-08d8080280bd)\r\n## From https://github.com/dotnet/roslyn\r\n- **Subscription**: 4e2127c6-ddee-47cc-71b4-08d8080280bd\r\n- **Build**: 20201125.4\r\n- **Date Produced**: 11/25/2020 8:49 AM\r\n- **Commit**: d75535527ed29392f85a6226e098b09d4fdb1bde\r\n- **Branch**: refs/heads/master-vs-deps\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Net.Compilers.Toolset**: [from 3.9.0-3.20575.2 to 3.9.0-3.20575.4][1]\r\n\r\n[1]: https://github.com/dotnet/roslyn/compare/9c9b870...d755355\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:4e2127c6-ddee-47cc-71b4-08d8080280bd)\r\n\r\n'
750465341,14708,b'[release/5.0.2xx] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:9a6cf409-bddc-416d-04c3-08d8706e35ad)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: 9a6cf409-bddc-416d-04c3-08d8706e35ad\r\n- **Build**: 20201124.9\r\n- **Date Produced**: 11/25/2020 5:09 AM\r\n- **Commit**: 5c1f6ffc8c204efb326b140d39eb1b8d73f0faa0\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **VS.Redist.Common.AspNetCore.SharedFramework.x64.5.0**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.AspNetCore.Analyzers**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **dotnet-watch**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **dotnet-user-secrets**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **dotnet-dev-certs**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.NET.Sdk.Razor**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n\r\n[1]: https://github.com/dotnet/aspnetcore/compare/af907cd...5c1f6ff\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:9a6cf409-bddc-416d-04c3-08d8706e35ad)\r\n\r\n'
750465239,14707,b'[release/5.0.1xx] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:ed9a7502-c9f2-4796-ebd2-08d85e711a64)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: ed9a7502-c9f2-4796-ebd2-08d85e711a64\r\n- **Build**: 20201124.9\r\n- **Date Produced**: 11/25/2020 5:09 AM\r\n- **Commit**: 5c1f6ffc8c204efb326b140d39eb1b8d73f0faa0\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **VS.Redist.Common.AspNetCore.SharedFramework.x64.5.0**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.AspNetCore.Analyzers**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **dotnet-watch**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **dotnet-user-secrets**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **dotnet-dev-certs**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.NET.Sdk.Razor**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: [from 5.0.1-servicing.20573.6 to 5.0.1-servicing.20574.9][1]\r\n\r\n[1]: https://github.com/dotnet/aspnetcore/compare/af907cd...5c1f6ff\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:ed9a7502-c9f2-4796-ebd2-08d85e711a64)\r\n\r\n'
750462860,14706,b'[master] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: c0c2be01-34a3-46d9-31fe-08d7a4f3bc87\r\n- **Build**: 20201125.2\r\n- **Date Produced**: 11/25/2020 3:04 PM\r\n- **Commit**: 5c2cb8b2d4e3864bddb4343c06450d09ba2ffb98\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.AspNetCore.App.Runtime.win-x64**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.AspNetCore.App.Ref.Internal**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.AspNetCore.App.Ref**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.AspNetCore.Analyzers**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **dotnet-watch**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **dotnet-user-secrets**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **dotnet-dev-certs**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **VS.Redist.Common.AspNetCore.SharedFramework.x64.6.0**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.NET.Sdk.Razor**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: [from 6.0.0-alpha.1.20574.7 to 6.0.0-alpha.1.20575.2][1]\r\n\r\n[1]: https://github.com/dotnet/aspnetcore/compare/46864f0...5c2cb8b\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n\r\n\r\n\r\n'
750408558,14705,b'[release/5.0.1xx] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 6d246c53-0b7a-45da-ebd3-08d85e711a64\r\n- **Build**: 20201124.11\r\n- **Date Produced**: 11/25/2020 3:36 AM\r\n- **Commit**: ce2b7553bfbdd43bb65a028e5efb9d91763f7620\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.1-servicing.20574.8 to 5.0.1-servicing.20574.11][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.1-servicing.20574.8 to 5.0.1-servicing.20574.11][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/3700448...ce2b755\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n\r\n'
750408519,14704,b'[release/5.0.2xx] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:70c8f8ea-bf33-4680-3a5e-08d8706e7635)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 70c8f8ea-bf33-4680-3a5e-08d8706e7635\r\n- **Build**: 20201124.11\r\n- **Date Produced**: 11/25/2020 3:36 AM\r\n- **Commit**: ce2b7553bfbdd43bb65a028e5efb9d91763f7620\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.1-servicing.20574.8 to 5.0.1-servicing.20574.11][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.1-servicing.20574.8 to 5.0.1-servicing.20574.11][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/3700448...ce2b755\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:70c8f8ea-bf33-4680-3a5e-08d8706e7635)\r\n\r\n'
750254392,14703,b'[release/5.0.2xx] Update dependencies from dotnet/windowsdesktop',"b""This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:Coherency Updates)\r\n## Coherency Updates\r\n\r\nThe following updates ensure that dependencies with a *CoherentParentDependency*\r\nattribute were produced in a build used as input to the parent dependency's build.\r\nSee [Dependency Description Format](https://github.com/dotnet/arcade/blob/master/Documentation/DependencyDescriptionFormat.md#dependency-description-overview)\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Coherency Updates**:\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3 (parent: Microsoft.WindowsDesktop.App)\r\n  - **Microsoft.DotNet.Wpf.ProjectTemplates**: from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3 (parent: Microsoft.WindowsDesktop.App)\r\n  - **Microsoft.Dotnet.WinForms.ProjectTemplates**: from 5.0.1-servicing.20573.1 to 5.0.1-servicing.20574.1 (parent: Microsoft.WindowsDesktop.App)\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n[marker]: <> (End:Coherency Updates)\r\n\r\n[marker]: <> (Begin:2ecc354e-eddc-4305-3a5f-08d8706e7635)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: 2ecc354e-eddc-4305-3a5f-08d8706e7635\r\n- **Build**: 20201124.4\r\n- **Date Produced**: 11/25/2020 1:30 AM\r\n- **Commit**: e4cb18f4777640a30a9e745d037edafc6a0e0a5c\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.WindowsDesktop.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.WindowsDesktop.App**: [from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.4][1]\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: [from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3][2]\r\n  - **Microsoft.DotNet.Wpf.ProjectTemplates**: [from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3][2]\r\n  - **Microsoft.Dotnet.WinForms.ProjectTemplates**: [from 5.0.1-servicing.20573.1 to 5.0.1-servicing.20574.1][3]\r\n\r\n[1]: https://github.com/dotnet/windowsdesktop/compare/7fed9e7...e4cb18f\r\n[2]: https://github.com/dotnet/wpf/compare/bc5c9ff...9f41262\r\n[3]: https://github.com/dotnet/winforms/compare/af41134...a5b0107\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:2ecc354e-eddc-4305-3a5f-08d8706e7635)\r\n\r\n"""
750254387,14702,b'[release/5.0.1xx] Update dependencies from dotnet/windowsdesktop',"b""This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:Coherency Updates)\r\n## Coherency Updates\r\n\r\nThe following updates ensure that dependencies with a *CoherentParentDependency*\r\nattribute were produced in a build used as input to the parent dependency's build.\r\nSee [Dependency Description Format](https://github.com/dotnet/arcade/blob/master/Documentation/DependencyDescriptionFormat.md#dependency-description-overview)\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Coherency Updates**:\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3 (parent: Microsoft.WindowsDesktop.App)\r\n  - **Microsoft.DotNet.Wpf.ProjectTemplates**: from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3 (parent: Microsoft.WindowsDesktop.App)\r\n  - **Microsoft.Dotnet.WinForms.ProjectTemplates**: from 5.0.1-servicing.20573.1 to 5.0.1-servicing.20574.1 (parent: Microsoft.WindowsDesktop.App)\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n[marker]: <> (End:Coherency Updates)\r\n\r\n[marker]: <> (Begin:9a9ecb59-f847-42f2-2111-08d85e71258f)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: 9a9ecb59-f847-42f2-2111-08d85e71258f\r\n- **Build**: 20201124.4\r\n- **Date Produced**: 11/25/2020 1:30 AM\r\n- **Commit**: e4cb18f4777640a30a9e745d037edafc6a0e0a5c\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.WindowsDesktop.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.WindowsDesktop.App**: [from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.4][1]\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: [from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3][2]\r\n  - **Microsoft.DotNet.Wpf.ProjectTemplates**: [from 5.0.1-servicing.20573.3 to 5.0.1-servicing.20574.3][2]\r\n  - **Microsoft.Dotnet.WinForms.ProjectTemplates**: [from 5.0.1-servicing.20573.1 to 5.0.1-servicing.20574.1][3]\r\n\r\n[1]: https://github.com/dotnet/windowsdesktop/compare/7fed9e7...e4cb18f\r\n[2]: https://github.com/dotnet/wpf/compare/bc5c9ff...9f41262\r\n[3]: https://github.com/dotnet/winforms/compare/af41134...a5b0107\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:9a9ecb59-f847-42f2-2111-08d85e71258f)\r\n\r\n"""
750254372,14701,b'Opting into single argument per option token parser behavior',"b""Fixes https://github.com/dotnet/sdk/issues/14461\r\nFixes https://github.com/dotnet/sdk/issues/14691\r\n\r\nOpting into new System.CommandLine functionality which allows us to return to the old parser's behavior such that `-option optionVal arg` is parsed as optionVal as the option value and arg as an argument, instead of both being option values\r\n"""
750252191,14700,b'[release/5.0.1xx] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 6d246c53-0b7a-45da-ebd3-08d85e711a64\r\n- **Build**: 20201124.8\r\n- **Date Produced**: 11/25/2020 12:50 AM\r\n- **Commit**: 3700448468a1fec24f50e6713910a01569a2edc4\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.1-servicing.20574.5 to 5.0.1-servicing.20574.8][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.1-servicing.20574.5 to 5.0.1-servicing.20574.8][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/2767f44...3700448\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n\r\n'
750252137,14699,b'[release/5.0.2xx] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:70c8f8ea-bf33-4680-3a5e-08d8706e7635)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 70c8f8ea-bf33-4680-3a5e-08d8706e7635\r\n- **Build**: 20201124.8\r\n- **Date Produced**: 11/25/2020 12:50 AM\r\n- **Commit**: 3700448468a1fec24f50e6713910a01569a2edc4\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.1-servicing.20574.5 to 5.0.1-servicing.20574.8][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.1-servicing.20574.5 to 5.0.1-servicing.20574.8][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/2767f44...3700448\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:70c8f8ea-bf33-4680-3a5e-08d8706e7635)\r\n\r\n'
750104201,14697,b'[release/5.0.1xx] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 6d246c53-0b7a-45da-ebd3-08d85e711a64\r\n- **Build**: 20201124.5\r\n- **Date Produced**: 11/24/2020 9:20 PM\r\n- **Commit**: 2767f4466bd3fe4e3678510aba636b66f02b11b4\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.1-servicing.20572.4 to 5.0.1-servicing.20574.5][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.1-servicing.20572.4 to 5.0.1-servicing.20574.5][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.1 to 5.0.1][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.1 to 5.0.1][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/e564220...2767f44\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:6d246c53-0b7a-45da-ebd3-08d85e711a64)\r\n\r\n'
