pull_no,comment_no,comment_body
7,74148991,"b""One thing to be careful about here is that nuget versions can't have a number as the first character after the `-`.  So you always need some sort of alpha letter to start the prerelease ($(VersionSuffix)) part.  Typically things like `alpha`, `beta`, `preview`, etc. These prerelease prefixes are usually checked into the repo, like the major, minor and patch numbers are.\n"""
7,74149186,"b""Won't this sign test assemblies as well?  Do we want that?\n"""
7,74150763,"b""https://github.com/dotnet/sdk/blob/master/src/Tasks/Microsoft.DotNet.Core.Build.Tasks.UnitTests/Microsoft.DotNet.Core.Build.Tasks.UnitTests.csproj doesn't appear to have this 'non-shipping' mark.\n"""
10,74244863,b'This file should be included in the NuGet package.  It is really easy to add to the nuspec:  [https://github.com/dotnet/sdk/blob/master/build/Nuget/Microsoft.DotNet.Core.Sdk.nuspec#L38](https://github.com/dotnet/sdk/blob/master/build/Nuget/Microsoft.DotNet.Core.Sdk.nuspec#L38)\n'
10,74245139,b'Do we need to continue caring about .xproj?  I would think that project type goes away. #Resolved\n'
34,74306773,b'I think you can remove the TODO comment above.  Right?\n'
35,74326038,"b'We can do that in another PR.  There are TONS of things to copy.  As you can probably tell, I like to split complicated problems into smaller, more manageable problems.  It makes it easier to handle.\n'"
35,74326986,"b""This is how symbols get copied during the build. I'm just doing what they do.\n\nSee https://github.com/Microsoft/msbuild/blob/9d79ad1f474e7bdcc766b9f7abf6eee5db442060/src/XMakeTasks/Microsoft.Common.CurrentVersion.targets#L351-L355\n"""
35,74327612,"b'I was thinking the same thing.  But noticed that the `CopyFilesToOutputDirectory` target that runs during Build does not do it that way. https://github.com/Microsoft/msbuild/blob/9d79ad1f474e7bdcc766b9f7abf6eee5db442060/src/XMakeTasks/Microsoft.Common.CurrentVersion.targets#L3780-L3792\n\nMaybe someone from @dotnet/project-system or @rainersigwald @AndyGerlicher @jeffkl has insight into why Build does it this way?  Or if it is just ""legacy"", and it is better to do it in a single Copy, \n'"
35,74330869,"b'Ok, unless someone comes in with a great reason to implement it like this, I will switch over to building up an Item for all the things that should be copied to the PublishDir, and then only invoke a single Copy.\n'"
37,74350656,"b""What's this for?\n"""
39,74355083,"b'> Do we want to introduce a property that covers a property from VSO? \n\nThis doesn\'t really ""cover"" the VSO property.  It just sets the property to a default value if no one else (i.e. VSO) has set it.\n\n> I\'d think we\'d probably want to set our variable like BuildNumber\n\nHow would that look?  Seems like it would be more complicated for less value.\n\n```\n<BuildNumber>$(BUILD_BUILDNUMBER)</BuildNumber>\n<BuildNumber Condition=""\'$(BuildNumber )\' == \'\'"">0000001</BuildNumber>\n```\n\nHow would we justify having 2 properties named almost exactly the same, and meaning the same thing?\n\n> Also, do we want to change VSO to be yymmddn? And with that, change this number to be 0000001 so it\'s the same length?\n\nGood call.  I\'ll update the 000001 to match the same length/format as the current build number format.  I think the current VSO build number format is fine.  Do you think we should change it?\n'"
39,74355860,"b'Ok, fixed.  PTAL.\n'"
35,74451908,"b'Following @piotrpMSFT\'s comment below, I think there will be a single ""CopyFilesToPublishDirectory"" target.  But it will depend on multiple targets that ""gather"" all the things that need to be copied.\n'"
37,74466605,b'Do we need that?  Seems unnecessary.\n'
37,74483090,b'The way tests are invoked today is that all the test assemblies are invoked by 1 invocation to xunit.  Thus there will only ever be one test results file.\n\nSee https://github.com/dotnet/sdk/blob/master/build/build.proj#L87\n\nThis is the way roslyn-project-system invokes tests as well.\n/cc @davkean @333fred \n'
35,74485945,"b'> Is this publish for portable only? \n\nNo\n\n> Even so, will the P2P dependencies be in the IntermediateAssembly item group above? \n\nNo. IntermediateAssembly is only for the current project.\n\n> If so, the comment is kind of misleading.\n\nThe MSBuild target is for the current project only.  How would you suggest fixing the comment?\n'"
37,74488504,"b""I don't think we need every platform in this repo. I think that puts an unnecessary strain on our resources.\n\nI think adding OSX and one Linux based platform would be enough.\n"""
37,74488625,b'/cc @dotnet/project-system \n'
35,74493048,"b'Also /cc @natidea, since he is following this same pattern in the new Microsoft.PackageDependencyResolution.targets file.\n\nWhat is the guidance here?\n'"
37,74495799,"b""I can't see the future.  When it changes, we can easily change this.\n"""
37,74496319,"b""Roslyn doesn't test on all 10 platforms.  https://github.com/dotnet/roslyn#linuxmac---unit-tests\n\nMaybe the question to answer is - What is the differing behavior in this repo between Ubuntu 14 and Ubuntu 16 (and insert other Linux platforms) that needs separate testing?  All the code in this repo is either managed or MSBuild targets, which are agnostic of the different Linux distros.\n"""
35,74506485,b'> Where will the code that copies the package dependencies for stand alone apps live?\n> And the code that copies the P2P dependencies for both? Will it be simply the publish target running on the P2P projects?\n\nThat will all leave here eventually.  It is Not Yet Implemented at the moment.  Trying to get the initial structure of Publish in.\n'
35,74506647,"b""> Will it be simply the publish target running on the P2P projects?\n\nIt can't be there, because the output directory for the P2P projects will be different than the output of this project.  So the current project will need to get all the P2P projects and copy their assets as well.\n"""
40,74516426,"b'No need for `Windows_2016`, since we only use `Windows_NT`\n'"
44,74760202,"b'Do we consider this repo to be a ""Roslyn"" repo?  The name of this ruleset doesn\'t seem correct in this repo.\n'"
44,74760490,b'Maybe we should generate this version string into this file?  We need the version number here to be the same as our current build number.\n'
44,74760667,"b'It is a little confusing to me why this file is called ""NuGet.json"" #Resolved\n'"
44,74762015,b'This file looks different than the template we have for the CLI (note we just changed it not too long ago).\n\n[https://github.com/dotnet/cli/pull/3922](https://github.com/dotnet/cli/pull/3922)\n\nSee the discussion here:\n[https://github.com/dotnet/cli/issues/3531](https://github.com/dotnet/cli/issues/3531) #Resolved\n'
44,74762177,b'I think we want some of these properties to go into the .csproj itself.\n\n/cc @brthor @davkean\n'
44,74762362,"b""This should be a full URL.  #292 doesn't exist in our repo (yet) #Resolved\n"""
47,74855689,"b""This change sort of conflicts with my latest PR [https://github.com/dotnet/sdk/pull/46](https://github.com/dotnet/sdk/pull/46).  Basically, the output assembly is getting placed into the PackagesLayout folder during build of the tasks assembly.  That's the assembly that needs to be signed.\n\nWhat do you think about hooking the signing tool up during the Build of the tasks assembly, instead of in an outside project?\n"""
47,74855779,"b'Instead of ""Settings.Targets"" is it more correct to call this a "".props"" file?\n'"
47,74855943,b'`RunningInMicroBuild` ?  Is that the correct name?  I thought we were just using plain VSO.\n'
47,74856312,b'Are we using Microbuild or plain VSO?\n'
47,74856449,"b""Is there a way to get these log files in Jenkins and VSO?  I'm concerned that if we only get minimal build output to the console, debugging build failures in Jenkins is going to be hard.\n"""
47,74856540,"b'I think you should use $RepoRoot here, so the script can be run from anywhere.\n'"
47,74856593,b'Are we concerned that our Windows build looks a lot different than our Unix build?\n\n/cc @livarcocc\n\n---\n\nIn reply to: [74856449](https://github.com/dotnet/sdk/pull/47#discussion_r74856449) [](ancestors = 74856449)\n'
48,74856698,"b'Shouldn\'t need ""runtimes"" anymore.\n'"
48,74856869,b'Seems unnecessary.\n'
48,74857016,b'Seems like this should use the RepoInfo.RepoRoot property\n'
48,74857188,"b""Should PublishCommand (and other TestCommands) default to Stage0MSBuild if one isn't supplied?\n"""
48,74857276,"b""(nit) spelling 'erro'\n"""
48,74857439,b'How much of a 1:1 copy were these files?  \n'
48,74857484,"b'Needs $Configuration instead of ""Debug""\n'"
48,74857497,b'(nit) spelling `Worl`\n'
47,74946908,"b'The difference is that .targets files contain logic while .props files contain only properties.  It helps people understand the intention of the file, just like any other file extension.\n\nSee\nhttp://stackoverflow.com/questions/2007689/is-there-a-standard-file-extension-for-msbuild-files\n\nAnd see page 23 of https://microsoft.sharepoint.com/sites/mslibrary/books/Microsoft%20Press/9780735645240.pdf\n\n```\n When you create an MSBuild file, you should follow these\nconventions for specifying the extension of the file:\n- .proj A project file\n- .targets A file that contains shared targets, which are imported into other files\n- .props Default settings for a build process\n- .tasks A file that contains UsingTask declarations\n```\n'"
47,74947870,"b'The tasks assembly is located in 2 places in `$(OutDir)PackagesLayoutDir`, once in netcoreapp1.0 and once in net46.  I\'d rather we sign the file once, and then place/copy the signed file into the packages layout directory.  So I think I\'ll move the ""layout"" code out of the Tasks.csproj and instead into the NuGet.proj file, which solves all these problems.\n'"
48,74954209,b'Can we use where the test is executing from? Currently the tests are running in `bin\\$Configuration\\Tests`.\n'
46,74967232,"b'Good call.  I could have if I continued this same approach.  But in my latest commit, I moved all this logic out of this project and into the NuGet project.\n'"
48,74995851,b'Would it be easier to just say `new DirectoryInfo(GetBaseDirectory()).Parent.Name` ?\n'
50,74997718,"b""Don't you need to change this line?\n"""
48,74998558,b'This message seems out of date now.\n'
47,74999114,b'Why would we use 2 conventions?  `.props` and `settings.targets` to mean the same thing?\n'
47,75008934,"b""We should ensure that `BuildNuGetPackages` is dependent on this target, or else we will build the nuget packages in parallel, and then we won't get our signed assemblies in the nuget packages.\n"""
47,75011593,"b""I don't think we need to list these anymore.  These assemblies will only be in the `PackagesLayout` folder with my latest change.  They won't be directly in the $(OutDir).\n"""
54,75021646,"b'build.ps1 does pull a remote script.  See:\n\nhttps://github.com/dotnet/sdk/blob/master/build.ps1#L39-L43\n\n```\n# Install a stage 0\n$DOTNET_INSTALL_SCRIPT_URL=""https://raw.githubusercontent.com/dotnet/cli/feature/msbuild/scripts/obtain/dotnet-install.ps1""\nInvoke-WebRequest $DOTNET_INSTALL_SCRIPT_URL -OutFile ""$env:DOTNET_INSTALL_DIR\\dotnet-install.ps1""\n\n& ""$env:DOTNET_INSTALL_DIR\\dotnet-install.ps1"" -Version $DotnetCLIVersion -Verbose\n```\n'"
44,75195140,"b""What we've done in the CLI is to call our template file `project.json.template`.\n"""
44,75195681,"b'The thing is, this is going to get out of date very fast, and we will always need to update it in our repo. And dogfooders will always have to update it since it will always be out of date for them. Anytime we update the version number it means we will need to spin a new build.  And spinning a new build will create a new version number. Thus, making the number we checked in, old.\n\nBut if we generate the version string based on the current build number, then we will never have to update it.\n'"
44,75201870,"b'```\nusing System;\n\nclass Program\n{\n    static void Main(string[] args)\n    {\n        Console.WriteLine(""Hello World!"");\n    }\n}\n```\n'"
62,75240705,"b'You should be able to use $(DotNetTool) here.  It comes from the Common.props file in the root of the repo, which is already imported.\n'"
44,75322097,"b""This files doesn't actually exist right?  We have been using the NuGet that comes with the CLI in the rest of the code/build.\n"""
44,75323663,b'We already have $(VersionPrefx) and $(VersionSuffix) in the Common.props.  I think all the components built from our repo should use the same version number.  That way we can tell all the assets that came from the same build.\n'
44,75323948,b'Do we need this commented out line?  Can it be removed?\n\nSame for the .targets line at the bottom. #Resolved\n'
44,75324083,"b'I\'m sure VB is coming, but I don\'t think we should have ""Visual Basic"" in here until it contains VB assets.\n'"
61,75346889,"b'When the runtime target is ""native"" or ""runtime"", these are considered assemblies.\n\nex.\n\n```\n        ""runtimeTargets"": {\n          ""runtimes/unix/lib/netstandard1.3/Microsoft.Win32.Registry.dll"": {\n            ""assetType"": ""runtime"",\n            ""rid"": ""unix""\n          },\n          ""runtimes/win/lib/netstandard1.3/Microsoft.Win32.Registry.dll"": {\n            ""assetType"": ""runtime"",\n            ""rid"": ""win""\n          }\n```\n'"
71,75561570,"b'""content"" will be resolved here: https://github.com/dotnet/sdk/pull/71/files#diff-55936811a1845d0a14e9af78a884ef1dR112\n\nWe don\'t need copy ""analyzers"" during Publish.\n\nI\'m not sure what ""additional asset types"" are needed during publish.  I haven\'t discovered any by looking through the CLI code.\n'"
71,75561664,"b'""content"" is special because it can be preprocessed, and we already discovered it during ""build"". My thought is we should just re-use those already processed files in ""publish"" - just grab what we did during ""build"".\n'"
71,75561934,"b'I was following the existing naming pattern ""HelloWorld"".  It isn\'t ""ProjectHelloWorld"".\n'"
71,75562013,b'done.\n'
71,75562095,"b'This isn\'t ""two tests"".  This is ""two steps to verifying that publish worked"".\n\nThe test is ""publish this app"".  In order to verify publish worked, we look at the output and run the app.\n'"
71,75562371,"b'No, this is always going to test the sdk package that was built locally.\n'"
71,75562399,"b""Except on official builds the version number isn't going to match this.... :(\n\n@piotrpMSFT - maybe we do need to generate this version string...\n"""
71,75562525,"b""We've had this conversation before.  I follow the dotnet coding standard.\n"""
71,75562558,b'This is just a way to have multiple lock files for our test.  The file can be named anything.\n'
71,75562618,b'It is next to the existing test files that are already in this folder.\n'
71,75562647,"b""Good point.  I'll add those two.\n"""
71,75562897,"b'This isn\'t ""two tests"". This is ""two steps to verifying that publish worked"".\n\nThe test is ""publish this app"". In order to verify publish worked, we look at the output and run the app.\n\nI\'ll update the name.\n'"
71,75562993,"b'I think it may make sense to introduce a ""ProjectContext"" class that holds onto this information.  Then this method can be ""ProjectContext context = lockFileTarget.CreateProjectContext()"".  ProjectContext will have ""IsPortable"" and ""RuntimeLibraries"".\n'"
44,75686108,b'Does the .vsix need to be signed?\n'
44,75686427,"b'Since these command lines are almost identical, what do you think about refactoring this script so we can share the common options in the command line?\n'"
44,75686808,b'Does it make sense to have tests against the templates?\n'
44,75687223,"b""I thought the 'template' projects all existed in core-sdk-templates.sln.  Do these belong here?\n"""
44,75687446,"b""What does 'RoslynDev' do here?\n"""
71,75712536,b'fixed.\n'
71,75715542,"b'I\'ve moved all the lock files into a folder named ""LockFiles"".\n'"
71,75720652,"b'These are all under ""TestProjects"", so why would we need to put ""Project"" in their name?\n'"
71,75720776,"b""'can' and 'must' are two different words.\n"""
78,75767723,"b'In my mind, using the path to the project makes sense if we ever needed anything from the project.  It is sort of a ""forward looking"" thing.\n\nIf we ever needed the actual project path, we would need to change the API again, since you can have multiple projects in the same directory.\n'"
81,75913371,"b'Do you think it would be worthwhile to split this into its own .targets file?\n\nMy thoughts are twofold:\n1. It organizes the logic well.  Someone can easily see a file named ""Microsoft.NETCore.GenerateAssemblyInfo.targets"" and quickly understand what logic is in that file.\n2. It allows us to reuse this logic in other .targets files without importing the whole ""Sdk.targets"" file.\n'"
81,75913706,b'$(FileVersion) is listed twice in this list.\n'
81,75914189,"b""I don't see `InformationalVersion` being set.  Should it be removed from the Returns list?\n"""
81,75914917,"b""Is there some way we can automatically get a daily build number into $(FileVersion)?  I don't have any great ideas, but I was wondering if someone else did.\n\nNormally your AssemblyFileVersion changes on every build, so I can tell if I'm using build 1234 or 1235.  But your AssemblyVersion stays the same for long periods of time (usually only changes in-between releases).  So I'm wondering if our default of these two properties being the same is going to be useful or not.\n\nThoughts?\n"""
81,75915064,"b'Maybe we can do something with $(VersionSuffix)??  see if the value ends in a number, and use that number?  Again, looking to brainstorm on some ideas here.\n\n---\n\nIn reply to: [75914917](https://github.com/dotnet/sdk/pull/81#discussion_r75914917) [](ancestors = 75914917)\n'"
81,75915429,"b'My thinking has been ""if I was coding in C#, would I make a separate class for this logic?  If yes, I use a separate file.""\n'"
84,75987848,"b'File.GetFileName(srcFile) == ""project.json"" would be a better check here, IMO.\n'"
84,75988223,"b'""dependencies"" can occur at both the root of the project.json, or under a ""framework"".  It is safer to write something like:\n\n```\n            projectJsonRoot\n                .Descendants()\n                .OfType<JProperty>()\n                .Where(property => property.Name == ""dependencies"")\n                .Select(property => property.Value)\n                .SelectMany(o => o.Children<JProperty>());\n```\n'"
86,76094151,"b'FYI - I just merged the rename of ""Microsoft.DotNet.Core"" to ""Microsoft.NETCore"".  This namespace and the $(MicrosoftDotNetCoreBuildTasksAssembly) property name have been updated to reflect the new name.\n\nSo you\'ll have to sync the latest and update this.\n'"
84,76102266,"b'Sorry, I just merged the change that renamed this to `Microsoft.NETCore.Sdk`.  You will need to update... :(  I should have caught this before.\n'"
85,76106572,b'Sure i can do that.\n'
85,76112725,"b'Yes, that is the using statement that brings it in.  This is consistent with (read ""copied from"") the Publish tests.\n'"
85,76113170,"b'Honestly I think this could stick around.  If someone sets the $(ProjectLockFile) property to a relative path before this targets file is loaded (like `Microsoft.NuGet.targets` is doing today), this will ""fix"" it.\n\nWe discussed on email that it is better that the MSBuild Target code resolve full paths, and not have the task rely on using the current working directory.\n'"
89,76129647,"b'Don\'t we want our daily build number included in the .vsix?  That way we can tell which actual build we have?  Using just $(VersionPrefix), we will always get ""1.0.0"".  A user/tester won\'t be able to tell which actual version they are using.\n'"
89,76150160,b'We can change our micro build number format to anything we want.  We define it for our build...  What IS a valid format for a VSIX?\n'
89,76151602,"b""A things we make sure everyone is clear on here:  @natidea is editing our own build system in this change.  This change isn't for customers' projects.\n\nIf we want to discuss the usage of $(Version)/$(VersionPrefix)/etc for customers projects, we should do that somewhere else.  I don't feel this is the place for that discussion.  Please open an issue if what we are doing today is wrong.\n"""
89,76152355,"b'Thanks! I don\'t want to stiffle the conversation, and I think the discussion needs to happen. It just should be more ""official"", and not be confused with @natidea\'s change.\n'"
81,76334445,b'Was this line intentially duped?\n'
81,76335343,b'Testing #FTW!\n'
91,76437792,"b""This is what our default template looks like. Globbing and generators don't really work well together. I logged https://github.com/dotnet/sdk/issues/94 for this issue in the product.\n"""
91,76437879,"b""Good point.  I'll spice this comment up a bit.\n"""
91,76439742,"b'@rainersigwald @jeffkl @AndyGerlicher @cdmihai - These switches were all duplicated from CopyToOutputDirectory\'s implementation. At first I thought this was for backwards compatibility, and I didn\'t need to duplicate them. But thinking more about it, keeping symmetry with CopyToOutputDirectory makes a lot of sense. And the defaults to ""optimize"" this behavior is good.\n\nDo you guys have any thoughts here? Is what I\'m doing OK? Or should I do it a different way?\n'"
100,76489386,"b'Correct.  The .props file gets imported first, so the user hasn\'t had a chance to set the property first.  If the user wants something different, they just set it after the top ""Import"" of the Common.props.\n'"
100,76659352,"b'My thinking was that this property group is for .NET Core specific settings.\n\n`<!-- Default settings for .NET Core build logic -->`\n\nWhere the property group above are defaults for all .net projects:\n\n`<!-- User-facing configuration-agnostic defaults -->`\n\nBut I guess using that line of thinking, the `<DebugType>` should go into this group.\n\nMaybe this line of thinking is wrong/incorrect, and we should just merge the two groups.\n\n@davkean - any thoughts/opinions?\n'"
99,76660559,"b""I don't think I understand the question.\n\nThe satellite assemblies above will be copied each into separate culture sub-directories.  The `@(ReferenceCopyLocalPaths)`, gets all the assemblies from P2P projects and copies them to the appropriate directory.  Some of those assemblies may be satellite assemblies of the referenced projects, which will go into the same culture sub-directories because their `%(ReferenceCopyLocalPaths.DestinationSubDirectory)` will be set to the same culture.\n\nWhat needs to account for these sub-directories?\n"""
100,76830993,"b""We also need to take into account properties that would hold true across all TFMs, vs. properties that are TFM specific.\n\nHere, everything under `<!-- Default settings for .NET Core build logic -->` should only be set for `netstandard` and `netcoreapp` TFMs.\n\nAgain, I'll move the DebugType down to this section.\n"""
112,77258335,"b'It is always shown in the console. The exception thrown by `.Should().BeEquivalentTo()` contains both the baseline and the result.\n\nHowever that formatting is near un-readable because of [https://github.com/dennisdoomen/FluentAssertions/issues/453](https://github.com/dennisdoomen/FluentAssertions/issues/453).  And also ""diffing"" between the two is impossible when the object is larger than a few properties.\n\n---\n\nIn reply to: [77233060](https://github.com/dotnet/sdk/pull/112#discussion_r77233060) [](ancestors = 77233060)\n'"
112,77258527,"b""Good point.  I'll split the conversion out into its own converter class and change this back to CompilationOptions.\n\n---\n\nIn reply to: [77233700](https://github.com/dotnet/sdk/pull/112#discussion_r77233700) [](ancestors = 77233700)\n"""
112,77258895,"b'The idea is to move this logic out of extension methods, and instead in a dedicated class for it.\n\n""ProjectContext"" wraps the LockFileTarget (and maybe more information in the future), and provides project information to the tasks that need it.\n\n---\n\nIn reply to: [77234943](https://github.com/dotnet/sdk/pull/112#discussion_r77234943) [](ancestors = 77234943)\n'"
112,77263511,"b'If we could capture the bin directory in CI, then yes.  This would greatly help debugging failures of these tests.\n'"
112,77263635,b'IMO - it would be better to have a GOD object than to have GOD extension methods....\n'
112,77367175,b'Fixed.\n\n---\n\nIn reply to: [77234035](https://github.com/dotnet/sdk/pull/112#discussion_r77234035) [](ancestors = 77234035)\n'
122,77640902,"b'We already have this functionality, only in an MSBuild target.  See https://github.com/dotnet/sdk/blob/master/src/Tasks/Microsoft.NETCore.Build.Tasks/build/netstandard1.0/Microsoft.NETCore.GenerateAssemblyInfo.targets.\n\nTalk to @nguerrera if you have any questions on the MSBuild code.\n'"
122,77642804,"b""Can we do this without directly referencing Roslyn assemblies?  Can we do it by invoking `csc` instead?\n\n/cc @jaredpar - in case he has ideas.\n\nThe reason I'm asking is because when we add a new reference to our Tasks assembly, we technically should be adding all of the necessary Roslyn assemblies into our .nupkg as well to be correct (which is something I don't really want to do).\n"""
125,77827872,"b'Since the code below expects ""cs"", I think this comment should use ""CS"" and not ""C#"".\n'"
125,77833261,"b""Why are 'cs' and 'vb' special cased here?  What about other languages like F#? #Resolved\n"""
125,77834231,"b'What about using the NuGet LockFile object model instead here?  My concern is that NuGet is going to change their lock file format, and then all this code will need to be rewritten.\n'"
130,78005398,b'Can we log a bug for this so it is tracked?  And then add a reference to the bug here.\n'
130,78006398,"b""I don't think this version exists.\n\n[https://www.nuget.org/packages/NETStandard.Library/](https://www.nuget.org/packages/NETStandard.Library/)\n"""
130,78006756,b'Our CLI template uses netstandard1.6 as the default TFM.\n\n@blackdwarf - is this still what we want?\n'
130,78007644,"b'Same comment here - there is only a ""1.6.0"" version of this package.\n'"
122,78013915,b'This is the only place in the whole target that uses `@(EmbeddedResource)`.  Should this instead be using `_SatelliteAssemblyResourceInputs`?\n'
122,78014365,"b""Doesn't this add the AssemblyInfo file to the current project's Compile list?  Instead, shouldn't it be adding it to the resource assembly's compile list?\n"""
122,78015683,b'Why use new FileInfo().Create() here?  Why not File.Create?\n'
122,78055063,"b'Creating a FileInfo object will do operations that you don\'t need.\n\nCreating a new FileInfo gets the ""full path"":\n\nhttps://github.com/dotnet/corefx/blob/d0dc5fc099946adc1035b34a8b1f6042eddb0c75/src/System.IO.FileSystem/src/System/IO/FileInfo.cs#L39\n\nAnd getting the full path may need to call Cwd:\n\nhttps://github.com/dotnet/corefx/blob/0588d187adc99aaed3bd356f343e3c8d92327d00/src/System.Runtime.Extensions/src/System/IO/Path.Unix.cs#L38\n\nThe real question is: what is the advantage of using `new FileInfo().Create()`?\n'"
131,78079898,"b""According to \n\nhttps://github.com/dotnet/sdk/issues/114#issuecomment-244241988\nand\nhttps://github.com/dotnet/cli/issues/4138#issuecomment-244236553\n\nThe real issue is an MSBuild issue with `Exclude` not working.  @rainersigwald @cdmihai can confirm.\n\nAnd also I've heard we are going to be getting rid of our usage of `Exclude` and use `Remove=bin/**/*.cs;obj/**/*.cs`.  @davkean can confirm that.\n"""
132,78119800,"b""Why not just add this NuSpec Item to the existing https://github.com/dotnet/sdk/blob/master/build/Nuget/Microsoft.NETCore.Nuget.proj.  It is set up to be able to build multiple nuget packages.\n\nThat way you wouldn't have to copy the whole project. \n"""
132,78119868,"b""These two properties don't appear to be used.\n\nIf you need them, then I'd put them in a common .props file instead of duplicating the version number in multiple spots.\n"""
132,78119928,b'+1\n'
132,78120139,"b'Pardon my ignorance, but what is this thing?\n'"
132,78120399,b'(nit) spacing\n'
133,78242059,"b""I don't think the unit tests need to be shut off.  I think just the Publish and Build end-to-end type tests need to be shut off.\n"""
137,78600186,"b""Does it make sense to have `ContentPreprocessorOutputDirectory` as optional?  Isn't it really a required property for this task to do its job?\n"""
137,78600522,b'(minor) the casing of the second `P` on `AssetPreProcessor` is different than `assetPreprocessor`. #Resolved\n'
137,78600748,b'Repeated for `NugetContentAssetPreprocessor` class.\n\n---\n\nIn reply to: [78600522](https://github.com/dotnet/sdk/pull/137#discussion_r78600522) [](ancestors = 78600522)\n'
137,78600906,"b""It seems incorrect that the AssetPreprocessor will only the the passed in preprocessorValues if it is lazy loaded.  But when it is passed into the constructor, it doesn't get these values. #Resolved\n"""
137,78603214,b'This method looks duplicated from `ResolvePackageDependencies`.  Can it be refactored to a common place? #Resolved\n'
137,78603476,b'Can this use `ITaskItemExtensions.GetBooleanMetadata`? #Resolved\n'
137,78604314,b'The SHA1 class is IDisposable.  We should be disposing it. #Resolved\n'
137,78604751,b'What do you think about using BitConverter.ToString here instead of all these string concats?\n\n---\n\nIn reply to: [78604314](https://github.com/dotnet/sdk/pull/137#discussion_r78604314) [](ancestors = 78604314)\n'
137,78604871,b'Does this need to be public? #Resolved\n'
137,78605346,"b'Why use `&apos;` here?  Why not just say `""{token}""`? #Resolved\n'"
137,78605692,"b'What happens if 2 nuget packages have `contentFiles` with the same output path?  The first one will win here, right?  The 2nd one will come in, and the file will already exist, so it will be skipped. #Resolved\n'"
137,78606738,"b""I don't understand why we are building this dictionary up.  Later, when we read out of it, we still have the ITaskItem - so we can just read the 'ResolvedPath' metadata off it then.  No need for this intermediate dictionary.\n"""
137,78607244,"b'Don\'t we want to select both the current language and ""any"" assets?\n\nSay I have 3 assets:\n\ncs\\SomeCSAsset.cs\nvb\\SomeVBAsset.vb\nany\\config.xml\n\nshouldn\'t I get both the `SomeCSAsset.cs` AND the `config.xml` files if my project is C#?\n'"
137,78608243,"b'If `copyToOutput` is ""true"", but there is no `outputPath`, should the file be copied directly to the output directory with the same name?  Or should we really skip it entirely?  Maybe we should log a warning in this case...? #Resolved\n'"
138,78616345,"b'> This needs to respect immediate and output variables.\n\nOne issue is that `bin` doesn\'t have a ""Base"" property like `$(BaseIntermediateOutputPath)`.  We directly set `$(OutputPath)` to `bin\\Debug` or `bin\\Release`.\n\nThe issue here is that when I build for `Debug`, and then build for `Release`, I will get any .cs files that are contained in `bin\\Debug`.\n\nSo to fix this, I think we will have to introduce a new property:  `$(BaseOutputPath)`.\n'"
138,78616541,"b'> If the items being removed were a property itself, I could consume that property from the evaluated project no?\n\n@brthor - why does migration need to reference this property?\n'"
147,79416078,"b""You're going to want to use StringComparison.OrdinalIgnoreCase whenever creating a dictionary of NuGet package Ids. They are case-insensitive.\n"""
146,79426659,"b'Since both the ""TestApp"" resources and the ""TestLibrary"" resources have the same strings, we aren\'t really doing great verification here.\n\nCan we have the resources in the TestApp be different than what is in the TestLibrary?\n'"
152,79614756,"b""Can we get rid of this?  we shouldn't have project.json anymore right?\n"""
152,79615194,"b'Should this be `1.0.1` now?  That version shipped, and it is what we use in the `dotnet new` templates.\n'"
152,79615656,"b""I don't think we can do this until @nguerrera's change comes in to do the transform.  All our .targets files read the `TargetFrameworkIdentifier` properties, so these projects will be broken until then.\n"""
146,79618867,b'There should also be a TestLibrary.resources.dll.  Can you add a check for that?\n'
152,79645317,"b""> Is the NuGet name for this is still netcoreapp1.0?\n\nYes.  The TFM didn't change.  Just a bump in the dependency version.\n"""
152,79645384,"b'OK, thanks for clarifying.\n'"
152,79645794,b'The TFM is still `netcoreapp1.0`.\n'
152,79648400,"b""Oh, I didn't see this at first.\n\nLibraries shouldn't reference Microsoft.NETCore.App.  Libraries should reference `NETStandard.Library`.  See the corresponding project-json-template.json for the package ID and version.\n"""
137,79651191,"b'Should we make a property for this directory, so other targets (like Publish) can read the items from it?\n\n---\n\nIn reply to: [79632312](https://github.com/dotnet/sdk/pull/137#discussion_r79632312) [](ancestors = 79632312)\n'"
154,79659213,"b'(nit) I think this section should go ""above"" the temporary hacks section, if possible.  It makes it more readable IMO - all the ""official"" properties go together, and then the ""hacks"" at the end. #Resolved\n'"
154,79665228,"b""This is sort of odd to me.  All the other .targets files don't have a path in this comment.\n\n(honestly, I'm not sure why we need this name here at all...) #Resolved\n"""
154,79665448,b'The file has `.targets` as an extension.  Which should it be? #Resolved\n'
154,79665664,b'`$(TargetFramework)` or `$(TargetFrameworks)`? #ByDesign\n'
154,79666826,b'type-o `rnning` #Resolved\n'
154,79678083,"b'Normally the ""Clean"" target doesn\'t do a ""Build"". #Resolved\n'"
154,79678333,"b'Maybe the ""Build"" target should be renamed here, as I find it confusing reusing ""Build"" to do things that are not ""Build"".\n\n---\n\nIn reply to: [79678083](https://github.com/dotnet/sdk/pull/154#discussion_r79678083) [](ancestors = 79678083)\n'"
151,79678751,"b""Oops - nice catch.  I'll fix it.\n"""
