pull_no,comment_no,comment_body
19321,361211042,"b'Looked at this again. Before my changes, name is ""nullable"" (has [CanBeNull]) on DatabaseForeignKey, DatabasePrimaryKey, but not on DatabaseIndex and DatabaseUniqueConstraint.\r\n\r\nAs @bricelam [suggested](https://github.com/aspnet/EntityFrameworkCore/pull/19321#discussion_r360983307), am going to leave all these non-nullable with the idea that providers can set these to empty string if they don\'t support a name. Otherwise we\'d have two options - both null and empty string - which doesn\'t seem to make much sense... We can change this if anyone has any strong feelings about it.'"
19321,361212504,"b'Actually ended up bringing the fixup back, since we in our tests we create ""incorrect"" models, which this code rectifies; for example, in Column_ordinal_annotation we create a new DatabaseTable, but the columns inserted into it refer back to the test suite\'s global Table instance (not the same). We could go over tests and fix this, but it would make test code more cumbersome as we wouldn\'t be able to use object initializers as now.\r\n\r\nIf we this is worth it I\'ll do it, for now will merge with the fixup code as before.'"
19395,361256213,b'All good then\xe2\x80\x94just got confused by the bad assert.'
19408,361553327,b'@ajcvickers thinks it would be a good use:\r\n```csharp\r\nforeach (var value in valuesList [1 ..])\r\n```\r\nOne less `if`'
19417,361820675,b'Fragile. Are we trying to convert `a.Property == b.Property` to use equals from comparer here?'
19417,361820731,"b'Essentially, yes. Made some updates. Probably still doing it wrong.'"
19417,361820886,"b'We should not be using visitor because if there are more than one property on one side then it may pick the first or last one. e.g. `a + b = c`. So ideally we should bubble it up.\r\nIf I understand correctly then how RelationalTypeMapping is essential in SQL tree for relational, Comparers are necessary for InMemory since the store type could be anything.\r\n\r\nHey, in-memory provider! Just a file a new issue. \xf0\x9f\x98\x80 Can live in backlog.'"
19417,361820908,b'You can also intercept `newLeft` or `newRight` and look for `TryReadValue` method to get `IProperty` out. Either way is fine.'
19417,361820965,b'\xf0\x9f\x8e\x89 '
19417,361821002,b'Could make this extension method for InMemory provider.'
19417,361821025,"b""I was thinking that we don't necessarily need to support this, since it doesn't work in LINQ to Objects. Anyway, I don't feel strongly. We can discuss."""
19417,361821352,b'I will play around with it once its merged.'
19445,362270899,b'We really only need the unique indexes'
19445,362276711,b'@AndriySvyryd Updated to only do this for unique indexes.'
19440,362284090,"b""Move the check to `GetIndexerPropertyInfo` and add `FindIndexerPropertyInfo` that doesn't throw."""
19440,362284339,b'```suggestion\r\n        ///     an indexer on the entity class.\r\n```'
19440,362284753,b'```suggestion\r\n                && propertyInfo == property.DeclaringType.GetIndexerPropertyInfo();\r\n```'
19440,362284821,"b""If I move check to GetIndexerPropertyInfo then I don't have information about property name. Is that fine?"""
19440,362285008,b'```suggestion\r\n                if (memberInfo != GetIndexerPropertyInfo())\r\n```'
19440,362285035,b'same as above'
19440,362285050,b'ditto'
19440,362285263,"b""Use a sentinel value or a bool field to indicate that `_indexerPropertyInfo` wasn't initialized as opposed to no indexer on the type."""
19440,362285382,"b""This method isn't even used anywhere, just remove it."""
19440,362285464,b'Expression body + formatting.'
19440,362286531,b'Discussed in person decided to keep it here only for better exception message.'
19440,362287836,b'```suggestion\r\n                var indexerPropertyInfo = GetRuntimeProperties().Values.FirstOrDefault(PropertyInfoExtensions.IsIndexerProperty);\r\n```'
19440,362295784,b'Updated in 3rd PR in this series.'
19377,362077021,b'Tests for #19059 #19060 \r\nFixing them in a separate PR.'
19377,362111136,b'extra indent'
19377,362111734,b'VS auto-format did it. I believe this is one point where these is conflict between settings in IDEs.'
19449,362297762,b'Could move into the block below to avoid one check'
19436,362128255,b'This is somewhat fuzzy match since many collection types define ToArray method on it which is not on any interface (like `ICollection<T>.Count`). It could match a `ToArray` method defined on a user defined collection type which may or may not be correct always. But doing this helps more scenarios than hurt one particular scenario.'
19436,362297703,b'consider DRYing along with core TypeExtensions.IsQueryableType'
19436,362297831,"b""I'm not a fan of ducktyping in here - we could just handle well knows types, like ICollection, and throws for anything else. Thoughts? @roji @AndriySvyryd @ajcvickers """
19436,362300256,b'If this gets used before will do otherwise very marginal value.'
19436,362300341,"b""Removed. I believe it provides enough value considering correct match would be much higher than incorrect match. And work-around if this does something which is not expected is easy enough.\r\n\r\nBut I don't care enough to fight it."""
19417,362903049,b'\xf0\x9f\x8e\x89 '
19270,358165734,"b'Ironically Cosmos appears to have a C#-like coalescing operator, which would be better represented as an SqlBinaryExpression. But if we implement translating to that we should probably do it in a separate PR anyway.\r\n\r\n/cc @AndriySvyryd '"
19270,358167858,"b'Already noted here https://github.com/aspnet/EntityFrameworkCore/issues/17722#issuecomment-564312146\r\n\r\nCosmos `??` operator is subtly different from C# `??` operator. In Cosmos, it is about existence of key in given dictionary. So `c[""missingKey""] ?? ""42""` returns `42` if c does not have missingKey. But if c has the key with null value, it will return null value. '"
19270,358203589,b'Good point.'
19450,362656298,"b""This won't work on VB. You need something like\r\n```C#\r\nvar declaringType = methodInfo.DeclaringType;\r\nif (declaringType is null)\r\n{\r\n    return false;\r\n}\r\n\r\nvar indexerProperty = declaringType.FindIndexerProperty();\r\nif (indexerProperty is null)\r\n{\r\n    return false;\r\n}\r\n\r\nreturn methodInfo == indexerProperty.GetMethod || methodInfo == indexerProperty.SetMethod;\r\n```\r\nWith\r\n```C#\r\nprivate static PropertyInfo FindIndexerProperty(this Type type)\r\n{\r\n    var defaultPropertyAttribute = type.GetCustomAttributes<DefaultMemberAttribute>().FirstOrDefault();\r\n    return defaultPropertyAttribute == null\r\n        ? null\r\n        : type.GetRuntimeProperties().FirstOrDefault(pi => pi.Name == defaultPropertyAttribute.MemberName && pi.IsIndexerProperty());\r\n}\r\n```\r\n\r\nAnd also fix `FindIndexerPropertyInfo` in a similar way."""
19450,362996739,"b""So what's the perf penalty for this?"""
19450,362997026,b'Do we need this?'
19450,362998193,b'The largest penalty was for GetParameters().\r\nSqlServer.FunctionalTests\r\nThis version 2.9286 mins\r\nget_item version 2.3472 mins\r\nget_item short-circuit with above 3.0012 mins\r\nWith GetParmeters & above version - 17.7040 mins'
19450,362998241,"b""(I need to update doc for it).\r\nMay be if you don't have model and has to check. Could be YAGNI though. Your call."""
19450,362998483,b'Does removing `methodInfo.DeclaringType is Type declaringType` make any difference?'
19450,362998522,b'YAGNI'
19450,362999087,"b""We should add a test that calls an anonymous function in the projection if we don't have one already"""
19450,362999325,b'how to call anonymous functions? (what are the anonymous functions? :trollface: '
19450,363000100,b'dbSet.Select(e => (x => x)(e))'
19450,363006695,b'> Does removing methodInfo.DeclaringType is Type declaringType make any difference?\r\n\r\nnegligible.'
19450,363006843,"b'![image](https://user-images.githubusercontent.com/1528107/71757777-68924f80-2e4d-11ea-9e6a-f8998094d082.png)\r\n\r\nGives error ""Method name expected""\r\n'"
19450,363006924,b'Filed https://github.com/aspnet/EntityFrameworkCore/issues/19480'
19450,363007003,"b'Ok, then we can remove the `methodInfo.DeclaringType is Type declaringType` line'"
19472,362999400,b'Add a paragraph to these docs briefly explaining indexed properties'
19472,362999675,b'Can you suggest a para? '
19472,362999804,b'You can call the same overload in both cases'
19472,363001243,b'Indexed properties are stored in the entity using [an indexer](https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/indexers/) supplying the provided property name.'
19472,363009015,b'How to add hyper link in XML docs?'
19472,363010121,b'Dunno. @bricelam ?'
19478,363027354,b'Is it OK if we start being a bit more null-strict (thinking ahead about NRT)? Is there any downside from keeping this [NotNull] and simply passing an empty array/list here?'
19478,363044688,"b""I don't have preference. What are the guidelines around that overall? @AndriySvyryd @bricelam @ajcvickers \r\nThe sole reason of putting empty list in ctor when null is so that you can enumerate over the partitions inside any visitor without null check. Not sure if that is the norm, that whenever some property is a list, it has to be initialized to empty rather than null."""
19478,363048026,b'We should always use `Array.Empty<SqlExpression>()` to save the allocation.'
19478,363048101,"b""It's not super important, but IMHO accepting null kinda suggests (or at least opens the question of) a different behavior for null and for an empty list, which isn't the case - so it seems better to not allow null. A possible exception could be if we want to make the parameter optional, in which case we have to make it nullable (but that's not the case here)."""
19478,363056885,"b'not accepting null requires consumer of this API to pass, `Array.Empty<Expression>()`, It is subjective that accepting null suggests different behavior. I would argue on the side that API like this, accepting null is more beneficial to consumer end because it reduces one decision point for consumer. The knowledge of ""a required list argument"" could take ""empty list"" may not be widespread. It is super easy to get confused if I don\'t have partitions what should I pass here since it requires non-null list. While this being a provider API may have lesser of impact in that form since providers are supposed to know a lot more than customers. We should think carefully for customers and use same convention here too for consistency.'"
19478,363077864,"b""> not accepting null requires consumer of this API to pass, Array.Empty<Expression>()\r\n\r\nYeah, I see that as an advantage. The main point for me, is that an API that accepts nulls allows users to accidentally pass in an uninitialized value, unintentionally. Requiring non-null forces a value to be passed in, and so users have to think about it. If we really think that no partitions is a common scenario and don't want to bother users with it (not sure that's true), we can have another constructor that doesn't accept that parameter.\r\n\r\nAnother way to look at this: if we were discussing a value type (e.g. an int), would we expose a nullable int parameter and internally coalesce to 0? I don't think so - at least I'm not aware of this being done anywhere - so I think  we tend to do it with reference types simply because there hasn't really been a real non-nullable option up to now.\r\n\r\n> I would argue on the side that API like this, accepting null is more beneficial to consumer end because it reduces one decision point for consumer.\r\n\r\nOdd, I see it exactly the other way around: the API as it is in the PR offers two options (null or empty list), whereas I'm proposing to offer only one (empty list). That's one less decision point for users, who currently need to consult docs to understand whether null does something different from empty list.\r\n\r\nHaving said all that, I agree that this is a provider-facing API and so the decision here is much less important than elsewhere. It could be good to reach a consensus about it for general EF API design though."""
19478,363111660,"b""The sole purpose of putting empty list is to make it easy to enumerate over partition when visiting children so that not every visitor need to check for null before enumerating. So your whole argument with int is invalid.\r\n\r\nAs for decision point, from a user perspective, if I don't have partitions, I would just pass null since API accept null. Figuring out that I need to pass empty list since API does not accept null is something which requires reading docs. Not the other way around. So your point about that is also pointless."""
19478,363117269,"b'> The sole purpose of putting empty list is to make it easy to enumerate over partition when visiting children so that not every visitor need to check for null before enumerating. So your whole argument with int is invalid.\r\n\r\nI don\'t agree. We seem to be in agreement in any case that the Partitions *property* should be non-nullable - that\'s not what\'s being discussed; this is an API design question with regard to the constructor\'s parameter only. In that context, just as we don\'t usually expose nullable ints and coalesce internally to 0 (or some other default value), we should in general avoid accepting nulls for reference types and coalescing internally to empty strings (for strings), empty lists (for lists), etc.\r\n\r\n> if I don\'t have partitions, I would just pass null since API accept null. Figuring out that I need to pass empty list since API does not accept null is something which requires reading docs. Not the other way around.\r\n\r\nI don\'t know, if you want 0 partitions, it makes more sense to me to pass in a list with 0 elements. But I guess we won\'t convince each other.\r\n\r\nWhat\'s more important for me is that we avoid using words such as ""invalid"" or ""pointless"" when referring to the other person\'s arguments/views, it makes for a less agreeable conversation. Beyond that if you have strong feelings about this we can drop it.'"
19485,363049983,b'navigation -> skipNavigation?'
19485,363050264,b'null check for declaringEntityType?'
19485,363050426,b'_foreignKeyConfigurationSource could be null.'
19485,363133330,"b'Yes, `Max` is one of those extension methods that can be called on `null`'"
19346,359280669,b'nit: indentation'
19346,359281979,"b""This is weird, because Update* is usually for immutable expression types (returning a copy), whereas here it mutates. If we want InMemoryQueryExpression to continue being mutable, I think it's better to leave ServerQueryExpression directly mutatable (public setter): there's no added value of the Update* mutator over the setter, and it's a bit confusing."""
19346,359284118,"b""Just a question for my understanding: why aren't we handling this in the standard way of having VisitChildren on ShapedQueryExpression? I can see an expression being thrown there with an explicit message but am not sure why. The way things are currently, we have to remember to handle ShapedQueryExpression in all our visitors etc."""
19346,359284306,b'nit: split condition to multiple lines (or Andriy will do it for you :))'
19346,359285070,b'nit: remove blank line which was there before'
19346,359286037,b'This should stay a switch expression... all the expressions are completely simple.'
19346,359287316,"b'Not sure, but we could also just call this Update, i.e. have multiple Update overloads with the parameter list determining things. Just like multiple overloaded constructors.'"
19346,359289443,"b""Any reason not to expose a single public constructor accepting all three parameters? Right now it seems like the only way to get an instance with ResultCardinality != Enumerable is via UpdateResultCardinality, which is odd (expression don't usually seem to restrict these things in their constructors)."""
19346,359445462,b'Naming can be discussed in API review.'
19346,359445698,b'Refer to commit description.'
19346,359445981,b'First case is multi-line.'
19346,359446446,"b""UpdateShaper is just sugar so that we don't have to pass queryExpression from call site all the time."""
19346,359446721,b'Update method in expressions does not take non-expression kind parameters.'
19346,359448915,b'This is actually correct indentation.'
19346,359449549,b'I will leave up to code clean up to determine if there should be a blank line here or not.'
19346,359453656,"b'Ah, thanks - interesting.'"
19346,359455778,"b""Didn't we have this discussion already (or similar)? We have multi-line in conditional cases as well, which are also expressions (even nested multi-line)..."""
19346,359455983,"b'Yep, only question is about naming it Update or UpdateShaper. But no strong feelings here.'"
19346,359456571,b'Not to mention the ugliness of having to have a pragma around this...'
19346,359457043,"b""But it seems UpdateResultCardinality can :trollface:\r\n\r\nAnyway my point isn't about Update, but about allowing everything to be set in the constructor, like (I think) any other kind of expression. Not critical though, I guess."""
19346,359458983,"b""This isn't only about naming - if the expression type is mutable (which it is), then the property should be mutatable in the regular way - via a setter, and not a method. But naming-wise yeah, a method called Update on an expression type is expected to return a modified copy rather than mutating."""
19346,359463817,"b""The expression type is mutable at the moment, but it may not be in future. With this PR, we don't allow mutating any of our custom expression via properties."""
19346,359465671,"b""If the expression type becomes immutable in the future, the signature of UpdateServerQueryExpression would have to change (since it will have to return a new instance), which would be a breaking change anyway...\r\n\r\nI think that types which remain mutable should continue to be mutatable in the normal .NET way - via setters... If we change a type from mutable to immutable we can make the API change at that point (since it's again a breaking change in any case)."""
19346,359504053,b'It does not look simple to me. I am not changing it.'
19346,359539043,b'We can discuss this in API review. All query expressions right now do not have public setters. So keeping it this way.'
19346,359621819,b'How about if I compromise on the switch expression and you compromise on the setter for mutable expressions? :)'
19346,359622779,b'No.'
19346,359623830,"b""@smitpatel So other expressions are mutable through similar methods to this? (Similar both in naming and functionality.) If so, then I'm fine with being consistent for now, but I agree with Shay that mutable -> non-mutable needs more design changes than this. So we could file an issue for that and/or an issue to consider using setters if we keep the mutability."""
19346,359624382,"b'I agree with @roji on this one. From my understanding of what we discussed, this is simple enough for expressions.\r\n\r\nIf there is still string disagreement on the team, then we should revisit again with the team.'"
19346,359624684,"b'Only server side query expressions are mutable. They all use public methods and private setters. This name is only in InMemory where there is not specific server form. Methods in relational/Cosmos are more specific to facets. e.g. ApplyPredicate, AddToProjection, ApplyDistinct, ApplyOffset, ApplyOrdering, AppendOrdering.'"
19346,359625287,b'I do not consider this to be simple. The design meeting discussion we had specified guidelines to consider simple to be returning a specific value or calling into one method call. Nesting/Chaining is not something I consider simple.'
19346,359625507,b'Also design meeting decision was not to use newer feature if something is not agreeable.'
19346,359625720,b'I think we should discuss again _with the team_.'
19346,360269576,"b'Just extract the first case to a method, then it becomes simple enough'"
19346,362287931,b'UpdateShaperExpression for consistency'
19346,363400432,"b""I don't think we came to a consensus on this."""
19478,363508366,"b'My initial impression is that we use null to mean ""default"" in many cases and we will likely keep doing that since it would be a major experience change to do otherwise. It also seems reasonable to me that the default in this case is the same as none--i.e. an empty collection.\r\n\r\nThat being said, if we think it would be better to move away from this pattern, or if this is too much of a special case, then we should discuss with the team in a design meeting.'"
19472,363529576,"b'`...using <see href=""https://docs.microsoft.com/dotnet/csharp/programming-guide/indexers/"">an indexer</see> supplying...`'"
19472,363529769,b'https://dotnet.github.io/docfx/spec/triple_slash_comments_spec.html'
19472,363530962,b'Adding it in my next PR.'
19400,362314931,b'We should combine all these method call translators which works on from parts into single class.'
19400,362314969,b'return server type is date.'
19400,362314998,b'return server type is datetime2.'
19400,362315020,b'return server type is datetimeoffset.'
19400,362315029,b'smalldatetime'
19400,362315047,b'time'
19516,364058045,b'Call `IsValidEntityType`'
19516,364058253,b'Check `clrType` is not null'
19516,364058747,"b""`FindEntityType(Type type)` should throw if there's a shared type entity type for the given type"""
19516,364407740,b'Test `FindEntityType` throws'
19478,364420357,"b'Design decision: continue to using null here and elsewhere as a default value, coalescing internally to empty list.'"
19168,354098134,"b'shall we do those optimizations always (i.e. even when relational nulls == true)? We do that currently which is technically wrong, but perhaps for relational nulls all bets are off. Thoughts?'"
19168,354098843,"b'for sql server, should we optimize `CAST(1 AS bit) = CAST(1 AS bit)` to `1 = 1` and `CAST(0 AS bit) = CAST(1 AS bit)` to `0 = 1` everywhere?'"
19168,354099155,"b'disable caching when dealing with constant array, or just parameter?'"
19168,354100312,"b""if we do, we will prune some of the parameters, converting them to constants effectively. It shouldn't explode our cache since its only for bool values, so perhaps it's worth doing. Thoughts?"""
19168,354102839,b'TODO: will clean this up: move _parameterValues to the base visitor and remove this one.'
19168,354103428,"b'we need to run this second time again (before those optimizations were made by 2nd level cache optimizer, where SearchCondition was done earlier). '"
19168,354103808,b'TODO: will remove (or shall we keep the scaffolding? ;) )'
19168,354544103,"b'should we create those using DI, or should it be enough for providers to just override Optimize method? @roji '"
19168,354545013,"b'or perhaps we can add optimize method so that providers can inject their optimizations after our visitor runs, but before FromSqlParameterApplyingExpressionVisitor '"
19168,354560147,b'https://github.com/aspnet/EntityFrameworkCore/issues/10514 <- argument for making null semantics provider specific'
19168,354956286,b'We can move the visitation of Subquery into here no? And so maybe inverse the condition (`inExpression.Subquery != null`) to make it a bit clearer.'
19168,354956763,b'Can remove _isNullable and subqueryNullable from RHS'
19168,354957594,b'nit: extract var outside of parentheses'
19168,354959824,"b""I don't think we should disable caching for constants..."""
19168,355191891,b'`subquery` must be null so maybe just use a null constant.'
19168,355192318,"b'This code seems duplicated between parameter and constant, with only the source changing, maybe collapse them together?'"
19168,355192529,"b""What about the following:\r\n\r\n```c#\r\nvar bla = ctx.Customers.Where(c => new[] { 1, c.Id, 3 }.Contains(2)).ToList();\r\n```\r\n\r\nNot sure exactly how this gets represented in LINQ (constant list containing a non-constant value?), but I think it means we have to actually visit the values to determine nullability as with other expression types. It would also affect things more significantly as the nullable column doesn't get removed from the list."""
19168,355192679,"b'Not sure about this, probably to be seen wrt a column expression inside the values expression.'"
19168,355192865,"b'Maybe we should just use an empty list to indicate an empty list, instead of null? A bit clearer...'"
19168,355193149,"b""_isNullable is always false here, and subqueryNullable isn't relevant, no? Also, _isNullable isn't read and is immediately set to false just below, so this seems like dead code."""
19168,355193358,"b""Do we even need to call Update in this case? inValues hasn't changed (there was no null), subquery must be null..."""
19168,355193571,b'Maybe we should just have two overloads of Update - one for values and one for subquery - just like we have the constructors... That would clean this up a bit.'
19168,355193998,b'Is it OK to leave _isNullable equal to rightNullable when leaving this method?'
19168,355195090,b'Just _boolTypeMapping? A bit clearer.'
19168,355195447,"b'I think we can simplify with XOR, no?\r\n\r\n```c#\r\nreturn _sqlExpressionFactory.Constant(\r\n    sqlConstantOperand.Value == null ^ sqlUnaryExpression.OperatorType == ExpressionType.NotEqual,\r\n    sqlUnaryExpression.TypeMapping);\r\n```\r\n\r\nProbably also below/elsewhere'"
19168,355197642,"b""Is this parameter necessary? Isn't it always the same as sqlUnaryExpression.Operand?"""
19168,355197771,b'Should probably make this protected virtual just in case?'
19168,355198205,"b'To avoid the duplication with left/right, we could have a helper that accepts both, returns a bool saying if one of them null, and also returns the null and the nonNull ones as out variables. Same for IsTrueOrFalse below, etc.'"
19168,355198467,"b""I don't think we can look at SqlParameterExpression right now, since our current command cache looks only at parameter nullability. In other words, we can't currently vary SQL on anything but nullability.\r\n\r\nThis kind of thing was one of the motivations behind #17598, will add a comment there on this."""
19168,355199105,"b""Not sure, but... Here and below we seem to have optimizations that can only run in 2-value logic. Is it worth extracting them out and running them as part of RewriteNullSemantics after we've transitioned from 3- to 2-?"""
19168,355199656,"b'Interesting, that means that in some cases inner join becomes cross join, right? We should maybe do that in VisitInnerJoin.'"
19168,355199804,"b""Is there a reason to call VisitJoinPredicate and not simply VisitSqlBinary? In fact, isn't this required in order to do null semantics on it (which VisitJoinPredicate doesn't do)?"""
19168,355199972,b'Can simplify with XOR?'
19168,355200067,"b'I wonder... we treat null parameters as nullable, but if we treated them as a null *constant* instead, some other optimizations could open up. How about returning an SqlConstantExpression here?'"
19168,355200167,b'Should this also be called after rewriting null semantics?'
19168,355200467,"b'Since the whole method is only interested in binary, I always prefer to inverse the logic and exit early for non-binary, this way we reduce an indentation (easier to read).'"
19168,355200480,b'Probably better to put local functions at the very end.'
19168,355200564,"b""Out of curiosity, do we think it's too complicated for us to do, or that it would degrade the overall perf of the SQL query?"""
19168,355201545,b'We should consider renaming this as it now also does general null optimizations (maybe NullabilityHandlingExpressionVisitor or similar?)'
19168,355214967,"b""We don't translate above yet. It requires representation of array on server side."""
19168,355220552,"b""Am I missing something? Can't the above simply be translated as:\r\n\r\n```c#\r\nSELECT *\r\nFROM Customers\r\nWHERE 2 IN (1, Id, 3)\r\n```"""
19168,355226510,b'It can be. We did not have customer feedback to add it yet and it works only for Contains.'
19168,355657431,b'need to set _isNullable before returning from the function below - simplified and moved the logic inside the if block'
19168,355658829,"b'there could have been null in the values, example 2 and 4 in the comment'"
19168,355667794,"b""c# join follows relational null semantics - we do this to explicitly avoid null semantics rewrites. However, to further complicate things ,if you compare composite keys the comparison behaves like any other c# comparison.\r\nSo: `join null equals null` wouldn't match\r\nbut: `join { null } equals { null }` would"""
19168,355673922,"b""it doesn't matter - VisitJoinPredicate is always called from JOIN, which then again is part of SelectExpression which is always nullable"""
19168,355676733,"b'yeah, i realized that as well'"
19168,355734521,"b'I implemented it initially, but the more I look at it, the less I like it. Feels like opening a can of worms - we have other functions where not all arguments are always used (CaseExpression). Also, select expression has a ton of arguments and it could use ""targeted"" update methods. I\'d rather keep 1 method which always takes all the arguments and don\'t worry/think about which functions need what. Thoughts? @roji @smitpatel '"
19168,355739777,b'I thought we were supposed to put local functions at the end of relevant block. I was wrong ;) - fixed'
19168,355739913,b'fixed case where it was different and removed the argument'
19168,355743588,b'the latter - SQL becomes way too complicated'
19168,355749617,"b""don't have access to it"""
19168,356234899,"b""makes the check for empty more complicated - need to cast to SqlConstantExpression (or we can assume result is always SqlConstant, but providers could change that behavior), then cast result to `List<object>` and then test Count. I can do that but not sure if it's much better."""
19168,356235707,b'added a comment to fix this when/if we support mix of columns and constants'
19168,356245691,"b""I'd rather keep the logic as simple as possible, even when it means some duplication. """
19168,356256951,b'Sounds good'
19168,356262822,"b""i think it's not needed - null semantics rewrite never ends up with top level IsNull/IsNotNull expression, so this optimization would always be a noop. We run the optimizations on IsNull parts of the null semantics rewrite, so they should be in their minimal form already."""
19168,357367230,"b'actually, after giving it some more thought I agree that empty list looks better overall - will change'"
19168,357376218,"b""Current optimizations shouldn't make a difference - all cases where rewrite null semantics does something (i.e. weeds out nulls from the expression) end up with AndAlso or OrElse as a top level node, whereas all the optimizations here are for == and !=. Might be worthwhile in the future if/when we come up with more optimizations"""
19168,357390969,"b'Not sure what you mean. It should only end up as cross join if the join predicate collapses to tautology, which seems fine to me. And we run those optimizations for inner and outer joins both.'"
19168,357618085,"b'Sure, SQL would definitely be nicer!'"
19168,357686523,"b""At the very least, some stuff here looks like it's correct even for 3-value logic (e.g. `!(a == b) -> (a != b)`), no?\r\n\r\nIn any case, if something is incorrect for 3-value logic I guess we shouldn't do it, right?"""
19168,357690584,"b""Just for correctness, what happens if valuesExpression is neither constant nor parameter? I know non-PG database don't support array columns, and even on PG translation will have already transformed the whole thing to something else. But maybe an array with a value converter?\r\n\r\nMaybe it's better to just lift this check to VisitIn and just immediately return from there."""
19168,357691166,"b""OK. Seems pretty simple to me, but we can forget for now if people don't think it's important."""
19168,357694517,"b""As a general rule, if the invariant of the expression is for exactly one of subquery and values to be null, then ideally it shouldn't be possible to create a violating instance. #19229 was about doing that check in runtime, but doing that at compile-time (via the methods we expose is even better). This both creates a safer type, and documents the invariants very nicely.\r\n\r\nAlso, as discussed in design, we don't have to generalize every such decision - it seems OK to do this for InExpression, and if we feel that SelectExpression is a different case, have something different. But let's see what @smitpatel has to say :)"""
19168,357697462,"b""Yeah, that's pretty much what I meant. If OptimizeComparison reduces the expression to true, we have a cross join. The question is if in Visit{Inner,Left}Join we should check for this case and return a CrossJoinExpression, instead of having an inner/left join with a TRUE constant predicate."""
19168,357717743,"b'Oh, this is new to me...! Very strange that C# has relational null semantics in this one, unique place. So then the way you wrote it makes sense...'"
19168,357817971,b'sounds good!'
19168,357844822,"b'will be done in separate PR, if we decide to do it'"
19168,357856156,b'good idea - done'
19168,357870892,"b'we can only optimize INNER JOIN - if we try this with left join, we get incorrect results if the right side has no elements'"
19168,357888811,b'Use same tuple pattern for return type.'
19168,357889403,b'Add a check before calling into RemoveRange if there are additional columns'
19168,357889989,b'Single method.'
19168,357890067,"b'Why is this protected virtual, who is overriding it and where?'"
19168,362986648,b'Could DRY'
19168,362987124,b'Avoid named parameter in this case'
19168,362987235,b'Obsolete if not breaking\r\n@ajcvickers'
19168,362987413,b'bool at the end may be'
19168,362987573,b'Inline'
19168,362988167,b'Why operand need this restoration? It should be value type on top level so it would never add itself. If it is nested which contain condition then nested element will remove it.'
19168,362988263,b'Keep isnullable and CanOptimize together with their counterparts'
19168,362988419,b'Reset IsNullable before every visit. It may be redundant in some cases but can become error prone pretty quick'
19168,362988505,"b""This shouldn't be here"""
19168,362988572,b'reset'
19168,362988617,b'why'
19168,362988738,b'put IsNullable check first. Contains on a list is more expensive'
19168,362989077,b'DRY with other table expression except for update part.\r\nOptionally can also add abstract method Update on TableExpressionBase'
19168,362989253,b'reset canOptimize?'
19168,362989398,b'no remembering of previous IsNullable?'
19168,362989863,b'Casing'
19168,362989908,b'else if'
19168,362989948,b'switch block?\r\n\r\n---\r\nIn reply to: [362989908](https://github.com/aspnet/EntityFrameworkCore/pull/19168#discussion_r362989908) [](ancestors = 362989908)'
19168,362990016,"b'switch block would also give chance to throw for unknown type which are ignored here.\r\n\r\n---\r\nIn reply to: [362989948](https://github.com/aspnet/EntityFrameworkCore/pull/19168#discussion_r362989948) [](ancestors = 362989948,362989908)'"
19168,362990175,b'just project out inner list too rather than accessing casting like this'
19168,362991128,b'Remove comment. Mixing cannot be represented in current SQL tree anyway.'
19168,362991193,b'reset canoptimize'
19168,362991274,b'DRY all set operations'
19168,362991294,b'reset canOptimize'
19168,362991353,b'DRY partial'
19168,362994185,"b'i added the restore everywhere, just in case - will remove'"
19168,362996972,b'Extract a method out which take expression & canoptimize and returns visited expression and nullability'
19168,363001310,b'too many differences'
19168,363004843,b'switch block'
19168,363004980,b'avoid in both foreach'
19168,363005044,b'Avoid '
19168,363005148,"b'It is not our assumption, it is reality lol'"
19168,363005183,b'formatting'
19168,363005315,b'only compute for the columns which were added in this method rather than all previous ones\r\n'
19168,363006440,b'if both nullable only do it once'
19168,363006538,b'do reference equality of expecting it be same (no rewrite)'
19168,363006659,b'cache'
19168,363006672,b'this could give incorrect results'
19168,363007520,"b""there could be null columns set in the result - we don't want that information to propagate to another WhenClause"""
19168,363007575,b'why only constant and not parameter?'
19168,363007643,"b""if null column information is added when visiting else it shouldn't propagate outside the CaseExpression"""
19168,363007779,b'added helper method'
19168,363007897,b'DRY with constant case'
19168,363008012,"b'>sqlUnaryExpression [](start = 36, length = 18)\r\n\r\nCould do sqlUnaryExpression.Update(sqlUnaryOperand.Operand)'"
19168,363008285,b'?'
19168,363009379,b'use same set of if conditions. '
19168,363009384,b'as above block\r\n\r\n---\r\nIn reply to: [363009379](https://github.com/aspnet/EntityFrameworkCore/pull/19168#discussion_r363009379) [](ancestors = 363009379)'
19168,363009561,b'use niladic flag to avoid allocation'
19168,363009608,b'Where is this being used?'
19168,363009643,b'could avoid line breaks if not necessary'
19168,363009654,b'?'
19168,363009683,b'indent'
19168,363009722,b'IsLogicalNot'
19168,363009762,b'remove internal?\r\n@ajcvickers\r\n\r\n---\r\nIn reply to: [354103808](https://github.com/aspnet/EntityFrameworkCore/pull/19168#discussion_r354103808) [](ancestors = 354103808)'
19168,363009841,b'by design reverted optimization?'
19168,363009999,b'Null in subquery is never null if inner is non-nullable'
