issue_id,issue_no,title,body
34786285,1706,b'Element.get.ParameterValueByName',b'trying to acces parameter values from walls i get odd results.\nquerying a parameter of type string delivers expected result.\nquerying a parameter of type float results in empty list.\n\nmy error or a bug?\n(daily build 20140601T1531)\n![bug-in-parmaters](https://cloud.githubusercontent.com/assets/6928491/3149767/65bb4862-ea6e-11e3-8f08-62993924c53e.png)\n'
34762492,1705,b'Migration issue: How to access toposurfaces?',"b'In Dynamo 0.6.3 I could access Revit Toposurfaces by category. Now all I get is Topography. Unfortunately, Topography is not documented in the Revit API. How do I get my Toposurfaces back?\n![topofrustration](https://cloud.githubusercontent.com/assets/3014437/3146262/02936726-ea44-11e3-968e-4e1ca8ecb027.PNG)\n'"
34756530,1704,b'Migration issue: How to get Revit face?',"b""Prior to 0.7.x selecting a face would give me the Revit Face. Now I get a DS Surface. How do I get the Revit Face if I want to access its properties? Is there a node that I have overlooked? Another thing: Element.Faces is categorized under Revit in the node browser - if it doesn't get me a Revit element or Revit geometry, shouldn't it be categorized under Geometry?\n![howtogetrevitface](https://cloud.githubusercontent.com/assets/3014437/3145410/f45534ea-ea35-11e3-9e4f-0a7b4c5cd557.PNG)\n"""
34753284,1703,b'Migration issue: Upgrading Lines Through Points to CurvesThroughPoints screws up node coordinates',"b'When migrating a graph that contains the Lines Through Points node, Dynamo creates nodes with huge coordinates. Probably a regional settings related issue.\nHave a look at this diff and the attached comment:\nhttps://github.com/CAAD-RWTH/DynamoSamples/commit/8fc9e90870a160130aae4f127be4dcc0869232ff\nBuild 0.7.0.6448\n'"
34749868,1701,b'Python nodes with single input hard to edit by double click',"b'![pythonscriptwithoneinput](https://cloud.githubusercontent.com/assets/3014437/3144520/7e2c80d2-ea23-11e3-8603-65215f4259e2.PNG)\nWhile I welcome the fact that there is only one Python node now, I find that Python nodes with a single input are extremely hard to edit by double click as there is basically no space to click into. I know I can use the context menu or I could add a (temporary) second input, but it would be helpful if the Python node were just a little bit larger to offer some clickable space...\n'"
34749454,1700,b'Migration issue: Over indexed warning with Vector.X/Y/Z',"b""Not sure what is the cause for this one. First I thought it was the IF nodes, but now I suspect that the culprit is a nested custom node (so it may be related to #1698).\n![withcustomnode](https://cloud.githubusercontent.com/assets/3014437/3144360/b4db8bcc-ea1f-11e3-88b4-3b9bca94dead.PNG)\n\n```\nWarning: '%tSSA_152_b683192d78ed4534b3ae1b29c777faa4' is over indexed.\n'%tSSA_154_b683192d78ed4534b3ae1b29c777faa4' is over indexed.\n'%tSSA_156_b683192d78ed4534b3ae1b29c777faa4' is over indexed.\n```\n\nIf I use a code block in this custom node, it executes perfectly. \n![dyfcodeblock](https://cloud.githubusercontent.com/assets/3014437/3144378/26cef624-ea20-11e3-97cf-12013419c2ad.PNG)\nIf I use a custom node, I get the aforementioned error message and the custom node returns False.\n![dyfcustomnode](https://cloud.githubusercontent.com/assets/3014437/3144381/3c315fe8-ea20-11e3-9925-43f28d5280c8.PNG)\nThe custom node itself is very simple and merely replicates the functionality of the XYZ Components node available in 0.6.3 ...\n![vectorcomponents](https://cloud.githubusercontent.com/assets/3014437/3144385/6089ce70-ea20-11e3-880e-0afa6de293b7.PNG)\nFiles are here:\nhttps://github.com/CAAD-RWTH/DynamoSamples/tree/master/migration/WIP/XYZ%20Axis%20From%20Vector\nBuild 0.7.0.6448\n"""
34746607,1699,b'Migration issue: Regression in formula node',"b""In 0.6.3 the formula node can do this:\n![formula6](https://cloud.githubusercontent.com/assets/3014437/3144032/74953a8c-ea14-11e3-9c4e-64b03fa8022f.PNG)\nIn 0.7.x the same input will produce this:\n![formula7](https://cloud.githubusercontent.com/assets/3014437/3144038/8b272530-ea14-11e3-973b-2784acf94b98.PNG)\nLooks like there's something off with the parsing for variable names...\nBuild 0.7.0.6448\n"""
34746320,1698,b'Migration issue: Nodes nested in custom node return null',"b""Hi @lukechurch,\nhere's an example of a simple custom node returning null values as mentioned in yesterday's email. Using the same nodes outside of a custom node will cause them to execute as expected. Files are here:\nhttps://github.com/CAAD-RWTH/DynamoSamples/tree/master/migration/WIP/Plane%20Properties\nBuild 0.7.0.6448\n![dyn](https://cloud.githubusercontent.com/assets/3014437/3143984/cf54dc72-ea12-11e3-9e83-33e6d019cd10.PNG)\n![dyf](https://cloud.githubusercontent.com/assets/3014437/3143985/d1f11acc-ea12-11e3-989f-600aae6b2fbb.PNG)\n"""
34746049,1697,b'Wish: Let Dynamo remember consent to data collecting',b'The agreement to collect usability data pops up every time I start Dynamo from a new Revit session. I am sure there must be a way of letting Dynamo remember that I already gave my consent the last few times...\nBuild 0.7.0.6448\n'
34669954,1695,b'Migration issue: Disconnected input',b'Observed when migrating package XYZ Axis From Vector:\n![disconnected-input](https://cloud.githubusercontent.com/assets/3014437/3134679/ee17a126-e828-11e3-9fac-4d728a547d9a.PNG)\nBuild 0.7.0.6448\n'
34669293,1694,b'Migration issue: X/Y/Z Axis',"b""The nodes X Axis, Y Axis & Z Axis get converted to Vector.AsPoint.\nThey should get converted to Vector.XAxis, Vector.YAxis and Vector.ZAxis respectively, if I'm not mistaken.\nBuild 0.7.0.6448\n"""
34652709,1693,b'Issues with consistency of normals in extrusions ',"b'It seems that when extruding in the normal direction there are some issues with the normal orientation.\n![01](https://cloud.githubusercontent.com/assets/6596042/3131977/660ff44a-e80a-11e3-831c-f8e0907b8777.jpg)\nFor example, in the above image both the rectangles and the circles are in the default xy plane. The rectangles extruded with a positive distance are taking -z. And the circles some +z and others -z\n'"
34593885,1690,b'Improvement: Allow external setting of Python imports and variables',"b'Currently you create a ScriptScope within IronPythonCompletionProvider.  This scope is used only for completion data, and when executing the engine and scope are recreated.  The import statements related to Revit are hard coded in IronPythonCompletionProvider.  There should be a way for client code to add clr.AddReference(XXX) and import statements without having to hard code it in IronPythonCompletionProvider.\n\nAlso, setting up certain variables is a must.  For example I would like to just have an ""app"" variable that scripting can start from.  Without this, users have to know to add a reference to System.Runtime.InteropServices, import Marshal, Marshal a reference to Inventor, etc and completions still won\'t work then.  Not fun for someone learning.\n\nThese commits contain changes to IronPythonCompletionProvider, IronPythonEvaluator, and DynamoController_Inventor that allow me to set up import statements and a variable ""app"" which is a reference to the current Inventor.Application object when Dynamo is starting up.  This results in code completion working correctly for variables and there are no ""\'app\' is undefined"" errors when executing:\n\nhttps://github.com/frankfralick/Dynamo/commit/3ce7c3c262d26c13f644a63667ef7602850e524c  \nand\nhttps://github.com/frankfralick/Dynamo/commit/88f044532f564669ecf36808b21849dfc8af489b\n\nThere are two additional static methods in IronPythonCompletionProvider that add statements to run as well as type information for completions.  This is probably a little hackish, I just wanted to get it working for now for me, but I would think you would want people to be able to take advantage of these python nodes without having to modify the code.  If this is something that is already built in and I\'m missing it, please let me know.  \n'"
34152751,1687,b'Possible bug with Curve.ExtendStart and Curve.ExtendEnd in straight lines ',"b""When used in (straight) lines:\n\nExtendStart, take the argument of distance as a percentage, In the way of ,for example, 2 mean  that the resulting new line will have 3 times the original distance\n\nExtendEnd,take the argument of distance as a percentage too, But in the way of ,for example, 2 mean  that the resulting new line will have 2 times the original distance \n\nApplied to circumference arcs and nurbscurve by points, both ExtendStart and ExtendEnd, work as expected without issues. Taking the argument of distance as the length to be extended, not as percentage. \n\nI haven't checked with another kind of curves. I haven't checked Curve.Extend either.\n"""
33889552,1678,b'Code Block Node bug - Unhappy but executed.',"b'<?xml version=""1.0""?>\n-<Commands CommandIntervalInMs=""20"" PauseAfterPlaybackInMs=""10"" ExitAfterPlayback=""true""> <OpenFileCommand XmlFilePath=""C:\\+HOK\\DynamoDemo\\CurtainPanels_Patternand Select_v7_2.dyn""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""0"" PortIndex=""0"" NodeId=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <MakeConnectionCommand ConnectionMode=""2"" Type=""0"" PortIndex=""-1"" NodeId=""00000000-0000-0000-0000-000000000000""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""49939ced-6986-4da0-8533-49ef7e9e956f""/> <MakeConnectionCommand ConnectionMode=""1"" Type=""0"" PortIndex=""0"" NodeId=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""2050fe0c-ee6a-4f54-bf3d-7e4b640b7402""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <CreateNodeCommand NodeId=""e3550349-457d-4f26-a168-439da63fc2bf"" TransformCoordinates=""true"" DefaultPosition=""true"" Y=""0"" X=""0"" NodeName=""List.Map""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""e3550349-457d-4f26-a168-439da63fc2bf""/> <DragSelectionCommand Y=""-831.283728591651"" X=""929.501006024472"" DragOperation=""0""/> <DragSelectionCommand Y=""-832.475613181524"" X=""1139.27269384215"" DragOperation=""1""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""e3550349-457d-4f26-a168-439da63fc2bf""/> <MakeConnectionCommand ConnectionMode=""1"" Type=""0"" PortIndex=""1"" NodeId=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""2050fe0c-ee6a-4f54-bf3d-7e4b640b7402""/> <DragSelectionCommand Y=""-614.360733234733"" X=""1139.27269384215"" DragOperation=""0""/> <DragSelectionCommand Y=""-864.6564971081"" X=""968.833197490287"" DragOperation=""1""/> <UndoRedoCommand CmdOperation=""0""/> <UndoRedoCommand CmdOperation=""0""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""e3550349-457d-4f26-a168-439da63fc2bf""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <CreateNodeCommand NodeId=""fe5b48fb-5406-49c8-9a20-7647ef0dda8c"" TransformCoordinates=""true"" DefaultPosition=""true"" Y=""0"" X=""0"" NodeName=""Autodesk.DesignScript.Geometry.Curve.Normal""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""fe5b48fb-5406-49c8-9a20-7647ef0dda8c""/> <DragSelectionCommand Y=""-806.254152204314"" X=""952.146813232063"" DragOperation=""0""/> <DragSelectionCommand Y=""-695.408885346109"" X=""1473.00037900664"" DragOperation=""1""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <MakeConnectionCommand ConnectionMode=""1"" Type=""0"" PortIndex=""0"" NodeId=""fe5b48fb-5406-49c8-9a20-7647ef0dda8c""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""fe5b48fb-5406-49c8-9a20-7647ef0dda8c""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""fe5b48fb-5406-49c8-9a20-7647ef0dda8c""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""e3550349-457d-4f26-a168-439da63fc2bf""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""dbcaa652-338a-4918-85b5-957fdae06bd4""/> <CreateNodeCommand NodeId=""8a12e2aa-a772-4adb-bd73-9d99a08a2162"" TransformCoordinates=""true"" DefaultPosition=""true"" Y=""0"" X=""0"" NodeName=""Autodesk.DesignScript.Geometry.Point.ByCartesianCoordinates@Autodesk.DesignScript.Geometry.CoordinateSystem,double,double,double""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""8a12e2aa-a772-4adb-bd73-9d99a08a2162""/> <DragSelectionCommand Y=""-776.457037457485"" X=""993.862773877624"" DragOperation=""0""/> <DragSelectionCommand Y=""-859.888958748607"" X=""695.891626409329"" DragOperation=""1""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""8a12e2aa-a772-4adb-bd73-9d99a08a2162""/> <DragSelectionCommand Y=""-858.697074158734"" X=""712.578010667554"" DragOperation=""0""/> <DragSelectionCommand Y=""-858.697074158734"" X=""712.578010667554"" DragOperation=""1""/> <DeleteModelCommand ModelGuid=""00000000-0000-0000-0000-000000000000""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <CreateNodeCommand NodeId=""86f40826-8bea-4be5-b8b2-854208809c75"" TransformCoordinates=""true"" DefaultPosition=""false"" Y=""-837.243151541017"" X=""350.245095346108"" NodeName=""Code Block""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <UpdateModelValueCommand ModelGuid=""86f40826-8bea-4be5-b8b2-854208809c75"" Value=""5"" Name=""Code""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""86f40826-8bea-4be5-b8b2-854208809c75""/> <DragSelectionCommand Y=""-846.778228260002"" X=""306.1453655208"" DragOperation=""0""/> <DragSelectionCommand Y=""-790.759652535963"" X=""315.680442239786"" DragOperation=""1""/> <CreateNodeCommand NodeId=""fd6bc8d8-d82e-41a6-a027-4c8cfcfcefb8"" TransformCoordinates=""true"" DefaultPosition=""true"" Y=""0"" X=""0"" NodeName=""Autodesk.DesignScript.Geometry.Circle.ByCenterPointRadius@Autodesk.DesignScript.Geometry.Point,double""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""fd6bc8d8-d82e-41a6-a027-4c8cfcfcefb8""/> <DragSelectionCommand Y=""-720.438461733446"" X=""1078.48657975862"" DragOperation=""0""/> <DragSelectionCommand Y=""-865.848381697973"" X=""626.762320196685"" DragOperation=""1""/> <CreateNodeCommand NodeId=""cd420be4-bf37-4b47-91b6-ef5e256e75f0"" TransformCoordinates=""true"" DefaultPosition=""true"" Y=""0"" X=""0"" NodeName=""Autodesk.DesignScript.Geometry.Point.ByCoordinates@double,double""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""cd420be4-bf37-4b47-91b6-ef5e256e75f0""/> <DragSelectionCommand Y=""-827.708074822032"" X=""921.15781389536"" DragOperation=""0""/> <DragSelectionCommand Y=""-900.413034804295"" X=""283.49955831321"" DragOperation=""1""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""cd420be4-bf37-4b47-91b6-ef5e256e75f0""/> <MakeConnectionCommand ConnectionMode=""1"" Type=""0"" PortIndex=""0"" NodeId=""fd6bc8d8-d82e-41a6-a027-4c8cfcfcefb8""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""86f40826-8bea-4be5-b8b2-854208809c75""/> <MakeConnectionCommand ConnectionMode=""1"" Type=""0"" PortIndex=""1"" NodeId=""fd6bc8d8-d82e-41a6-a027-4c8cfcfcefb8""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""86f40826-8bea-4be5-b8b2-854208809c75""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <DragSelectionCommand Y=""-790.759652535963"" X=""200.067637022087"" DragOperation=""0""/> <DragSelectionCommand Y=""-697.792654525855"" X=""432.485132047357"" DragOperation=""1""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <SelectInRegionCommand Y=""-679.914385677758"" X=""515.917053338479"" IsCrossSelection=""false"" Height=""2.38376917974631"" Width=""0""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <DragSelectionCommand Y=""-697.08158656099"" X=""437.094041343174"" DragOperation=""0""/> <DragSelectionCommand Y=""-694.422830289145"" X=""365.307622003345"" DragOperation=""1""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <UpdateModelValueCommand ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d"" Value=""5;"" Name=""Code""/> <SelectInRegionCommand Y=""-641.247704852234"" X=""465.010982197552"" IsCrossSelection=""false"" Height=""0"" Width=""0.664689067961433""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <CreateNodeCommand NodeId=""9b2466d5-dcf9-46bd-831f-23568987081d"" TransformCoordinates=""true"" DefaultPosition=""false"" Y=""-630.612679764852"" X=""476.975385420857"" NodeName=""Code Block""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <UpdateModelValueCommand ModelGuid=""9b2466d5-dcf9-46bd-831f-23568987081d"" Value="""" Name=""Code""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <UpdateModelValueCommand ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d"" Value=""Circle.ByCenterPointRadius(pt,7)"" Name=""Code""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <MakeConnectionCommand ConnectionMode=""2"" Type=""0"" PortIndex=""-1"" NodeId=""00000000-0000-0000-0000-000000000000""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""cd420be4-bf37-4b47-91b6-ef5e256e75f0""/> <MakeConnectionCommand ConnectionMode=""1"" Type=""0"" PortIndex=""0"" NodeId=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <DragSelectionCommand Y=""-694.422830289145"" X=""580.002190954871"" DragOperation=""0""/> <DragSelectionCommand Y=""-645.235839260003"" X=""622.542291304399"" DragOperation=""1""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""0"" PortIndex=""0"" NodeId=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <MakeConnectionCommand ConnectionMode=""2"" Type=""0"" PortIndex=""-1"" NodeId=""00000000-0000-0000-0000-000000000000""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""0"" PortIndex=""0"" NodeId=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <MakeConnectionCommand ConnectionMode=""2"" Type=""0"" PortIndex=""-1"" NodeId=""00000000-0000-0000-0000-000000000000""/> <UpdateModelValueCommand ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d"" Value=""Point.ByCoordinates(0,10,0); Circle.ByCenterPointRadius(pt,7);"" Name=""Code""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <MakeConnectionCommand ConnectionMode=""0"" Type=""1"" PortIndex=""0"" NodeId=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <MakeConnectionCommand ConnectionMode=""2"" Type=""0"" PortIndex=""-1"" NodeId=""00000000-0000-0000-0000-000000000000""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <UpdateModelValueCommand ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d"" Value=""pt=Point.ByCoordinates(0,10,0); Circle.ByCenterPointRadius(pt,7);"" Name=""Code""/> <RunCancelCommand CancelRun=""false"" ShowErrors=""false""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <DragSelectionCommand Y=""-639.918326716312"" X=""488.939788644162"" DragOperation=""0""/> <DragSelectionCommand Y=""-635.930192308543"" X=""482.292897964548"" DragOperation=""1""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""82465a95-0ee5-4f27-8616-b4683ee31e1d""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> <SelectModelCommand Modifiers=""0"" ModelGuid=""00000000-0000-0000-0000-000000000000""/> </Commands>\n'"
33877574,1677,b'Dynamo crashed on pasting code in Code Block ',"b'Index was out of range. Must be non-negative and less than the size of the collection.\nParameter name: index\n\n   at System.Collections.Generic.List`1.get_Item(Int32 index)\n   at System.Linq.Enumerable.ElementAt[TSource](IEnumerable`1 source, Int32 index)\n   at Dynamo.Nodes.CodeBlockNodeModel.SetOutputPorts()\n   at Dynamo.Nodes.CodeBlockNodeModel.CreateInputOutputPorts()\n   at Dynamo.Nodes.CodeBlockNodeModel.ProcessCode(String& errorMessage, String& warningMessage)\n   at Dynamo.Nodes.CodeBlockNodeModel.set_Code(String value)\n   at Dynamo.Nodes.CodeBlockNodeModel.UpdateValueCore(String name, String value)\n   at Dynamo.Models.WorkspaceModel.UpdateModelValue(Guid modelGuid, String name, String value)\n   at Dynamo.ViewModels.DynamoViewModel.UpdateModelValueImpl(UpdateModelValueCommand command)\n   at Dynamo.ViewModels.DynamoViewModel.ExecuteCommand(RecordableCommand command)\n   at Dynamo.Nodes.DynamoTextBox.UpdateDataSource(Boolean recordForUndo)\n   at Dynamo.Nodes.CodeNodeTextBox.OnLostFocus(RoutedEventArgs e)\n   at System.Windows.UIElement.IsFocused_Changed(DependencyObject d, DependencyPropertyChangedEventArgs e)\n   at System.Windows.DependencyObject.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\n   at System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\n   at System.Windows.Controls.TextBox.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\n   at System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)\n   at System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)\n   at System.Windows.DependencyObject.ClearValueCommon(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata)\n   at System.Windows.DependencyObject.ClearValue(DependencyPropertyKey key)\n   at System.Windows.Input.FocusManager.OnFocusedElementChanged(DependencyObject d, DependencyPropertyChangedEventArgs e)\n   at System.Windows.DependencyObject.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\n   at System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\n   at System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)\n   at System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)\n   at System.Windows.DependencyObject.SetValueCommon(DependencyProperty dp, Object value, PropertyMetadata metadata, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType, Boolean isInternal)\n   at System.Windows.DependencyObject.SetValue(DependencyProperty dp, Object value)\n   at System.Windows.FrameworkElement.OnGotKeyboardFocus(Object sender, KeyboardFocusChangedEventArgs e)\n   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\n   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)\n   at System.Windows.UIElement.RaiseTrustedEvent(RoutedEventArgs args)\n   at System.Windows.Input.InputManager.ProcessStagingArea()\n   at System.Windows.Input.KeyboardDevice.ChangeFocus(DependencyObject focus, Int32 timestamp)\n   at System.Windows.Input.KeyboardDevice.Focus(DependencyObject focus, Boolean askOld, Boolean askNew, Boolean forceToNullIfFailed)\n   at System.Windows.Input.KeyboardDevice.Focus(IInputElement element)\n   at Dynamo.ViewModels.WorkspaceViewModel.StateMachine.HandleLeftButtonDown(Object sender, MouseButtonEventArgs e)\n   at Dynamo.Controls.DragCanvas.OnMouseLeftButtonDown(MouseButtonEventArgs e)\n   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\n   at System.Windows.UIElement.ReRaiseEventAs(DependencyObject sender, RoutedEventArgs args, RoutedEvent newEvent)\n   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\n   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)\n   at System.Windows.UIElement.RaiseTrustedEvent(RoutedEventArgs args)\n   at System.Windows.Input.InputManager.ProcessStagingArea()\n   at System.Windows.Input.InputProviderSite.ReportInput(InputReport inputReport)\n   at System.Windows.Interop.HwndMouseInputProvider.ReportInput(IntPtr hwnd, InputMode mode, Int32 timestamp, RawMouseActions actions, Int32 x, Int32 y, Int32 wheel)\n   at System.Windows.Interop.HwndMouseInputProvider.FilterMessage(IntPtr hwnd, WindowMessage msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at System.Windows.Interop.HwndSource.InputFilterMessage(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\n   at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)\n   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)\n   at MS.Internal.Threading.ExceptionFilterHelper.TryCatchWhen(Object source, Delegate method, Object args, Int32 numArgs, Delegate catchHandler)\n   at System.Windows.Threading.Dispatcher.LegacyInvokeImpl(DispatcherPriority priority, TimeSpan timeout, Delegate method, Object args, Int32 numArgs)\n   at MS.Win32.HwndSubclass.SubclassWndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam)\n   at MS.Win32.UnsafeNativeMethods.DispatchMessage(MSG& msg)\n   at System.Windows.Threading.Dispatcher.PushFrameImpl(DispatcherFrame frame)\n   at System.Windows.Application.RunInternal(Window window)\n   at DynamoSandbox.Program.Main(String[] args)\n'"
