pull_no,comment_no,comment_body
6456,188400770,b'@lambdageek @luhenry does `mono_threadpool_resume` require the loader lock to be held?'
8826,190192747,b'can we decrease the number of frames too? 10?'
8841,190366573,"b""we don't need to invalidate the instruction cache as we don't try to execute it right away"""
8841,190375638,"b""it's `host != target`:\r\nhttps://github.com/mono/mono/blob/4260bd28d0c025ce7e4cbc3734a519d6fabe9279/configure.ac#L4114-L4115"""
8851,190417491,b'@akoeplinger what do you think about sneaking `TEST_RUNTIME_FLAGS` in here?'
8851,190536142,b'done \xf0\x9f\x91\x8d '
8851,190543500,b'I added it to make this check happy:\r\nhttps://github.com/mono/mono/blob/2c54579df918cf756f38962ac4a106d8a71a14c1/mono/mini/debugger-agent.c#L3213-L3214\r\n\r\n`filter_state.ctx` is setup by this:\r\nhttps://github.com/mono/mono/blob/2c54579df918cf756f38962ac4a106d8a71a14c1/mono/mini/mini-exceptions.c#L1983\r\n\r\nis there a better solution?'
8851,190676604,b'What platforms are those? There are a couple other places where we depend on this order.'
8910,191276353,b'why?'
8914,191277638,"b""can we do the fallback when the runtime isn't executed as root?"""
8910,191561589,"b""That's why `line [len]` is guarded by `len >= 0`. Am I missing something?"""
8910,191563895,"b'ah, is the problem `size_t` being unsigned?'"
8910,191567090,b'fixed it. good catch \xf0\x9f\x99\x82 '
8960,192298901,b'can we use a loop instead of `goto`?'
9019,192805410,"b""could we make the interp go through `del->method_ptr` as well too? it should be always set, right?\r\n\r\nI don't like to introduce another field to `MonoDelegate`."""
9019,192810081,"b""couldn't we go through the JIT entry point too with the interpreter?\r\n\r\nAfter `CEE_MONO_LD_DELEGATE_METHOD_PTR` we emit `CEE_MONO_CALLI_EXTRA_ARG`, which is sort of special already. could we convert `CEE_MONO_CALLI_EXTRA_ARG` into a `MINT_JIT_CALL`?"""
9019,192812229,b'ok'
9038,193249102,b'why is this needed?  '
9054,193782507,"b""not really related to your changes, but we already do that here:\r\nhttps://github.com/mono/mono/blob/006d6ce09734e8b555a53324c21bbaab3f1ebcb4/mono/utils/mono-threads-posix-signals.c#L250-L263\r\nI guess it doesn't hurt though."""
9054,193782722,b'do you mind moving that further down for the sake of keeping the same pattern?'
8937,193892544,b'`de` aligns with `ee`.  debugger engine and execution engine.'
8912,194282284,"b""I tried 4k with roslyn, even that doesn't get beyond one 4k page for implicit null checking. let's be conservative here, increasing this value doesn't buy us anything."""
8912,194620310,"b""good point regarding signal safety. on some systems `sysconf (3)` is involved:\r\n> POSIX.1-2001 and POSIX.1-2004 required the functions fpathconf(3), pathconf(3), and sysconf(3) to be async-signal-safe, but this requirement was removed in POSIX.1-2008.\r\n\r\nwe could add some initialisation logic, but we need to be super sure that this happens before a `SIGSEGV` can happen (sounds fragile?). I'm tempted to hardcode it to 4k for everything, it would simplify things a lot. What do you think?"""
9100,194669633,b'did you play around with other values?'
9100,194669807,b'`s/printf/g_print`'
9100,194669867,b'`s/printf/g_print`'
9100,194737546,b'why 16 then? \xf0\x9f\x98\x84 or did you mean 16 instead of 32?'
8912,194743518,"b""sounds good \xf0\x9f\x91\x8d I've updated the function including comment why the value is hard-coded."""
9137,195508299,b'fair enough. updated!'
9220,196434692,b'what do you think about that @kumpera ? would you prefer to have another AOT mode so we can get rid of the `ifdef`?'
9295,197816537,"b'we use it in other places in the same file. imho, either we use it everywhere or we remove the function completely, but mixed using is a bit confusing in order to `grep` for usages.'"
9295,197818400,"b'this change is not needed imho, need to test it.'"
9295,197818703,"b""@vargaz you mentioned on Slack that we shouldn't use this this for `--aot=interp`. \r\n\r\nI'll look into adding `MONO_AOT_FILE_FLAG_INTERP`"""
9266,198081195,"b'With mixed mode logic we try to load AOT methods first; the AOT runtime tries to initialize methods from the AOT image, but fails because the requested method isn\'t available in the AOT image. Failing gracefully we allow the mini-runtime to try another execution engine (i.e. interp). Here\'s the native stack trace:\r\n\r\n```\r\n(lldb) mbt\r\n* thread #1\r\n    frame #0: 0x000000018173d2ec libsystem_kernel.dylib`__pthread_kill + 8\r\n    frame #1: 0x00000001818de288 libsystem_pthread.dylib`pthread_kill$VARIANT$mp + 376\r\n    frame #2: 0x00000001816abd0c libsystem_c.dylib`abort + 140\r\n    frame #3: 0x0000000100baa584 nsarrayfilter`mono_log_write_asl(log_domain=0x0000000000000000, level=G_LOG_LEVEL_ERROR, hdr=0, message=""* Assertion at ../../../../../mono/mini/aot-runtime.c:4333, condition `got\' not met\\n"") at mono-log-darwin.c:41\r\n    frame #4: 0x0000000100bab16c nsarrayfilter`structured_log_adapter(log_domain=0x0000000000000000, log_level=G_LOG_LEVEL_ERROR, message=""* Assertion at ../../../../../mono/mini/aot-runtime.c:4333, condition `got\' not met\\n"", user_data=0x0000000000000000) at mono-logger.c:458\r\n    frame #5: 0x0000000100bc32b4 nsarrayfilter`monoeg_g_logv(log_domain=0x0000000000000000, log_level=G_LOG_LEVEL_ERROR, format=""* Assertion at %s:%d, condition `%s\' not met\\n"", args=""\xef\xbf\xbd\xef\xbf\xbd"") at goutput.c:115\r\n    frame #6: 0x0000000100bc33e0 nsarrayfilter`monoeg_assertion_message(format=""* Assertion at %s:%d, condition `%s\' not met\\n"") at goutput.c:146\r\n  * frame #7: 0x000000010099c068 nsarrayfilter`init_method(amodule=0x000000010180b400, method_index=1034, method=0x000000010181a128, init_class=0x0000000000000000, context=0x0000000000000000, error=0x000000016f492eb0) at aot-runtime.c:4333\r\n    frame #8: 0x00000001009939c8 nsarrayfilter`load_method(domain=0x0000000100f009a0, amodule=0x000000010180b400, image=0x0000000101806000, method=0x000000010181a128, token=100664331, method_index=1034, error=0x000000016f492eb0) at aot-runtime.c:4056\r\n    frame #9: 0x00000001009933ec nsarrayfilter`mono_aot_get_method(domain=0x0000000100f009a0, method=0x000000010181a128, error=0x000000016f492eb0) at aot-runtime.c:4767\r\n    frame #10: 0x00000001009e2b9c nsarrayfilter`mono_jit_compile_method_with_opt(method=0x000000010181a128, opt=374417919, jit_only=0, error=0x000000016f492eb0) at mini-runtime.c:2343\r\n    frame #11: 0x00000001009e25c0 nsarrayfilter`mono_jit_compile_method(method=0x000000010181a128, error=0x000000016f492eb0) at mini-runtime.c:2440\r\n    frame #12: 0x00000001009e565c nsarrayfilter`mono_jit_runtime_invoke(method=0x000000010181a128, obj=0x0000000101200048, params=0x000000016f492dd8, exc=0x0000000000000000, error=0x000000016f492eb0) at mini-runtime.c:2954\r\n    frame #13: 0x0000000100aa62f4 nsarrayfilter`do_runtime_invoke(method=0x000000010181a128, obj=0x0000000101200048, params=0x000000016f492dd8, exc=0x0000000000000000, error=0x000000016f492eb0) at object.c:2942\r\n    frame #14: 0x0000000100aa1018 nsarrayfilter`mono_runtime_invoke_checked(method=0x000000010181a128, obj=0x0000000101200048, params=0x000000016f492dd8, error=0x000000016f492eb0) at object.c:3095\r\n    frame #15: 0x0000000100a3a968 nsarrayfilter`create_exception_two_strings(klass=0x0000000101819990, a1=0x0000000101200018, a2=0x0000000000000000, error=0x000000016f492eb0) at exception.c:222\r\n    frame #16: 0x0000000100a3a780 nsarrayfilter`mono_exception_from_name_two_strings_checked(image=0x0000000101806000, name_space=""System"", name=""OutOfMemoryException"", a1=0x0000000101200018, a2=0x0000000000000000, error=0x000000016f492eb0) at exception.c:278\r\n    frame #17: 0x00000001009f6c60 nsarrayfilter`create_domain_objects(domain=0x0000000100f009a0) at appdomain.c:209\r\n    frame #18: 0x00000001009f6250 nsarrayfilter`mono_runtime_init_checked(domain=0x0000000100f009a0, start_cb=(nsarrayfilter`mono_thread_start_cb at mini-runtime.c:949), attach_cb=(nsarrayfilter`mono_thread_attach_cb at mini-runtime.c:972), error=0x000000016f493158) at appdomain.c:304\r\n    frame #19: 0x00000001009e4f60 nsarrayfilter`mini_init(filename=""MonoTouch"", runtime_version=""mobile"") at mini-runtime.c:4363\r\n    frame #20: 0x00000001009bf1a8 nsarrayfilter`mono_jit_init_version(domain_name=""MonoTouch"", runtime_version=""mobile"") at driver.g.c:2590\r\n    frame #21: 0x0000000100bd16a8 nsarrayfilter`::xamarin_main(argc=<unavailable>, argv=<unavailable>, launch_mode=<unavailable>) at monotouch-main.m:421 [opt]\r\n    frame #22: 0x0000000100971d88 nsarrayfilter`main(argc=1, argv=0x000000016f493b38) at main.m:45\r\n    frame #23: 0x000000018160dfc0 libdyld.dylib`start + 4\r\n(lldb) p amodule->aot_name\r\n(char *) $6 = 0x00000001c0017a00 ""mscorlib""\r\n(lldb) p method->name\r\n(const char *) $4 = 0x000000010131ff0d "".ctor""\r\n```\r\n\r\nHowever, for 2018-04, with the workarounds in https://github.com/mono/mono/pull/9266/commits/8ae79f2219daf4065108fa9852a6acf8f1f090e0 this wouldn\'t be needed anymore. But we are going to need it in `master` (https://github.com/mono/mono/pull/9295 )'"
9321,198318570,"b""So far I haven't seen it with other compilers, but, should it happen, I've added the assertion below in this case.\r\n\r\nOn the other hand, the memory barrier doesn't cost much here (I would almost argue nothing, as this isn't hot code) and it would give us some additional safety."""
9334,198585795,b'there is `mono_mini_arch_lock ()` available in this file'
9385,199239980,b'does this look okay?'
9401,199614640,b'`g_printerr`?  so it works for embedders too.'
9409,199767494,"b""can you also remove `frame` as arg to `mono_interp_transform_method`? it isn't needed anymore."""
9409,199767949,b'please provide a meaningful error message to `mono_error_set_argument`'
9427,200142929,b'Why? It gives developers hints how to make tests work on their devices'
9419,200179545,b'can you define a constant for 18?'
9427,200453723,"b""We should probably generate `sdks/ios/runtime/Entitlements.xcent`, but let's do that in another PR."""
9419,200577725,"b'sorry to be that guy, but the indent is off in this function \xf0\x9f\x99\x82 '"
9443,200650413,b'`VTST`? does it mean `VTSTACK`?'
9443,200654874,"b""we can't init during transform, but we could have two different instructions depending if the vtable is initialized during transform."""
9401,201018026,"b""any reason why you don't use `gint` and `gsize` here?"""
9401,201018170,b'why `+1`?'
9401,201018215,b'why `+1`?'
9401,201024070,"b""maybe I'm missing something obvious here, but why can't we append the message here into the ring buffer with the lockless stuff you do in the other thread? having a dedicated thread for this feels over-engineered."""
9480,201405584,"b""hmm, I would argue that this is preferable so we can easily spot breakages. but I don't have strong opinions on that."""
9480,201504261,b'fixed'
9491,201578580,"b""I don't understand why this barrier is needed. the other one looks okay"""
9491,201580965,"b""if `initialized` is true I don't get why you care about preventing reads for those globals. should this barrier go above the first read of `initialized`?"""
9491,201653011,"b'I see, that makes sense. Thanks for the explanation!'"
9493,201853888,b'this needs to use the getter for `name`'
9529,202629235,"b""shouldn't this be `#if defined (TARGET_ARM) || defined (TARGET_ARM64)`?"""
9529,202629690,"b""either I don't understand this change or it's unrelated to what this PR is about. could you elaborate? """
9601,202972250,b'why did you remove that? is `UnsafeMov` a nop now?'
9601,202973236,b'why do we still need the logic for the `ctor` here?'
9601,202974406,"b'this was introduced by https://github.com/mono/mono/commit/30ad21953397d96d4017286f905794ad4adabbdb not exactly sure if we can remove it, maybe your changes around wrappers make it work for those regression tests though'"
9607,203155828,b'why `sleep (3)`?'
9607,203375163,"b""ok. Another question: Shouldn't we print `output` regardless of the MERP being enabled?"""
9630,203560466,b'why not `m_class_get_fields`?'
9630,203636825,"b""Ah okay. I noticed this inconsistency: usually it's something like\r\n* `mono_class_get_namespace` -> GC_UNSAFE wrapper + `m_class_get_name_space`\r\n\r\nhere the pattern is different\r\n* `mono_class_get_fields` -> GC_UNSAFE wrapper + `mono_class_get_fields_internal` ???\r\n\r\nI guess the problem is that `mono_class_get_fields` should be really `mono_class_get_fielditerator` or something like that, but I understand we can't easily change that name. With your explanation it makes sense."""
9539,203643210,b'these comments contain duplicated information and it is also hard to update/maintain. This would be enough:\r\n```\r\ndelegate5.exe: https://github.com/mono/mono/issues/9617\r\npinvoke3.exe: https://github.com/mono/mono/issues/9035\r\n```\r\n\r\nFIXME comment is a unrelated change.'
9688,204328189,b'`(gint64)` instead?'
9688,204328995,b'can we introduce something like `MYGINT16_MAX`?'
8654,204361266,b'```c\r\n#define DISABLE_CRASH_REPORTING 1\r\n```'
9673,205585316,b'please remove it'
9673,205585676,"b""can we get rid of `MONO_SIG_HANDLER_DEBUG` and `MONO_SIG_HANDLER_FUNC_DEBUG`, and make `mono_sigsegv_signal_handler ()` always call `mono_sigsegv_signal_handler_debug ()`?\r\n\r\nmove all the logic regarding platform support into `mono_sigsegv_signal_handler ()`. if it isn't supported/working, just pass `NULL`. or better, some magic value."""
9673,205586737,b'yeah (I edited my comment): A magic value would be a good fit then.'
9764,206061295,b'what is this about?'
9764,206061330,b'what is this about?'
9764,206061589,"b""I think we should fix all the callsites instead. the aren't that many."""
9764,206061820,b'is that really needed?'
9764,206061921,"b'is that really needed? if yes, please insert a new line.'"
9731,206065853,b'should it be `--enable-cxx`?'
9755,206113699,b'should probably be `s/$$(_$(1)_CONFIGURE_FLAGS)/$$(__$(1)_CONFIGURE_FLAGS)` (double underscore instead of single underscore)'
9737,206115397,"b'FWIW, this is related: https://github.com/opensource-apple/objc4/blob/cd5e62a5597ea7a31dccef089317abb3a661c154/runtime/message.h#L37-L51'"
9807,206182910,"b""inst_ls_word/inst_ms_word respected byte order, this doesn't"""
9807,206186853,"b'we could use the same macro for 32 bit and 64 bit, right?'"
9902,207990523,b'do we need this on `master` as well?'
9910,207991440,b'indent \xf0\x9f\x99\x82 '
9928,208636631,b'why is this needed when there is `AC_DEFINE` for it? '
10224,211935712,"b""the `interp_in` wrapper is called _before_ the `native-to-managed` wrapper which would to do the attaching. if it's called from an unattached thread, we don't care about the LMF in this wrapper; in other scenarios we might do."""
10224,212926627,"b""it's copy/paste from other places that are using `MONO_INIT_CONTEXT_FROM_FUNC`. we could probably remove everything that mentions `MONO_INIT_CONTEXT_FROM_CURRENT` from the code base, no architecture seems to define it."""
10224,213244813,b'correct'
10355,213640739,"b""To illustrate the issue, see: https://gcc.godbolt.org/z/g1rhHc\r\n\r\nIt wasn't obvious to me that `sizeof` _includes_ the empty `chars` array. Good catch."""
10337,214001128,"b""I tried something similar, using `mono_threads_enter_gc_unsafe_region_unbalanced ()` which basically expands to\r\n\r\n```C\r\nmono_threads_enter_gc_unsafe_region_unbalanced_with_info (mono_thread_info_current_unchecked (), &stackdata)\r\n```\r\n\r\nso it's `mono_thread_info_current ()` vs. `mono_thread_info_current_unchecked ()`. Any reason why we don't use `mono_thread_info_current ()` in `mono_threads_enter_gc_unsafe_region_unbalanced ()`?"""
10445,214585214,"b""we should remove `MonodroidDir` and `MaccoreDir`, it isn't used anymore, right? (can be a different PR)"""
10468,215042813,"b""why can't we just `mono_mb_emit_byte (mb, CEE_RETHROW);` instead?"""
10468,216404414,"b'I might missing something here: What does ""in flight"" mean? \r\n\r\nI don\'t understand the difference: Calling `mono_marshal_rethrow_exception ()` ends up the same as when `OP_RETHROW` is lowered. See AMD64 for example: https://github.com/mono/mono/blob/1d8954083f7da0d83be04abe201a3e833eb8021f/mono/mini/mini-amd64.c#L5010-L5016 '"
10545,216711722,b'needs bumping of `MONO_EE_API_VERSION` above.'
10545,216764058,b'why is this needed? we usually lazily initialize `ThreadContext` in the interpreter.'
10545,216771463,"b'I would be conservative about adding functions to this interface, so I would prefer not to introduce `thread_attach_cb` if not 100% needed.'"
10545,216806078,"b""I'll take a look tomorrow """
10545,216933943,b'pushed a fix'
10545,217054548,b'already happened \xf0\x9f\x99\x82 '
10577,217197816,"b""on what arch is it running? armeabi-v7a, arm64-v8a, x86 or x86_64? I guess it's whatever is available via adb?\r\n\r\nwhat if we want to test 32bit and 64bit? it's possible to run an android app targeting armeabi-v7a on an arm64 device."""
10468,217732684,"b""ah, that makes sense, thanks @lambdageek. I think we could instead introduce for example `CEE_MONO_RETHROW` (as far as I understand now, that's what @alexanderkyte meant in his previous comment). But at least an explanatory comment in the source code for that would be nice \xf0\x9f\x99\x82 """
10532,218097833,"b""I think `mono_memory_barrier ()` isn't needed after you use `mono_atomic_{store,load}*`."""
10740,219570904,"b""(can be done later) we should rename it to `REGRESSION_FILTER_METHOD`. it's not really interpreter specific"""
10882,221561090,"b""it's the previous three steps squashed into one step, so it doesn't change anything really."""
10468,221568674,"b'`saved_in_unmanaged` is `gint32`, so it should be `CEE_STIND_I4`?'"
10749,222317113,b'fixed \xf0\x9f\x91\x8d '
11013,223337118,b'what magic number is `131072`?'
11013,223401102,b'where is `set_sp` used?'
11053,223974061,b'we use that access pattern everywhere in the interpreter'
11064,224006139,"b'true, I changed it so that we call `mono_gc_register_altstack` if `tls->stack_ovf_guard_base` is set. `mono_gc_register_altstack` is a boehm thing btw.'"
11064,224012352,b'fixed'
11064,224143938,"b""It shouldn't fail, but evidently it does fail https://github.com/mono/mono/issues/10415\r\n\r\nWe should leave the warning so we notice if it starts happen _too_ often."""
11071,224195709,"b'ugh, sorry about that'"
11133,225044401,b'I suggest to use `mono_valloc` instead.'
11291,226841362,b'is there a problem around safepoints?'
11321,227521965,"b'thanks, updated.'"
9833,227654776,"b""shouldn't the class be `MonoJITLLVMMicrobenchmarkConfig`?"""
11306,227909590,"b'`ves_icall_System_Buffer_MemcpyInternal` is void, why is the return type declared as bool here? '"
11321,228042892,b'fixed by https://github.com/mono/mono/pull/11360\r\nthanks @jaykrell '
11307,228264628,"b'Since we do FullAOT+interp here, I suggest ""aot_full_interp"" instead of ""aot_interp"". Rationale: At some point we might want to have a AOT+interp profile (instead of AOT+JIT, which is the desktop default today).'"
11463,229705338,"b'yes, thank you!'"
11490,229731064,"b'growing for this usecase is not necessary, just makes it more complicated than it needs to be.'"
11466,230002430,b'merging went wrong'
11490,230006086,b'https://github.com/mono/mono/pull/11499'
11512,230323322,"b'interesting. for Xamarin.iOS, does it mean they are going to need to build two different BCLs? since the interpreter is optional.'"
11594,231507307,b'oops. thanks'
11636,232449737,b'`s/HAVE_PTHREAD_KILL/HAVE_KILL/`'
11636,232449743,b'`s/pthread_kill/kill/`'
11636,232449759,b'guard it with `HAVE_KILL`'
11636,232449773,b'is `waitpid(2)` available on all platforms? do we need some `HAVE_*` guard?'
11636,232449805,b'not used?'
11638,232454146,b'I think sgen is the default anyway '
11672,233472857,b'why `2`?'
11691,233687473,"b'not quite happy with the naming here: `watch64_32` gonna need at least watchOS 5.0, which is different to what `watch` needs. Any suggestions?'"
11691,233687521,b'@luhenry is the `archive` target automatically going to pick up that new target?'
11691,233839479,"b'thanks, fixed.'"
11691,233839728,"b'The target fails on CI because it requires Xcode10, but we only have Xcode9 on the bots. So the answer is yes \xf0\x9f\x99\x82 '"
11691,233872376,"b'good question, I opened an issue: https://github.com/mono/mono/issues/11697'"
11735,234691534,"b""why can't we inline methods with calls?"""
11735,234692200,"b""does that mean we don't emit sequence points for inlined methods?"""
11735,234695369,b'nit: you could do\r\n```C\r\nif (signature->hasthis && arg_n ==0)\r\n  return mono_get_object_type ();\r\nreturn signature->params [arg_n - !!signature->hasthis];\r\n```'
11735,234696055,"b""1. s/malloc/g_malloc/\r\n2. where is `arg_offsets` free'd?"""
11735,235396713,"b""with this commit (https://github.com/mono/mono/pull/11735/commits/464cb0146c76b43ad22ccedd24d855370cc3fa56) it's fine \xf0\x9f\x91\x8d  """
11789,236542013,b'why was this moved? This should be after the loop (it potentially changes `requires_safepoint`).'
11811,236716521,"b'for the curious reader, `nftnptr-arg-trampolines=` will be ignored on !=ARM platforms.'"
11835,237507579,"b""this isn't used anywhere?"""
11909,238409424,"b""shouldn't the `#endif` move up and replace `#else`?"""
11907,238669075,"b""let's remove the comment then"""
11987,240385670,"b""shouldn't we have an additional target, e.g. `llvmonlyinterpcheck`?"""
12043,241404666,b'shorter?\r\n```csharp\r\nthis.key = new byte [source.Length];\r\nfor (int i = 0; i < source.Length; ++i)\r\n  this.key [i] = (byte) source [i];\r\n```'
12043,241434110,b'is it critical in terms of perf or raciness?'
12055,241544232,b'This maps to the configuration we have on our CI machines: https://github.com/mono/mono/pull/11691#issuecomment-439178459'
12054,241554996,"b""let's use `gint32*`?"""
12054,241555240,b'`s/4/sizeof (guint32)/`'
12055,241748997,"b""Okay, I've moved the settings needed for the bots to `run-jenkins.sh`. Is that better?"""
12055,241765177,"b'we can do that later. for now, if we would do that, it would break current master.'"
12070,241780440,b'`s/saved_ip_offset_fp/saved_ip_offset_ip`?'
11691,244698200,b'they are macros \xf0\x9f\x99\x81 '
11691,244728029,b'resolved by https://github.com/mono/mono/pull/12055'
12114,244774513,"b'is there any order expected? should we rename it rather to `ss_nested_arg1`, `ss_nested_arg2` etc. and verify that in the test?'"
12092,244777146,b'the comment should be moved inside the `CHECK_RESUME_STATE` macro'
12293,246321135,b'removed'
12293,246321269,"b'no, reverted. thanks'"
12383,247434290,b'needs API version bumping'
12383,247435453,b'can we add a field to `InterpMethod` instead?'
12383,247436051,b'nit: `mono_method_get_full_name (wrapper)` would do the same'
12416,247544787,b'where is this introduced? missing `configure.ac` changes?'
12416,247545079,"b'`-D NETCORE`\r\n\r\nit should be `ENABLE_NETCORE`, and the define should be in `config.h`, that is, generated by configure.'"
12433,247996950,"b""`method` isn't used anywhere"""
12539,249486443,"b""Note, the guarded code by `HOST_TVOS` wasn't really guarded _before_ as `HOST_TVOS` didn't exist. async suspend and friends are available on tvOS, so this was wrong."""
12554,249706040,b'```suggestion\r\n\t\t\t\ttable [slot] = (gpointer) ((gsize)target_imethod | 0x1);\r\n```\r\nshould it be that?'
12554,249708019,"b'It would be nice to squash that into `vtable`, otherwise we have this constant overhead of `2 * sizeof (gpointer)` bytes _per_ VTable instantiation in the runtime. On the other hand, this will make the implementation more complicated.\r\n\r\n@vargaz do you have thoughts on this?'"
12533,249826076,"b""`&linkbuf` will _never_ be `NULL` as it's allocated on the stack so it always has an address. In the end, your change boils down to `pbuf = &linkbuf` all the time. And this is fine, as `lstat` behaves the same as `stat` if the provided file isn't a symbolic link."""
12631,252184529,b'please use some enum instead of `1` and `2` for `flags`'
12681,252220909,b'`wrapper_cache_method_matches_data` is unused now'
12655,252228535,"b""This function shouldn't be a header file, please move it back to the `.c` file. Otherwise this function is generated in each module that includes this header."""
12762,253464508,"b""slightly duplicated code with `dump_mint_code`, but I guess it doesn't matter \xf0\x9f\x99\x82 """
12762,253464573,b'is there a testcase for this?'
12849,254979007,b'I would call it `MINT_LDIND_REF_CHECK`'
12893,255012974,b'Note that https://github.com/mono/mono/blob/972f29179dc11558902d89b55ae2f333c71a9aa9/configure.ac#L4442-L4445 already exists on master'
12894,255115728,b'LLVM will translate it properly on armv7k as well'
12894,255122837,"b""I didn't test that configuration, but I don't see why LLVM shouldn't be able to emit proper code for that. It will emit whatever is right for the target ABI which is not always compatible with our internal ABI, thus the case distinction."""
12894,255130887,"b""I'll have a look"""
12895,255195287,b'iOS 64bit devices is the only target currently'
12903,255195907,"b'must be\r\n```suggestion\r\n\t\t\tADD_CODE (td, get_data_item_index (td, m_class_get_element_class (target_method->klass)));\r\n```'"
12894,255207704,"b'verified on armhf linux, generated code looks the same.'"
12850,255423202,"b'ufff, good catch \xf0\x9f\x91\x8d '"
12893,255450350,b'@vargaz will that break anything?'
12959,256106074,"b""shouldn't that be `$top_srcdir/../mono-extensions/scripts`?"""
12959,256106778,b'indent mismatch'
12959,256107210,"b'either that should be\r\n```sh\r\nexport CONFIGURATION=debug\r\n```\r\nor\r\n```sh\r\necho ""CONFIGURATION=debug"" >> sdks/Make.config\r\n```'"
12959,256109540,"b""`$(2)` isn't documented"""
12985,256420128,b'should be guarded by `NO_UNALIGNED_ACCESS` instead'
12970,256567596,b'should we also have `--runtime=mobile` here for `AOT_BUILD_FLAGS` and `AOT_RUN_FLAGS`? similar to the `bitcode` profile'
13007,256894102,b'I added that \xf0\x9f\x99\x82  follow-up discussion was that the BCL code contains exception filters.'
12985,257188604,b'I think it should be `(gsize)`'
12985,257188914,b'`NO_UNALIGNED_ACCESS` as well here?'
13044,258822065,b'this is fine'
13044,258822936,"b'I agree with @baulig here, we use that style everywhere and even you do it in `mono_native_state_add_ee_info` below \xf0\x9f\x99\x82 '"
13154,259712560,"b""feels like code duplication, but then again I'm not sure about all those conditions..."""
13134,259729360,b'`bar ()` is not used'
13138,259777894,"b'good point, I moved the bound check before the access.\r\n\r\npassing an invalid `method_index` is okay I think (see function comment).'"
13177,259872514,b'heads-up: this is going to conflict with https://github.com/mono/mono/pull/13154'
13181,259952825,"b'being a bit pedantic here, but we do `for (int i = 0; [...])` usually'"
13225,261206618,b'`isinst_instr` or `instr_isinst`? choose one! \xf0\x9f\x98\x9b '
13230,261285597,b'not really. you can use `$(CURDIR)` instead:\r\n```shell\r\n$ pwd\r\n/tmp\r\n$ mkdir -p deep/dir/path\r\n$ cat > deep/dir/path/Makefile\r\nall:\r\n\techo $(PWD)\r\n\techo $(CURDIR)\r\n$ make -C deep/dir/path\r\necho /tmp\r\n/tmp\r\necho /private/tmp/deep/dir/path\r\n/private/tmp/deep/dir/path\r\n```'
13215,262042832,"b'Good question. I observed two requirements:\r\n\r\n1. If the (eventual) delegate body is part of the CIL image, the compilation error should be materialize as managed exception upon the first invocation. See `mono/tests/delegate15.cs`: https://github.com/mono/mono/blob/df37bb7a7c874fa33e1aa5ddf3648df4aec5d51e/mono/tests/delegate15.cs\r\n2. If the delegate body is generated _at runtime_, such compilation errors are expected at delegate creation. See `MemberBindTests.cs`: https://github.com/mono/corefx/blob/68f67ad6ced8b74a65a1a5617a4c761bb203a25b/src/System.Linq.Expressions/tests/MemberInit/MemberBindTests.cs#L165-L178\r\n\r\nThis was previously covered by `create_delegate_method_ptr ()`: https://github.com/mono/mono/blob/85c8e85476fcc2076e3b6e362c77c62f463340c5/mono/mini/mini-runtime.c#L3555-L3570\r\n'"
13312,266156301,b'does this comment add value?'
13312,266257572,b'this comment seems to belong to `LLVMSetInstructionCallConv ()`. move it there. the comment above belongs to `set_call_preserveall_cc ()`'
13312,266257707,"b""the option name already contains a negation, so this is hard to read imho. could you rephrase it to `if the flag is set, then [...]. if the flag isn't set then [...]`? maybe use bullet points."""
13312,266257754,"b""how can this code be reached? shouldn't this method only be called if `mono_llvm_only` is set?"""
13312,266549350,"b'ok. that was not obvious to me because of the filename (`llvmonly-runtime.c`) and function name (`init_llvmonly_method ()`), but it makes sense due to the nature of this change.  we should change that, but can be done later in order to avoid noise in this PR.'"
13516,267347834,b'uninitialized'
13516,267350884,"b'also use some ""magic"" value here, `0xffff` is -1 and not obvious enough imho.'"
13516,267352246,b'use `mono_mempool_alloc0`'
13585,267897926,"b""unfortunately, `ucontext_t` is not portable \xf0\x9f\x98\x95 That's the whole reason why we do the  exercise with `MonoContext`."""
13585,267897944,"b""it's swapped, it should be `memcpy (copied_ctx, sigctx, sizeof (...))`"""
13647,268693890,b'fixed'
13691,269579922,"b'`dump_retval` is only used in code guarded by `DEBUG_INTERP`, so we should keep that to avoid unused warnings.'"
13691,269580463,"b""I'm a bit afraid that could break the exception handling stuff on tvOS.  do we really need that?"""
13691,269595487,b'oh! nice'
13691,269595813,"b'unfortunately it _is_ fragile.  we can still merge it, it will be easy to undo'"
13732,270309264,b'should we use `mini_get_underlying_type (t)` here? \xf0\x9f\x98\x84 '
13732,270309627,b'`else if`'
13761,271301953,b'sounds like this was wrong back then? https://github.com/mono/mono/pull/5791/commits/eae0a0604a8eafe3e8793a08dd754b01418ca310'
13761,271303592,b'do `MINT_LDOBJ_VT` and `MINT_LDIND_I1_CHECK`/`MINT_LDIND_I2_CHECK`/etc. have the same instruction length?'
13761,271303725,b'same here regarding instruction length'
13761,271304379,"b""we don't need to handle the enum case anymore?"""
13761,271304572,b'could we have a `stackval_from_data_fast` helper function instead?'
13761,271717387,"b'ah, sorry'"
13769,272058643,"b""I was wondering why we wouldn't use `mono_class_static_field_address ()` here: apparently it can trigger a class init, which we don't want here."""
13849,272311570,b'there is `MINT_LDC_I4_0` and `MINT_LDC_I4_1`'
