pull_id,pull_no,title,body
291390559,1666,b'Updating the native MRTK namespace',b'Overview\r\n---\r\nThis PR brings over the namespace changes from the native Toolkit.\r\n\r\nChanges\r\n---\r\nRelated to Microsoft/MixedRealityToolkit/pull/140\r\n'
290669217,1659,b'Fix for hidden members in AttachToController',"b""Overview\r\n---\r\nFix for hidden members in AttachToController.  Second attempt.\r\n\r\nThis time I simply made ControllerFinder Abstract so no one could use it directly on a GameObject.  I couldn't think of any reason to really have it unless you needed to inherit anyway. (Mostly a helper).\r\n\r\nAdded a industry standard editor for SolverHandler to make sure we don't show the fields we didn't need to change.\r\n\r\nAlso added editors for the Controller Finder and Attach To Controller classes for aesthetics.\r\n\r\n![image](https://user-images.githubusercontent.com/13334553/35299671-d3b035fe-003a-11e8-8e11-e5bd42ed2c84.png)\r\n\r\nChanges\r\n---\r\nFixes #1661\r\n"""
289754570,1651,b'Updating roadmap with 2017.3 and 2018.1 feature updates',b'Overview\r\n---\r\nIssuing directly against master so everyone can read latest roadmap. Will issue FI into dev working later.\r\n'
289754307,1650,b'glTF new drop and updates',"b""Overview\r\n---\r\nThis update includes the latest drop from https://github.com/KhronosGroup/UnityGLTF. This drop cleans up quite a bit of excess code, as the schema scripts are now found in the GLTFSerialization DLL.\r\n\r\nIt removes a script I created (GLTFComponentStreamingAssets) in favor of new support in this drop.\r\n\r\nIt also replaces our previous (incorrect, as we are not using specular materials) use of the Unity Standard (Specular) shader in favor of the project's GLTFStandard shader.\r\n\r\nChanges\r\n---\r\nRelated to #1644 \r\n"""
289648367,1649,b'Fix for setting worldCamera to null even when user chose UIRaycastCamera',"b'Fix for setting worldCamera of a Canvas to null even when the user chose the UIRaycastCamera. This way way the user could only change the Canvas Camera to UIRaycastCamera when he deliberatly chose a wrong camera, so that the script kicked in and changed it for him.'"
289642876,1648,b'Feature namespace refactor post merge fixes',"b'Overview\r\n---\r\nMinor updates to the namespace feature branch, requested from reviewers\r\n\r\nChanges\r\n---\r\n[x] reverting all ProjectSettings assets - using Dev_Working_Branch versions\r\n[x] Verified all images for all .MD files are in the repo\r\n[x] Checked all image links use local and not remote links\r\n[x] Reverted a few /master/ renames that were in error'"
289092254,1642,b'Merge Master into Dev Working Branch',b'See #1614'
288677603,1636,b'Feature namespace refactor final',"b""Overview\r\n---\r\nLast cleanup - replacement of all HoloToolkit references \r\nWorking build once #1634 is merged\r\n\r\nChanges\r\n---\r\n[x] Text search through all files to cleanup last references\r\n[x] Rename of External\\HoloToolkit folder\r\n[x] MRTK-Examples updated and aligned\r\n[x] MRTK-UnitTests updated and aligned\r\n[x] Editor scripts standardised with .EditorScript suffix\r\n[x] Object browser verified (to ensure no stragglers)\r\n[x] Pointed all URL's to Dev_Working_Branch\r\n[x] All script comments and help text updated to MixedRealityToolkit\r\n\r\nOutstanding Tasks\r\n---\r\n[ ] MRTK base DLL's and Sharing SDK cs files\r\n[ ] Shaders\r\n"""
288440119,1634,b'Feature namespace refactor phase3',"b'Overview\r\n---\r\nFinal namespace updates for base MRTK folder, updating Sharing & Spacial folders.\r\nStandardise all Editor scripts\r\n(code will not build until all namespaces complete!)\r\n\r\nChanges\r\n---\r\n[x] Sharing namespaces updated\r\n[x] SharingWithUNET namespaces updated\r\n[x] SpatialMapping namespaces updated\r\n[x] SpacialSound namespaces updated (slight folder reorg to keep API clean)\r\n[x] SpatialUnderstanding namespaces updated\r\n[x] SpatialUnderstanding class renamed to SpatialUnderstandingManager\r\n[x] Editor scripts final pass for base MRTK folder.  All Editor scripts (except build) now have .EditorScript suffix (keeping them out of the main production API space)\r\n\r\nNext - Examples and Unit Tests + Dev branch refresh.'"
288425851,1633,b'rename Fitbox to ContentStartPositionModal and fix bug (PR)',b'Overview\r\n---\r\nrename Fitbox to ContentStartPositionModal and fixed bug\r\nimproved the test example\r\n\r\nChanges\r\n---\r\n- Fixes: # .\r\n'
288286715,1629,b'Feature namespace refactor phase2',"b'Overview\r\n---\r\nUpdating Boundary, Build and UX namespaces \r\n(code will not build until all namespaces complete!)\r\n\r\nChanges\r\n---\r\n[x] Renamed base namespaces to MixedRealityToolkit.Boundary from Boundary folder\r\n[x] Renamed base namespaces to MixedRealityToolkit.Build from BuildAndDeploy folder\r\n[x] Renamed base namespaces to MixedRealityToolkit.UX from UX folder\r\n[x] Fixed copyright statement in all files\r\n[x] Moved Attributes back to Utilities folder\r\n[x] Standardised all UX Editor scripts, moved Editor MRTKEditor classes to own files\r\n[x] Removed all #if EDITOR from the majority scripts in the UX Editor folders\r\n[x] Realigned the UX files / folders\r\n'"
288225744,1627,b'Merge Working Development Branch into MultiPointer Feature Branch',b''
287977432,1623,b'ContentStartPosition control and Examples new additions',"b""Overview\r\n---\r\n Used to place the scene origin on startup\r\n \r\n A `ContentStartPosition` can be used to allow the user to move to a position and place content in that position.\r\n \r\n A `ContentStartPosition` covers a healthy portion of the screen and follows the users gaze(but doesnt screen lock).  It initially disables the content associated with it.\r\n It can be used to give important guidance to the user before allowing him/her to continue with the application.\r\n Once a user clicks on the `ContentStartPosition`, it will disappear and allow the user to view the scene.Additionally you can set a flag to re-position the scene object relative to where the `ContentStartPosition` was dismissed.  Some have used it as a type of splash screen before showing a initial set of menus or content.\r\n \r\n `ContentStartPosition` has three properties that can be set in the editor.\r\n     bool MoveCollectionOnDismiss\r\n     GameObject StartupObject\r\n     float Distance \r\n     \r\n StartupObject refers to The scene object to activate and possibly reposition\r\n MoveCollectionOnDismiss toggles whether you want to reposition the StartupObject to the place where the Fitbox was clicked on (defaults to false) \r\n Distance refers to the distance at which you want the `ContentStartPosition`, and subsequent content, to display in front of the user. This is fed to the interpolator. (defaults to 1.0f )\r\n \r\n `ContentStartPosition` requires an Interpolator, A Holotoolkit MonoBehaviour that interpolates a transform's position, rotation or scale.\r\n and helps the fitbox smoothly stay in front of the user wherever he/she moves\r\n \r\n A `ContentStartPosition` also has a child object Quad whose material can be set to a logo or some image representing guidance to the user\r\n You could replace this with your own child objects.\r\n \r\n If the user moves anywhere the fitbox will stay at the same distance set in front of the user and this is where the followup content may be moved to if MoveCollectionOnDismiss is set to true\r\n"""
287893808,1620,b'Feature namespace refactor common utilities',"b'Overview\r\n---\r\nUpdating Common & Utilities namespace\r\n(code will not build until all namespaces complete!)\r\n\r\n\r\n\r\nChanges\r\n---\r\n[x] Renamed base namespaces to MixedRealityToolkit.Common from Common folder\r\n[x] Renamed base namespaces to MixedRealityToolkit.Utilities from Utilities folder\r\n[x] Fixed copyright statement in all files\r\n[x] Moved Attributes to Editor folder\r\n[x] Moved Inspectors to Editor folder\r\n[x] Removed all #if EDITOR from scripts in the Editor folders \r\n\r\nOutstanding\r\n---\r\nBuild window classes left alone for now, will move when dealing with the Build namespace'"
287874009,1618,b'Dictation Test Scene Fix',b'Overview\r\n---\r\nFixed an issue with a material in the Dictation Input Test Scene'
287729997,1616,b'Make ToggleLogic virtual',"b'Overview\r\n---\r\nWanted to make a customized InteractiveToggle script which inherits from InteractiveToggle.cs and needed to change the ToggleLogic() mehtod (use a dynamic Unity bool Event). For this I need ToggleLogic() to be virtual and I think this could help others, as well, because in the current form it is not possible to implement a custom toggle logic.\r\n\r\nChanges\r\n---\r\nMade ToggleLogic() virtual in InteractiveToggle\r\n'"
287603181,1614,b'MRTK 2017.2.1.1 Patch Release',b'Overview\r\n---\r\nAddresses the Patch Release for MRTK 2017.2.1.0\r\n\r\nChanges\r\n---\r\n- Fixed building for Window Standalone.\r\n- Fixed unused field warning in `BoundaryManager`\r\n- Added unity packages from 2017.2.1.0 release\r\n- Added unity packages for 2017.2.1.1 release'
287594429,1613,b'Fix for hidden members in AttachToController',b'Fix for hidden members in AttachToController'
287101123,1611,b'Feature namespace refactor inputname space',b'Overview\r\n---\r\nUpdating Input namespace\r\n(code will not build until all namespaces complete!)\r\n\r\nChanges\r\n---\r\n[x] Renamed base input namespace to MixedRealityToolkit.Input\r\n[x] Named all namespaces according to folder location\r\n[x] Fixed copyright statement in all files\r\n[x] Renamed Cursor to BaseCursor to avoid namespace conflict\r\n[x] Moved InputManager/MixedRealityCamera & MixedRealityTeleport to the base of the new InputModule namespace\r\n\r\nOutstanding Queries\r\n[x] Some classes in the MRTK.Input.Utilities folder should be in the base folder.  E.G. InputManager - Needs review\r\n[ ] Recommend deleting all obsolete classes as part of breaking change (e.g. FadeScript)\r\n\r\n\r\n  '
286883749,1609,b'Renamed core HLTK folders to MRTK',"b'All .MD files updated to new MixedRealityToolKit name\r\nSpellings fixed\r\n\r\nOverview\r\n---\r\nOverhaul of namespaces / classes within the project, e.g.\r\nRename HoloToolkit folders -> MixedRealityToolkit verbiage.\r\nRename namespaces like HoloToolkit.Unity to:\r\nMixedRealityToolkit.Input.\r\nMixedRealityToolkit.Common\r\nMixedRealityToolkit.SpatialMapping etc.\r\n\r\nTasks\r\n---\r\n[x] Update documentation from HoloToolKit to MixedRealityToolkit\r\n[x] Rename Core HT -> MRTK folder\r\n[x] Rename Examples HT -> Examples MRTK folder\r\n[x] Rename Unit Tests HT -> Unit Tests MRTK folder\r\n\r\n\r\n'"
286851952,1608,b'Layer extension optimization',"b""Overview\r\n---\r\nThere's lots of unnecessary memory allocations when sorting layers.\r\nChanged the `IEnumerable` parameters to a basic array.\r\nUpdated Focus Manager assertions to remove memory allocations when getting the type even if no assertion is thrown.\r\nRemoved the list of `ComparableRaycastResult` in `EventSystemExtensions`, because we don't need it.\r\n  """
286802980,1607,b'Fails when the required SDK is element 0',"b""Updating the script to only fail if the SDK is not found, instead of improperly failing if it's the first match.\r\n\r\nOverview\r\n---\r\n\r\n\r\nChanges\r\n---\r\n- Fixes: # .\r\n"""
286455667,1603,b'Input System Refactoring',"b""Overview\r\n---\r\nThis is purely an exploratory request to refactor the input system. See #1602 \r\n\r\nThe biggest changes to note:\r\n- Each of the event data classes now have overloaded initialization methods for more refined source data\r\n    - `InputEventData` now contains `PressType` and `Handedness`\r\n- Added concepts for OnPointerUp/Down/Clicked\r\n    - `IInputClickHandler` was renamed to `IPointerHandler`\r\n- InputUp/Down/Pressed is separated out into its own thing, and doesn't raise pointer clicks to uGUI\r\n- Renamed `IFocusable` to `IFocusHandler`\r\n- `IPointingSource` now inherits from `IInputSource`\r\n    - Pointers now can have cursors assigned to them\r\n    - Pointers no longer require a Cursor, but a Cursor does require a Pointer.\r\n- `CursorModifier` now implements `IFocusHandler` and assigns itself when focused to the pointer\r\n- Combined and/or removed a few of the Input Handler Interfaces to make things cleaner\r\n- Simplified raising sources by removing the `sourceId` parameter since it's already embedded in the input source data and added a `Name` property\r\n- `InteractionInputSources` is now a singleton\r\n- The `InputManager` assigns the source id as it's raised to ensure unique ids across all sources.\r\n- Input Sources now inherit from `IEquatable` and are now considered to be unique based on source id.\r\n- Renamed `CustomInputSources` to `SimulatedInputSources`\r\n\r\nTODO\r\n---\r\n- [ ] Check that #1662 is fixed.\r\n- [x] Support #1602 Multi Pointer functionality.\r\n- [x] Implement Pointer interface in `GazeManager`, `InteractionInputSources`, and `PointerSources`\r\n- [x] Remove `XboxControllerInputSource` and replace it with a class that is more similar to `InteractionInputSources` that tracks and keeps input sources mapped in the editor up to date\r\n- [ ] Fix: #1621 & #1342 Native support for Mouse with similar interactions as cliff house (spatial mouse)\r\n- [ ] Native support for keyboard\r\n- [ ] #1653 Add grip position and rotation to the supported input info.\r\n\r\nChanges\r\n---\r\n- Fixes: #1576 \r\n- Fixes: #334 """
286421984,1601,b'Standalone Build Fixes',b'Fixes errors when targeting and building for Windows Standalone.\r\n\r\nSee #1530'
286417613,1600,b'Removed unused field in boundary manager',b'Removed an unused field in the boundary manager\r\n\r\nSee #1530'
286401194,1598,b'moved bounds extenstions',b'Changes\r\n---\r\n- Fixes: #1597\r\n'
286400371,1596,b'removed unused local variable',b'Changes\r\n---\r\n- Fixes: #1591\r\n'
286396875,1595,b'Removed duplicate bounding box asset ',b'Changes\r\n---\r\n- Fixes: #1593\r\n'
286396490,1594,b'Bounding box layer mask fix',b'Changes\r\n---\r\n- Fixes: #1592\r\n\r\n  '
286384844,1590,b'Removed invalid attributes on properties.',b'`[HideInInspector]` and `[SerializeField]` are invalid attributes on properties.'
286380104,1588,b'Added ability to update the keywords at runtime.',b'Overview\r\n---\r\nAdded the ability to update the keywords at run time.'
286138353,1585,b'Fix for build error when one Win SDK installed',"b'Overview\r\n---\r\nCurrently, if only one Windows SDK version is installed locally, the build deployment process fails because BuildDeployWindow expects to find more than one installed version upon open. With this fix, the process will throw an exception if only no SDKs are found.\r\n\r\nChanges\r\n---\r\n- Fixes: #1584 .\r\n- Fixes: #1687.'"
286066854,1582,b'Namespace refactor work',"b""Overview\r\n---\r\nOverhaul of namespaces / classes within the project, e.g. \r\nRename HoloToolkit folders -> MixedRealityToolkit verbiage.\r\nRename namespaces like HoloToolkit.Unity to:\r\nMixedRealityToolkit.Input.\r\nMixedRealityToolkit.Common\r\nMixedRealityToolkit.SpatialMapping etc.\r\n\r\nTasks\r\n---\r\n[x] Rename Core HT -> MRTK folder\r\n[x] Rename Examples HT -> Examples MRTK folder\r\n[x] Rename Unit Tests HT -> Unit Tests MRTK folder\r\n[x] Initial global NS rename\r\n[x] Review Input namespace\r\n[x] Review Spacial Mapping namespace\r\n[x] Review boundary namespace\r\n[x] Review Sharing namespace\r\n[x] Review Spacial mapping namespace\r\n[x] Review Spacial Sound namespace\r\n[x] Review Spacial Understanding namespace<- Needs review\r\n[x] Renamed SpacialUnderstanding class to SpacialUnderstandingManager (resolves new namespace conflicts)\r\n[x] Review Utilities\r\n[x] Review Build code\r\n[x] UX code <- needs discussion\r\n[x] Examples code and structure\r\n\r\nChanges\r\n---\r\n- Fixes: #1527\r\n\r\nPR ready for review.  Should not be merged until the base MRTK Dll's have been updated and included with the same NameSpace change.\r\n"""
285943998,1578,"b'Set Grid in inspector, get Grid using code if it is not defined'",b'Overview\r\n---\r\n- Set the Grid in inspector/unity file\r\n- Added code to find the grid by name if it is not set (as described in #1577)\r\n- Removed some unused Scaler for Canvas in inspector/unity file\r\n\r\nChanges\r\n---\r\n- Fixes: #1577 .\r\n'
285523960,1575,b'Update for UIRaycast Camera and Canvas Referencing',"b""Overview\r\n---\r\nThis PR aims to fix the issues with using the uGUI Canvases and the MRTK's input system.\r\n\r\nChanges\r\n---\r\n- Fixes: #1573 Fixes issues with using canvases across scenes, and assigning the UIRaycastCamera when a new scene is loaded.\r\n- Fixes: #1420 Gives devs the ability to update the scenes canvases via the Scene Capabilities Wizard.\r\n- Fixes: #1534 Fixes issues with setting the UIRaycastCamera on the Canvas Component itself."""
284979869,1572,"b'Fix typo ""API\'s"" -> APIs'","b""The plural of API is APIs, not API's. Reference: https://english.stackexchange.com/questions/323688/what-is-the-plural-of-api"""
284319026,1565,b'Add demo controls to GrabMechanics readme',"b""Overview\r\n---\r\nHey guys, quick PR here to add control docs to the GrabMechanics readme.\r\n\r\nBased on previous experience in WMR, and even another demo in this project, I had expected to use the motion control pointer to interact with the blocks. I searched the forum and saw some similar looking problems. I read this readme, but it didn't clarify anything for me, so I came to the conclusion that there must be a bug.\r\n\r\nI was about to file an issue, but checked on closed issues and saw someone else had opened #1261 with the same problem, and that it was user error! The demo turned out really cool, and I'm really excited to start playing around with the scripts. I'm also hoping this update to the README will help the next guy along, as I don't think that closed issues are sufficiently discoverable. \r\n\r\nChanges\r\n---\r\n- Fixes: #1261.\r\n"""
283999757,1563,b'Fade Plane and transparent Sprite Fix',"b""Overview\r\n---\r\nThe FadePlane currently wipes out transparent sprites that are not on the default sorting plane.  This commit maintains the FadePlane's functionality while ensuring transparent sprites still appear by drawing the FadePlane last. \r\n\r\nChanges\r\n---\r\nI added a class called SortingLayerOverride which I believe was sharing with me from an engineer at Microsoft awhile back.  I modified it to enable you to choose to always select the last layer in the sorting layers array.  \r\n\r\nI applied this behavior to the FadePlan and set it to use the last available layer.   \r\n\r\n\r\n- Fixes: # .\r\nI did not create a bug ticket but when you use the FadePlane the transparent wipes out any transparent 2D sprite that is not on the default sorting layer.  This commit fixes that issue.\r\n"""
283997603,1562,b'Sharing DLL Update',"b""Overview\r\n---\r\nBack in August dimatomp fixed the AutoDiscovery bug in the sharing service:\r\nhttps://github.com/Microsoft/MixedRealityToolkit/pull/106\r\n\r\nHowever, as far as I can tell no one has updated the dlls or the exe for the Unity toolkit users. I'm committing mine here which have been working for HoloMaps and a couple of other apps on the Hololens but have not been tested elsewhere. \r\n\r\nChanges\r\n---\r\n\r\nI compiled new dlls and a service exe based on the updated MRTK code.\r\n\r\n\r\n- Fixes: #493  Auto discovery: https://github.com/Microsoft/MixedRealityToolkit/issues/70"""
283936289,1560,"b""Fixed bug in UserNotifications example that didn't correctly check for local user.""",b'\r\nOverview\r\n---\r\nSimple fix to have the code behave as it was intended - only notify when a remote user joined instead of all users (including the local user).\r\n\r\n'
283724731,1557,b'Accessibility changes to make extending the Toolkit easier to maintain.',"b""Overview\r\n---\r\nThese are the changes requested from:\r\nhttps://github.com/Microsoft/MixedRealityToolkit-Unity/pull/1265#\r\n\r\nI've updated the code to address the conflicts.  It was easier to just create a new fork and redo it than try to fix the prior. I'll close the prior ticket above.\r\n\r\nThe main goal of this ticket to keep the Toolkit simple and focused on the most common needs while allowing others to extend where they deem fit.  There are no breaking changes. Besides a null check the only changes involve switching functions or properties to protected instead of private (which I realize can lead to breaking changes down the road if we are not careful). \r\n"""
283520882,1555,"b'MixedRealityTeleport option to stay in same horizontal plane, fixed Editor'","b'- Added an option ""Stay on the floor"" to actually stay in the same horizontal plane, regardless whether or not the user puts the teleport marker on something higher. \r\n- Added a cube to step on to the InteractiveMeshCursor to be able to test the above\r\n- Fixed MixedRealityTeleportEditor because it did never serialize only three of the twelve properties it edits.'"
283379178,1554,b'Tile Generation Update',"b'Overview\r\n---\r\n- Fixes some issues with generating duplicate textures, when we can just reuse the ones we have, and issues where we were multiplying by zero instead of 1.\r\n- Added Windows Phone icon settings back into the generation\r\n'"
283313731,1550,b'Fixes simulation for hands in editor',b'Changes\r\n---\r\n- Fixes: #1537\r\n'
283313193,1549,b'Updated Editor to 2017.3.0p2',"b""- Fixes: #1552 Removed previous Editor compatibility.\r\n- Fixes: #1548 Updated the Editor to 2017.3.0p2\r\n- Fixes: #1398 Fixes debugging on HoloLens\r\n- Shader Upgrade NOTE: upgraded instancing buffer 'Props' to new syntax.\r\n- Remove stabilization plane logic\r\n- Add app setup wizard support for enabling the shared depth buffer.\r\n- Remove duplicate SDK verification in build window utilities.\r\n\r\nTODO\r\n---\r\n\r\n- [x] Write a check to see if shared depth buffer is enabled when the editor starts and UWP build target is specified.\r\n\r\nKnown Issues\r\n---\r\n\r\n[`WWW` and `UnityWebRequests` have false positive errors for UWP apps built against x86](https://issuetracker.unity3d.com/issues/wsa-isnetworkerror-always-return-true-when-running-an-uwp-app-on-86x-architecture).\r\n"""
283043932,1544,b'MRDL -> MRTK: Solver system & various helpers',"b'****Overview:****\r\nFresh PR with latest Dev_Working_Branch as base.\r\n- Addresses previous feedback with Solver system\r\n- SolverHandler now extends ControllerFinder\r\n- AttachToController now extends ControllerFinder\r\n\r\n*A little about Solvers:*\r\nAt this time, there is no easy, reliable way to specify the update order for Unity components. This can make it difficult to implement deterministic compound transformations. The solver system addresses this issue.'"
282950473,1542,b'Catch possible uiRaycastResult.module null value',"b'In my app Walk the World I have seen crashes happening on this line, debugging learned that for some reasons sometimes uiRaycastResult.module is indeed null, causing the next clause (uiRaycastResult.module.eventCamera == UIRaycastCamera) to throw a null pointer exception.'"
282305647,1532,b'Updated initialized this object in structs',b'Overview\r\n---\r\nFixed issue with `RayStep` and `Vector3Smoothed` struct not initializing this() before assigning values in constructor.\r\n\r\nAlso public fields were not PascalCase.\r\n  '
282289305,1530,b'MRTK Master Release Packages',b'Added Release packages and removed one compiler warning'
282278606,1529,b'2017.2.1.0 release stabilization migration back to Dev_Working_Branch',b'Merges any changes made in master or in the stabilization branch back to the Dev branch.'
282270451,1528,b'2017.2.1.0 stabilization merge into master',b'See release notes.\r\nhttps://github.com/Microsoft/MixedRealityToolkit-Unity/releases/tag/untagged-5c4c9fd0226decf3707a'
282209238,1526,b'Removing BoundaryManager from HoloLens',"b'Overview\r\n---\r\nIf a HoloLens is detected, now the `BoundaryManager` script is disabled.\r\n\r\nChanges\r\n---\r\n- Fixes: #1505.\r\n'"
282193383,1525,b'Updated Unity Editor Version to 2017.2.1f1',b'Updated Unity Editor Version to 2017.2.1f1'
281949916,1521,b'XboxControllerHandlerBase fixes',"b'Overview\r\n---\r\nSimplified the state machine in `XboxControllerHandlerBase` to reduce confusion and cases where states may conflict with each other.\r\nAlso resolved a bug where `GamePadHandlerBase` was registering as a global listener twice, thus receiving all events from the `InputManager` twice.\r\n\r\nChanges\r\n---\r\n- Fixes: #1517\r\n'"
281909592,1518,b'Add InitializeInternal concept to Singleton ',"b""Overview\r\n---\r\nThis is introducing an abstract initialization step in singleton to help auto sort out dependencies between singletons. Say you have three singletons where singleton A depends on singleton B and uses it for something in it's initialization step. Singleton B, similarly depends on singleton C. If initialization is done in Awake, since unity doesn't guarantee an order in which Awake is called, this could lead to singleton A being initialized first, and throwing errors, similarly with singleton B and C. If you instead follow the practice of initializing in this function, initialization is done on demand, allowing Awake to be called in any order and initialization to be auto sorted, as long as there are no cycles in your dependency graph. It also allows for lazy initialization of singletons.\r\n"""
281902339,1516,b'Fixing GazeResponder to use the new shader property instead of old one.',b'Overview\r\n---\r\n\r\n\r\nChanges\r\n---\r\n- Fixes: #1515\r\n'
281544703,1509,b'Reduced cross feature folder dependencies',b'- Created a Common folder: Contains scripts used by more than one feature area.\r\n- Utilities - Contains scripts that typically dont depend on a feature area.\r\n'
281537297,1508,b'MRDL->MRTK: Bounding Box Base',b'Overview\r\n---\r\nAdds BoundingBox base class.\r\nAdds BoundsExtension utility class.\r\nAdds bounding box resources and prefabs.\r\n(Bounding box manipulation classes to be added later.)'
281238796,1506,b'Adding throwing and AdaptivePerformance tools ',b'Overview\r\n---\r\nSee [optimizing performance for unity apps](https://developer.microsoft.com/en-us/windows/mixed-reality/performance_recommendations_for_immersive_headset_apps#optimizing_performance_for_unity_apps) (should be updated soon) and [throwing objects](https://developer.microsoft.com/en-us/windows/mixed-reality/gestures_and_motion_controllers_in_unity#throwing_objects) for details.'
280758753,1496,"b'Enhanced Keyboard, fixed dictation, feedback on dictation actually doing something'","b""Overview\r\nFixed keyboard dictation button - now actually shows some feedback, and recognized text is properly inserted. Some UI enhancements as well\r\n\r\nChanges\r\n- Dictation now works\r\n- Dictation button is red when dictation is active\r\n- Keyboard automatically closes after a set time of inactivity\r\n- Includes method to set scaling from the outside by code\r\n- Includes method to set scaling from the outside by code\r\n- Text inside text field is bigger so it's actually readable\r\n- Remove ray cast hit from input field and prevent activation, as this brings up the SYSTEM keyboard in MR (not in HL)\r\n\r\nThis code is successfully deployed in Walk the World for both HoloLens and Immersive headsets\r\n\r\nFixes #976"""
280664086,1495,b'Fixing AttachToController for non-UWP builds',"b'Overview\r\n---\r\nCurrently, the `#if` tags hide the overridable methods. This will cause errors on anything that overrides them in non-UWP builds.'"
280585687,1493,b'MRTK Editor Compatibility',b'Changes\r\n---\r\n- Fixes: #1492 \r\n'
280526271,1491,b'Use Unity internal GridLayoutGroup (from UI) to position Buttons',b'Bugfix for the issue mentioned in https://github.com/Microsoft/MixedRealityToolkit-Unity/issues/1137'
280003329,1486,b'Feature_MultiPointers',"b""Overview\r\n---\r\nAdded optional EventOrigin and SourceType members to BaseInputEventData.\r\n\r\nUpdated InputManager to initialize (most) input events with these arguments.\r\n\r\nInputManager determines input source type on input source detected via DetermineInputSourceType.\r\n\r\nInputManager can add / remove EventOrigin strings via ApplyEventOrigin and RemoveEventOrigin.\r\n\r\nDiscussion\r\n---\r\nNow that we're looking at a concrete implementation of this I already see room for improvement.\r\n\r\nI don't like SourceType in practice, for a couple of reasons:\r\n - InputManager.DetermineInputSourceType seems like it could be _extremely_ flaky even if we add Handedness to IInputSource.  \r\n - I initially pushed to keep SourceType out of IInputSource, but it looks like these additional MixedRealityInputType types could be incorporated into IInputSource without much disruption.\r\n - Determining the input source type via IInputSource is also redundant when we're getting events directly from the device type in question (eg RaiseTouchpadTouched / RaiseGamePadDetected).\r\n\r\nSo my feeling is we should move this information into IInputSource after all.\r\n\r\nUsing the original Tag object\r\n---\r\nI played with using Tag instead of the EventOrigin string. On the InputManager side this wasn't difficult. Any existing uses would definitely be broken, but that may not be a big deal.\r\n\r\nConsuming these tags is also less trouble than expected. BUT there's an interdependence problem I didn't notice until I implemented a few button types:\r\n\r\n```\r\n// unsafe examples\r\n\r\npublic class ButtonString : MonoBehaviour, IInputClickHandler {\r\n        public void OnInputDown(InputEventData eventData)\r\n        {\r\n                string tagAsString = (string)eventData.Tag;\r\n                if (tagAsString == someDefinedString) {\r\n                        // do thing\r\n                }\r\n        }\r\n}\r\n\r\npublic class ButtonGameObject : MonoBehaviour, IInputClickHandler {\r\n        public void OnInputDown(InputEventData eventData)\r\n        {\r\n                GameObject tagAsGameObject = (GameObject )eventData.Tag;\r\n                tagAsGameObject.GetComponent<SomeKindOfPointer>().DoThing(); \r\n        }\r\n}\r\n\r\npublic class ButtonStruct : MonoBehaviour, IInputClickHandler {\r\n        public void OnInputDown(InputEventData eventData)\r\n        {\r\n                MyStruct tagAsMyStruct = (MyStruct)eventData.Tag;     \r\n                if (tagAsMyStruct.someBoolValue) {\r\n                        // do thing\r\n                }           \r\n        }\r\n}\r\n\r\n```\r\n\r\nOn the button end you'll have to use exception handling when casting tags, and you'll have to implement fail-safe behaviors for tags that aren't the right type & can't be consumed. Maybe not a big deal.\r\n\r\nOn the pointer end, sending consumable tags to all three button types would require knowledge of the kind of button it's looking at. So you've got a choice between very complex pointers, or pointers that only work with a specific kind of button. This interdependence is a bigger deal. It sort of undermines the generic nature of the input system.\r\n\r\nWe could suggest that devs stick to a single tag type in their project to keep things simple, but then there's little point in using a generic tag object.\r\n\r\nSo it looks like a fixed type is the way to go. A string still seems like the obvious choice, but if anyone has thoughts on using an int / GameObject / whatever, please chime in."""
279907835,1483,b'Updated event data tags',"b'@Railboy just for reference, the things that need to be changed for the current `object Tags` in the event data'"
279807262,1482,b'Allow serialised mesh to be converted to supplied local space.',"b'Overview\r\n---\r\nSimple addition that allows the serialised mesh to be converted to the local space of a supplied transform.\r\n\r\nThis requires that you also provide the necessary transform to convert the current local co-ordinates of the mesh into world space first.\r\n\r\n\r\nChanges\r\n---\r\nFeature addition, does not affect current functionality.\r\n\r\n- Fixes: N/A\r\n'"
279514076,1480,b'Mrtk build hot fix',b'Overview\r\n---\r\nFixes build when target is not WSA\r\n\r\nChanges\r\n---\r\n- Fixes: #1475'
279494483,1479,b'Updating and standardizing the license headers',"b'Overview\r\n---\r\nUpdates, adds, and standardizes the license headers across the Toolkit.\r\n'"
279491826,1478,b'Fix broken reference on MixedRealityCameraParent when Examples folder not present',b'Overview\r\n---\r\nMoved ControllerRect.prefab out of Examples folder\r\n\r\nChanges\r\n---\r\n- Fixes: #1390\r\n'
279490473,1477,b'Swapping the location of the sample microphone script and the actual script',"b'Overview\r\n---\r\nLooks like the sample script was put into the main toolkit, while the actual script was put into the examples folder.\r\n\r\nChanges\r\n---\r\n- Fixes: #1476\r\n'"
